,life cycle,rez_1.0,rez_345.44827586206895,rez_689.8965517241379,rez_1034.344827586207,rez_1378.7931034482758,rez_1723.2413793103447,rez_2067.689655172414,rez_2412.137931034483,rez_2756.5862068965516,rez_3101.0344827586205,rez_3445.4827586206893,rez_3789.9310344827586,rez_4134.379310344828,rez_4478.827586206897,rez_4823.275862068966,rez_5167.724137931034,rez_5512.172413793103,rez_5856.620689655172,rez_6201.068965517241,rez_6545.51724137931,rez_6889.965517241379,rez_7234.413793103448,rez_7578.862068965517,rez_7923.310344827586,rez_8267.758620689656,rez_8612.206896551725,rez_8956.655172413793,rez_9301.103448275862,rez_9645.551724137931,rez_9990.0,imz_1.0,imz_345.44827586206895,imz_689.8965517241379,imz_1034.344827586207,imz_1378.7931034482758,imz_1723.2413793103447,imz_2067.689655172414,imz_2412.137931034483,imz_2756.5862068965516,imz_3101.0344827586205,imz_3445.4827586206893,imz_3789.9310344827586,imz_4134.379310344828,imz_4478.827586206897,imz_4823.275862068966,imz_5167.724137931034,imz_5512.172413793103,imz_5856.620689655172,imz_6201.068965517241,imz_6545.51724137931,imz_6889.965517241379,imz_7234.413793103448,imz_7578.862068965517,imz_7923.310344827586,imz_8267.758620689656,imz_8612.206896551725,imz_8956.655172413793,imz_9301.103448275862,imz_9645.551724137931,imz_9990.0
10,165.0,22.15295796281449,14.656496730793718,13.334819071168791,12.610374422321739,12.119564352527386,11.75612220137157,11.47117201964763,11.232049848890513,11.02405088359068,10.841666108210548,10.679697643766543,10.534559603816927,10.403343264457412,10.28314223637602,10.171104050535087,10.065475799523965,9.965531270245167,9.870583574930652,9.779945825812375,9.692931135122285,9.608852615092346,9.527023377954507,9.446756535940725,9.367365201282956,9.288162486213157,9.208461502963283,9.127575363765288,9.044817180851126,8.959500066452758,8.870937132802133,2.2963626955435092,2.865936248484518,2.7738963566102295,2.6822870424770775,2.6038416066689987,2.5475415108754302,2.510093618447651,2.4799566351851117,2.4535892494146614,2.431618479567217,2.414512236103443,2.4014076884443996,2.390882991030796,2.3815143710377153,2.3719149112787163,2.3614492680030814,2.3501838645583737,2.338212003979689,2.3256269893021226,2.312522123560771,2.2989907097907305,2.2851260510270968,2.271021450304966,2.256770210659434,2.2424656351255976,2.228201026738552,2.2140696885333946,2.20016492354522,2.1865800348091256,2.173408325360206
11,89.0,22.71773755656008,14.60746921984797,13.443902143891851,12.791000152901782,12.326290636572677,11.96674607660703,11.676222077939505,11.42767214863022,11.20816803622962,11.012027559269816,10.833981764783614,10.671186183052923,10.521814816335404,10.384045178182866,10.256080949194367,10.136659417807977,10.025016118417515,9.920405669662332,9.822082690181771,9.729301798615177,9.641317613601908,9.557384753781303,9.476757837792714,9.398691484275485,9.322440311868966,9.247258939212504,9.172401984945449,9.097124067707142,9.020679806136938,8.942323818874181,2.806378808253248,2.6353463697993,2.5823145884542327,2.5503036299646684,2.53357099431627,2.5231855796628975,2.514994034006477,2.50792183557475,2.501307599837185,2.49468888647741,2.4876461045594707,2.4800426042638097,2.471860593097659,2.463082688341953,2.453685608405012,2.4435257797629726,2.4323473086366634,2.4198899990597975,2.405893655066088,2.390098080689247,2.3722430799629888,2.352068456921026,2.3293140155970713,2.3037195600248386,2.2750248942380407,2.2429698222703904,2.2072941481556017,2.1677376759273863,2.1240402096194586,2.0759415532655314
12,141.0,23.55118625654012,14.984325813897776,13.92300464841619,13.331706582829726,12.910274040944362,12.57912283782988,12.304891917791286,12.069306027162789,11.861606370661677,11.674844227783566,11.502651482809089,11.342430226342353,11.193166329566164,11.053851123921048,10.923485068750063,10.801254762867446,10.686520609203395,10.578649667882981,10.477008999031275,10.380965662773342,10.289886719234255,10.203139228539087,10.120090250812904,10.040106846180773,9.962556074767772,9.886804996698965,9.812220672099425,9.73817016109422,9.664020523808423,9.5891388203671,2.93165293156364,2.5368842175335864,2.4355873412375355,2.4016537263645725,2.398473631621382,2.407535757959419,2.4212565600280556,2.43627129667234,2.450472616459031,2.4623826432755678,2.4707203212048174,2.475520460404756,2.4773706373689715,2.476860334313787,2.4745733878589187,2.470978507587451,2.466436905448056,2.461305675922473,2.4559419134924387,2.4507027126396888,2.4459451678459634,2.4420263735929972,2.4393034243625302,2.4381334146362974,2.4388734388960374,2.441880591623487,2.4475119673003842,2.4561246604084648,2.468075765429468,2.48372237684513
13,151.0,21.169408409178295,13.21100898690262,12.07676543043876,11.453670656804176,11.019756651887132,10.68901392510445,10.423195996834913,10.198124824762024,10.001803131348453,9.828456361879821,9.672712688786245,9.531611061726737,9.403203144739061,9.285544093305191,9.176719985939718,9.0754474947607,8.981032096415806,8.892801820450696,8.810084696411021,8.732208753842434,8.658502022290591,8.58829253130115,8.52090831041976,8.455677389192076,8.391927797163754,8.328987563880451,8.266184718887818,8.202847291731509,8.13830331195718,8.071880809110487,2.8399388726588057,2.557558489286728,2.4623661519715223,2.3887442588954255,2.3417708978032503,2.3113695498153435,2.289334633919104,2.2706745655549976,2.25362594570029,2.23807693667457,2.223880419551928,2.2105526748047852,2.19746858441169,2.1840025428643326,2.1695555965502824,2.154072286903819,2.138004633303132,2.1218240929834953,2.1060021231801827,2.0910101811284667,2.0773197240636216,2.065402209220922,2.055729093835641,2.048771835143052,2.045001890378429,2.0448907167770463,2.0489097715741766,2.057530512005094,2.0712243953050726,2.090462878709386
14,130.0,21.821985711743327,13.65066584570441,12.417608683804792,11.74393885091306,11.276762580525471,10.924685168495234,10.646076292579458,10.410858614317611,10.205373922973386,10.024386463638095,9.862949686784658,9.717622554699208,9.585596461998144,9.464064983677863,9.35028787909768,9.24287456294979,9.141694664379994,9.04666608235298,8.957706715833444,8.874734463786071,8.79766722517556,8.7264228989666,8.660919384123883,8.601074579612094,8.546806384395934,8.498032697440092,8.454671417709257,8.41664044416812,8.383857675781378,8.356241011513719,2.81760305016692,2.73088565146495,2.6394565360326436,2.560472358593028,2.496296938745276,2.449632341137354,2.418579403110865,2.393534920703343,2.371092991459536,2.351082889859612,2.333317677042476,2.317314372610019,2.3024656356393813,2.288163696461112,2.273815083484235,2.2591178966765426,2.244042485285824,2.228569626486164,2.2126800974516487,2.196354675356361,2.179574137374388,2.162319260679813,2.144570822446722,2.126309599849199,2.1075163700613304,2.0881719102572007,2.068256997610894,2.0477524092964963,2.026638922488092,2.004897314359766
15,162.0,22.268453737942078,13.949981748288453,12.741275270834588,12.071475356384035,11.607148850283878,11.25297502869008,10.969320231820143,10.73185753110401,10.527286838727079,10.34792932020479,10.186686115683168,10.040120849690823,9.90633567572194,9.783438051518518,9.669561095196094,9.5633612004367,9.463983359319316,9.370591278639358,9.28234866519223,9.198419225773343,9.117966667178116,9.040154696201949,8.964147019640256,8.889107344288446,8.814199376941932,8.738586824396123,8.661433393446432,8.581902790888263,8.499158723517029,8.412364898128143,2.746089574248246,2.6982763849140743,2.6158097460969585,2.544414343391668,2.494417080436557,2.4513421779653073,2.413311721890855,2.386381237885017,2.3688252047439384,2.354864260244459,2.3393250215168506,2.321427513378712,2.302237334383548,2.2828264459032894,2.264233893596749,2.2468274940618467,2.2303483167977527,2.2145134250967087,2.1990398822509554,2.183644751552732,2.1680450962942825,2.1519579797678454,2.135100465265662,2.1171896160799726,2.0979424955030193,2.0770761668270423,2.0543076933442825,2.0293541383469806,2.0019325651273774,1.9717600369777137
16,161.0,21.970277561905498,13.741378941087133,12.732648024986759,12.18441841663437,11.813377613747706,11.525606767296457,11.284547738182834,11.076802481411022,10.894245179615833,10.73136393098556,10.583041820452504,10.446725561866772,10.320938793082785,10.204208864768905,10.095091168052933,9.992712905196724,9.896735196002643,9.806839610842337,9.722707720087444,9.644021094109602,9.570461303280462,9.501709917971658,9.437448508554834,9.37735864540163,9.321121898883689,9.268419839372653,9.218934037240162,9.172346062857859,9.128337486597383,9.086589878830377,2.7002078020744373,2.4241456714125578,2.258086215202601,2.177149684242232,2.149583518470065,2.141009949839324,2.135694688208104,2.1331833092652213,2.132610840330912,2.1328292253544907,2.132770763980484,2.1319358151607752,2.1300633670418727,2.1268932304706762,2.122182209492804,2.1160336395741393,2.1088744231637757,2.1011438562519507,2.093281234828901,2.0857258548848643,2.078917012410078,2.0732940033947784,2.069296123829204,2.0673626697035905,2.0679329370081763,2.071446221733198,2.0783418198688937,2.0890590274054994,2.104037140333253,2.123715454642391
17,33.0,25.71029808494678,16.606620395022393,15.345361584283898,14.593629234954228,14.056163182947957,13.635592854420473,13.286571917830857,12.986030704165257,12.721787333287814,12.487176942888155,12.27593514511442,12.084233143699217,11.909265280717749,11.748229425627178,11.598384848090273,11.458242912846465,11.32748410409437,11.205833686652602,11.093016925339771,10.988759084974488,10.892785430375374,10.804821226361032,10.724591737750082,10.651822229361127,10.586237966012792,10.527564212523682,10.475526233712412,10.429849294397592,10.390258659397837,10.356479593531759,3.121795487853929,2.887372140793381,2.8966003935099827,2.8907723993425547,2.8997775456465664,2.909234386288297,2.910950832841692,2.909363684477325,2.9056489624139914,2.899240538594734,2.8896638099392953,2.877172238565537,2.8623251307340185,2.845682847136618,2.827796338428446,2.809024662410282,2.7895477006571885,2.769538471782178,2.749169994398267,2.728615287118468,2.7080473685557984,2.68763925732327,2.6675639720339,2.6479945313007005,2.6291039537366876,2.6110652579548757,2.5940514625682796,2.5782355861899133,2.563790647432792,2.550889664909929
18,59.0,25.23897528477309,16.373452388898354,14.932971037781297,14.062253447891607,13.463593855555075,13.006371221431625,12.629494929249377,12.308784298808483,12.029792786512973,11.782927172148081,11.559342169815544,11.355052397326991,11.168114010927145,10.996590205288992,10.838560756978517,10.692443586487354,10.556972349630184,10.430892795787837,10.312950674341147,10.201891734670944,10.09646172615806,9.995406398183325,9.897471500127573,9.801402781371628,9.705945991296332,9.60984687928251,9.511851194710994,9.410704686962617,9.30515310541821,9.193942199458602,3.2167987548930017,3.1460955646649245,3.206985778253442,3.194199693028193,3.1742328015927246,3.1597070201353388,3.14876586755652,3.136336123038082,3.12122190748872,3.1042439655649576,3.086161784897904,3.067199005493178,3.0473541695793482,3.0266250433356423,3.005017673497302,2.9827069668760564,2.960025500100396,2.9373118890038685,2.914904749420021,2.8931426971823995,2.872364348124552,2.8529083180800248,2.835113222882365,2.8193176783651195,2.805860300361835,2.795079704706059,2.787314507231339,2.78290332377122,2.7821847701592506,2.785497462228977
19,102.0,24.98305563451835,16.218506943161525,14.715982068734027,13.858601676122396,13.253585249809554,12.794338726693537,12.431876759286808,12.129436703189068,11.868843247629686,11.641459738712179,11.439244055738776,11.257692922557402,11.093789653611182,10.94452268852782,10.806930535156223,10.679072710520296,10.55996207913071,10.448648021434275,10.344179917877808,10.245607148908121,10.15197909497204,10.062345136516374,9.975754653987936,9.891257027833545,9.807901638500018,9.724737866434172,9.64081509208282,9.555182695892778,9.466890058310863,9.374986559783888,3.351620339540904,3.216682506531548,3.2174463389595984,3.159141977962227,3.0917606617314255,3.0369678514267453,2.9958316606203033,2.9576299931997663,2.9192988553714256,2.8817825818112985,2.84595038826077,2.8119267369305656,2.779523235488025,2.74855041300004,2.7188248402438426,2.6902862927268902,2.662989585980562,2.636993941898269,2.6123585823734246,2.5891427292994362,2.5674056045697196,2.547206430077684,2.5286044277167417,2.5116588193803024,2.496428826961779,2.482973672354583,2.471352577452125,2.461624764147817,2.4538494543350704,2.448085869907296
20,112.0,28.379869484416794,18.94490366979021,17.359273592842374,16.45594185303136,15.854868976502777,15.402288777864607,15.036657520623468,14.735920191743853,14.483376547866408,14.264906848942118,14.067599726162058,13.886695835147162,13.720860317305455,13.568770120336325,13.429105358426005,13.300610717899051,13.182091178060057,13.072354027607231,12.970206555238791,12.874456049652943,12.78390979954791,12.697375093621899,12.613659220573123,12.531569469099798,12.449913127900139,12.367497485672352,12.28312983111466,12.19561745292527,12.103767639802399,12.006387680444256,3.40882902303173,3.413159809188631,3.340678158708637,3.254572830596815,3.158003058969011,3.0800709856782413,3.0264456730544014,2.9786183438132747,2.93147258717818,2.8869182645843274,2.846662353624182,2.8106172793424546,2.777941614811627,2.7477913341166023,2.719338996052744,2.6920953607961837,2.6658869774936758,2.640552490912982,2.6159305458218656,2.591859786988088,2.568178859179414,2.5447264071636044,2.5213410757084223,2.4978615095816306,2.474126353550992,2.449974252384269,2.4252438508492244,2.3997737937136208,2.3734027257452204,2.345969291711786
21,143.0,24.701126544691757,15.753970786517437,14.046570899145275,13.092750483199554,12.462674640775552,12.007469570726872,11.657135098031796,11.372049966103585,11.132289197350351,10.927954422419841,10.749805969754393,10.592555852222356,10.452576098221755,10.326244459236726,10.210017042065326,10.101947803249457,10.001582660495338,9.908524677890078,9.822376919520812,9.74274244947465,9.669224331838722,9.601425630700144,9.53894941014604,9.481398734263529,9.428376667139737,9.379486272861783,9.334330615516787,9.292512759191872,9.253635767974162,9.217302705950772,3.369399084679968,3.480464452906324,3.426525835009586,3.263595860677081,3.131906103631364,3.012222429550684,2.8996230748824785,2.8073890760820386,2.735001612174228,2.674733044990242,2.6195384641284565,2.567473597066709,2.5187368368346466,2.4735339635370535,2.4320495633892008,2.394036029188486,2.3588422015225916,2.325801463775052,2.2942471993294022,2.263512791569177,2.2329316238779118,2.201837079639141,2.1695625422364,2.135441395053223,2.0988070214731467,2.0589928048797046,2.015332128656432,1.9671583761868634,1.9138049308545344,1.8546051760429796
22,225.0,19.27724152138567,12.946709863978363,11.937505526196759,11.31379230228401,10.860267014994507,10.508826413709391,10.22498923501575,9.984178833902662,9.775757572558327,9.591926271840418,9.426331533528053,9.276059719767137,9.138697701882082,9.011832351197308,8.893287344695588,8.782258346485088,8.678433944957455,8.581503371613433,8.491155857953766,8.407080635479202,8.328966935690483,8.256503990088357,8.189381030173566,8.127287287446851,8.069911993408963,8.016944379560643,7.968073677402637,7.92298911843569,7.881379934160545,7.842935356077948,2.384562854942,2.194060413245582,2.312676663295374,2.3494588374812824,2.3613622593762615,2.3648960512662534,2.363861036156916,2.3599367809374914,2.3540501644256557,2.3469745459275906,2.3393339304302607,2.3313969834219463,2.3233806660099177,2.3155019393014458,2.3079031006090043,2.3002938656678595,2.2922285333292085,2.2832611996747496,2.2729459607861795,2.260836912745197,2.2464881516334985,2.229453773532782,2.2092878745247457,2.1855445506910858,2.1577778981135007,2.1255420128736873,2.088390991053344,2.045878928734168,1.9975599219978561,1.9429880669261068
23,228.0,18.795162539753935,12.653252823821786,11.677837789603,11.041001717491723,10.581526892588789,10.224680994922513,9.935005643746834,9.68958217222933,9.478674749638124,9.29523053083204,9.133132863358712,8.988492457472567,8.857744120271938,8.737322658855147,8.62404324454973,8.51692477484846,8.415777896759051,8.320414290270007,8.230645635369823,8.146283612047007,8.067139900290053,7.993026180087467,7.923754131427749,7.859135434299397,7.798981768690913,7.743104814590797,7.69131625198755,7.643427760869675,7.599251021225669,7.558597713044034,2.2304153377520644,2.1278766464419197,2.2850671259533484,2.3429702283327503,2.3597023922059748,2.3603047158643164,2.353655364321435,2.3446420481426005,2.3345464845218054,2.3239170098759825,2.3131948347737175,2.302566299047706,2.292180657056931,2.2821871631603785,2.2726661360213303,2.2632984997631285,2.2536216849851605,2.243172935073501,2.2314894934142213,2.2181086033933948,2.2025675083970935,2.1844034518113915,2.163153677022361,2.1383554274160748,2.1095459463786055,2.0762624772960256,2.0380422635544075,1.9944225485398257,1.9449405756383513,1.8891335882360578
24,224.0,19.741930198676858,13.533569665010342,12.420117259793688,11.700819009865747,11.190739790084585,10.794900888629797,10.47595756474172,10.211682380756026,9.987734299159975,9.791385630131076,9.612868857616553,9.44945922581918,9.299456749790327,9.161161444581358,9.032941361085982,8.91355873123399,8.801917407383797,8.696921426663348,8.597474826200585,8.502481643123451,8.410845914559886,8.32147167763784,8.233262969485253,8.145123827230066,8.055958288000223,7.964670388923668,7.870164167128344,7.771343659742195,7.667112903893162,7.556375936709188,2.231719298797577,2.344269453789364,2.546736875164516,2.6006912453348745,2.6120771564939105,2.6080366154616863,2.598533521057783,2.5893961846026747,2.58124112596394,2.573625740639099,2.566195789679587,2.5588072709200542,2.5513467731167347,2.5437008850258653,2.5357591294827357,2.527428028573066,2.518620211832987,2.5092483167669104,2.4992249808792426,2.488462841674394,2.4768745366567724,2.4643727033307887,2.4508699792008506,2.436279001771367,2.420512408546748,2.403482837031402,2.3851029247297366,2.3652853091461634,2.3439426277850894,2.320987518150925
