cycle number,freq/Hz,Re(Z)/Ohm,-Im(Z)/Ohm,|Z|/Ohm,Phase(Z)/deg
2.0,9997.999,7.9090366,2.106385,8.184724656844882,-14.913212464378208
2.0,6812.999,8.4204397,2.2783194,8.72321867373233,-15.140016837586613
2.0,4642.0,9.0239,2.2806933,9.307649173591841,-14.183860760928171
2.0,3162.0007,9.5806808,2.2631586,9.844355308512721,-13.290833443442581
2.0,2154.0,10.112948,2.2548819,10.361284169139056,-12.56961811817554
2.0,1467.9995,10.632639,2.2811556,10.874588864675866,-12.108836787237088
2.0,998.00061,11.151869,2.3381858,11.394353646806064,-11.841538141093176
2.0,680.99933,11.712618,2.4353614,11.963126914086216,-11.74593628416262
2.0,463.99887,12.301959,2.5483088,12.563123535882246,-11.703106302221544
2.0,316.00006,12.957834,2.663379,13.228720636146075,-11.614924440664737
2.0,215.00046,13.665176,2.7628982,13.941687185363874,-11.43027645732967
2.0,146.99995,14.408195,2.8094378,14.679544404036994,-11.033595189759948
2.0,102.00077,15.121783,2.8026609,15.379311727755498,-10.500014949649705
2.0,68.000511,15.924441,2.73331,16.157314279253868,-9.739482382289662
2.0,46.000347,16.666479,2.5932209,16.867018613069643,-8.844021488387353
2.0,32.00024,17.294479,2.408107,17.461328219951938,-7.926975390681661
2.0,22.000166,17.851025,2.1718116,17.982654397405284,-6.936692556974381
2.0,14.99895,18.326256,1.9384048,18.42848534595828,-6.037839586971761
2.0,10.000075,18.731682,1.7533829,18.813565907162214,-5.3476009679970025
2.0,6.998889,19.024405,1.6351448,19.094545926022754,-4.912490718403299
2.0,4.9988737,19.281914,1.5922068,19.347540670518367,-4.720497462081797
2.0,2.9988587,19.66502,1.652534,19.734332525361882,-4.803518483361177
2.0,2.000015,19.955639,1.7976091,20.036439962596248,-5.147325994186529
2.0,0.99884343,20.537376,2.393559,20.676385991073413,-6.647631560252371
2.0,0.99884343,20.53653,2.3326371,20.66858147723729,-6.480155438990148
2.0,0.0,0.0,0.0,0.0,
3.0,9997.999,7.7590685,2.1107063,8.041033831078684,-15.217974578008041
3.0,6812.999,8.1721087,2.1638396,8.4537306805424,-14.830636216535765
3.0,4642.0,8.7344627,2.1380627,8.99233844819147,-13.754662036458482
3.0,3162.0007,9.26406,2.0971336,9.498461823887538,-12.755241132401858
3.0,2154.0,9.7591352,2.0617518,9.974544618010501,-11.929112395452906
3.0,1467.9995,10.221005,2.0432446,10.42323326542461,-11.304777303043728
3.0,998.00061,10.684035,2.0743737,10.883548599996082,-10.987637136429095
3.0,680.99933,11.140154,2.1428027,11.344365762564397,-10.88783526802577
3.0,463.99887,11.645179,2.26016,11.86248360031073,-10.98372091913559
3.0,316.00006,12.212075,2.390449,12.443834707485712,-11.075308583587487
3.0,215.00046,12.833923,2.4911706,13.07346589578423,-10.984980061465366
3.0,146.99995,13.485885,2.5767751,13.7298530272252,-10.817236779476536
3.0,102.00077,14.155776,2.6217344,14.396509487591752,-10.492629088840998
