cycle number	time/s	Ecell/V	I/mA	Capacity/mA.h	
5.000000000000000E+000	1.158108376411865E+005	3.4241405E+000	-8.7983692E-001	1.525027470456229E-008
5.000000000000000E+000	1.158111056412002E+005	3.4191365E+000	-8.7985665E-001	6.551589664071798E-005
5.000000000000000E+000	1.158119116412406E+005	3.4140930E+000	-8.7987632E-001	2.625186886017521E-004
5.000000000000000E+000	1.158132116413061E+005	3.4090889E+000	-8.7983692E-001	5.802653338139256E-004
5.000000000000000E+000	1.158150916414005E+005	3.4040847E+000	-8.7987632E-001	1.039776107499169E-003
5.000000000000000E+000	1.158176056415271E+005	3.3990805E+000	-8.7987632E-001	1.654250206314027E-003
5.000000000000000E+000	1.158207356416844E+005	3.3940763E+000	-8.7995517E-001	2.419284120628403E-003
5.000000000000000E+000	1.158246516418813E+005	3.3890722E+000	-8.7993544E-001	3.376439270339906E-003
5.000000000000000E+000	1.158294636421234E+005	3.3840287E+000	-8.7979752E-001	4.552587572398285E-003
5.000000000000000E+000	1.158355336424287E+005	3.3790245E+000	-8.7985665E-001	6.036215949816008E-003
5.000000000000000E+000	1.158438296428458E+005	3.3739810E+000	-8.7991577E-001	8.063930661905971E-003
5.000000000000000E+000	1.158572916435229E+005	3.3689768E+000	-8.8003403E-001	1.135432006027550E-002
5.000000000000000E+000	1.158789236446107E+005	3.3639729E+000	-8.7997490E-001	1.664168587104728E-002
5.000000000000000E+000	1.159089236461194E+005	3.3592446E+000	-8.7995517E-001	2.397440025815947E-002
5.000000000000000E+000	1.159389236476282E+005	3.3556588E+000	-8.7989604E-001	3.130710774666319E-002
5.000000000000000E+000	1.159689236491369E+005	3.3526642E+000	-8.7999457E-001	3.863981077637523E-002
5.000000000000000E+000	1.159989236506457E+005	3.3500242E+000	-8.8011283E-001	4.597249991684738E-002
5.000000000000000E+000	1.160289236521544E+005	3.3476207E+000	-8.7991577E-001	5.330520098006973E-002
5.000000000000000E+000	1.160589236536631E+005	3.3455718E+000	-8.7973839E-001	6.063789876937452E-002
5.000000000000000E+000	1.160889236551719E+005	3.3436804E+000	-8.7995517E-001	6.797058603773100E-002
5.000000000000000E+000	1.161189236566806E+005	3.3419862E+000	-8.7991577E-001	7.530330023867801E-002
5.000000000000000E+000	1.161489236581894E+005	3.3402917E+000	-8.8007343E-001	8.263601611378704E-002
5.000000000000000E+000	1.161789236596981E+005	3.3387158E+000	-8.7999457E-001	8.996873434549817E-002
5.000000000000000E+000	1.162089236612068E+005	3.3373761E+000	-8.7983692E-001	9.730143959071486E-002
5.000000000000000E+000	1.162389236627156E+005	3.3357606E+000	-8.7981725E-001	1.046341618404744E-001
5.000000000000000E+000	1.162689236642243E+005	3.3343027E+000	-8.8003403E-001	1.119668816023692E-001
5.000000000000000E+000	1.162989236657331E+005	3.3330023E+000	-8.7985665E-001	1.192996213903982E-001
5.000000000000000E+000	1.163289236672418E+005	3.3317020E+000	-8.7993544E-001	1.266323479622892E-001
5.000000000000000E+000	1.163589236687506E+005	3.3304017E+000	-8.7997490E-001	1.339650634016221E-001
5.000000000000000E+000	1.163889236702593E+005	3.3291409E+000	-8.7991577E-001	1.412977651229459E-001
5.000000000000000E+000	1.164189236717680E+005	3.3278406E+000	-8.8001430E-001	1.486304657808898E-001
5.000000000000000E+000	1.164489236732768E+005	3.3265402E+000	-8.7995517E-001	1.559631638423560E-001
5.000000000000000E+000	1.164789236747855E+005	3.3255157E+000	-8.7993544E-001	1.632958559060387E-001
5.000000000000000E+000	1.165089236762943E+005	3.3242550E+000	-8.7993544E-001	1.706285440478681E-001
5.000000000000000E+000	1.165389236778030E+005	3.3231516E+000	-8.7985665E-001	1.779612403907668E-001
5.000000000000000E+000	1.165689236793118E+005	3.3218908E+000	-8.7989604E-001	1.852939174206348E-001
5.000000000000000E+000	1.165989236808205E+005	3.3208270E+000	-8.7995517E-001	1.926265877610735E-001
5.000000000000000E+000	1.166289236823292E+005	3.3196449E+000	-8.7983692E-001	1.999592199794741E-001
5.000000000000000E+000	1.166589236838380E+005	3.3185809E+000	-8.7993544E-001	2.072918400977014E-001
5.000000000000000E+000	1.166889236853467E+005	3.3175170E+000	-8.7991577E-001	2.146244617807493E-001
5.000000000000000E+000	1.167189236868555E+005	3.3164926E+000	-8.7987632E-001	2.219570874740308E-001
5.000000000000000E+000	1.167489236883642E+005	3.3155077E+000	-8.7989604E-001	2.292896985927845E-001
5.000000000000000E+000	1.167789236898730E+005	3.3142467E+000	-8.7973839E-001	2.366223156690556E-001
5.000000000000000E+000	1.168089236913817E+005	3.3133011E+000	-8.7975812E-001	2.439549347155583E-001
5.000000000000000E+000	1.168389236928904E+005	3.3123159E+000	-8.8005370E-001	2.512875621483020E-001
5.000000000000000E+000	1.168689236943992E+005	3.3112128E+000	-8.7989604E-001	2.586201871949393E-001
5.000000000000000E+000	1.168989236959079E+005	3.3100307E+000	-8.7991577E-001	2.659527973401505E-001
5.000000000000000E+000	1.169289236974167E+005	3.3092425E+000	-8.7983692E-001	2.732854034347295E-001
5.000000000000000E+000	1.169589236989254E+005	3.3081787E+000	-8.7999457E-001	2.806180151450262E-001
5.000000000000000E+000	1.169889237004342E+005	3.3069572E+000	-8.7985665E-001	2.879506297273727E-001
5.000000000000000E+000	1.170189237019429E+005	3.3061693E+000	-8.7987632E-001	2.952832476364863E-001
5.000000000000000E+000	1.170489237034516E+005	3.3052235E+000	-8.8001430E-001	3.026158777635917E-001
5.000000000000000E+000	1.170789237049604E+005	3.3041203E+000	-8.7997490E-001	3.099485023053777E-001
5.000000000000000E+000	1.171089237064691E+005	3.3032534E+000	-8.7993544E-001	3.172811283481411E-001
5.000000000000000E+000	1.171389237079779E+005	3.3021896E+000	-8.7981725E-001	3.246137492674217E-001
5.000000000000000E+000	1.171689237094866E+005	3.3012438E+000	-8.7983692E-001	3.319463687857282E-001
5.000000000000000E+000	1.171989237109954E+005	3.3001800E+000	-8.7991577E-001	3.392790030287000E-001
5.000000000000000E+000	1.172289237125041E+005	3.2991161E+000	-8.8001430E-001	3.466116156481993E-001
5.000000000000000E+000	1.172589237140128E+005	3.2982099E+000	-8.7991577E-001	3.539442237798332E-001
5.000000000000000E+000	1.172889237155216E+005	3.2971458E+000	-8.7999457E-001	3.612768345378133E-001
5.000000000000000E+000	1.173189237170303E+005	3.2961609E+000	-8.7997490E-001	3.686094439171048E-001
5.000000000000000E+000	1.173489237185391E+005	3.2950971E+000	-8.7981725E-001	3.759420556621047E-001
5.000000000000000E+000	1.173789237200478E+005	3.2942302E+000	-8.7999457E-001	3.832746460447337E-001
5.000000000000000E+000	1.174089237215566E+005	3.2932451E+000	-8.7991577E-001	3.906072449675824E-001
5.000000000000000E+000	1.174389237230653E+005	3.2921419E+000	-8.7983692E-001	3.979398347808214E-001
5.000000000000000E+000	1.174689237245740E+005	3.2911174E+000	-8.7999457E-001	4.052724157259490E-001
5.000000000000000E+000	1.174989237260828E+005	3.2902505E+000	-8.7987632E-001	4.126049917662434E-001
5.000000000000000E+000	1.175289237275915E+005	3.2891471E+000	-8.7997490E-001	4.199375553040662E-001
5.000000000000000E+000	1.175589237291003E+005	3.2880833E+000	-8.7999457E-001	4.272701294399260E-001
5.000000000000000E+000	1.175889237306090E+005	3.2871771E+000	-8.8009310E-001	4.346027054694585E-001
5.000000000000000E+000	1.176189237321178E+005	3.2861526E+000	-8.7995517E-001	4.419352810402339E-001
5.000000000000000E+000	1.176489237336265E+005	3.2851675E+000	-8.7985665E-001	4.492678723329264E-001
5.000000000000000E+000	1.176789237351352E+005	3.2840643E+000	-8.7985665E-001	4.566004570786448E-001
5.000000000000000E+000	1.177089237366440E+005	3.2831581E+000	-8.7987632E-001	4.639330459177121E-001
5.000000000000000E+000	1.177389237381527E+005	3.2822123E+000	-8.8007343E-001	4.712656272024537E-001
5.000000000000000E+000	1.177689237396615E+005	3.2811091E+000	-8.7989604E-001	4.785981971906250E-001
5.000000000000000E+000	1.177989237411702E+005	3.2800846E+000	-8.7993544E-001	4.859307870928736E-001
5.000000000000000E+000	1.178289237426789E+005	3.2790208E+000	-8.7993544E-001	4.932633861586079E-001
5.000000000000000E+000	1.178589237441877E+005	3.2780752E+000	-8.7993544E-001	5.005959871598374E-001
5.000000000000000E+000	1.178889237456964E+005	3.2771688E+000	-8.7985665E-001	5.079285910103346E-001
5.000000000000000E+000	1.179189237472052E+005	3.2759473E+000	-8.7993544E-001	5.152611896941025E-001
5.000000000000000E+000	1.179489237487139E+005	3.2750804E+000	-8.8007343E-001	5.225937875459551E-001
5.000000000000000E+000	1.179789237502227E+005	3.2740560E+000	-8.7989604E-001	5.299263902034652E-001
5.000000000000000E+000	1.180089237517314E+005	3.2729921E+000	-8.7997490E-001	5.372589946007025E-001
5.000000000000000E+000	1.180389237532401E+005	3.2720859E+000	-8.7987632E-001	5.445915948592581E-001
5.000000000000000E+000	1.180689237547489E+005	3.2711403E+000	-8.7999457E-001	5.519241859204860E-001
5.000000000000000E+000	1.180989237562576E+005	3.2701552E+000	-8.7987632E-001	5.592567739594272E-001
5.000000000000000E+000	1.181289237577664E+005	3.2690914E+000	-8.7995517E-001	5.665893502412529E-001
5.000000000000000E+000	1.181589237592751E+005	3.2681456E+000	-8.7979752E-001	5.739219272340957E-001
5.000000000000000E+000	1.181889237607839E+005	3.2673182E+000	-8.7991577E-001	5.812545097557993E-001
5.000000000000000E+000	1.182189237622926E+005	3.2662544E+000	-8.7989604E-001	5.885870917537767E-001
5.000000000000000E+000	1.182489237638013E+005	3.2651904E+000	-8.7983692E-001	5.959196565502178E-001
5.000000000000000E+000	1.182789237653101E+005	3.2642055E+000	-8.7977779E-001	6.032522398502256E-001
5.000000000000000E+000	1.183089237668188E+005	3.2631810E+000	-8.7997490E-001	6.105848245631614E-001
5.000000000000000E+000	1.183389237683276E+005	3.2621565E+000	-8.7989604E-001	6.179173983697387E-001
5.000000000000000E+000	1.183689237698363E+005	3.2612896E+000	-8.7983692E-001	6.252500203820691E-001
5.000000000000000E+000	1.183989237713451E+005	3.2601864E+000	-8.7979752E-001	6.325826484707289E-001
5.000000000000000E+000	1.184289237728538E+005	3.2592406E+000	-8.7991577E-001	6.399153128772602E-001
