9997.999,7.7700238,-2.1682734
6812.999,8.354682,-2.1904666
4642.0,8.9391212,-2.2936046
3162.0007,9.5161905,-2.3659983
2154.0,10.080827,-2.4636457
1467.9995,10.677931,-2.5888019
998.00061,11.325764,-2.733083
680.99933,12.018909,-2.9010708
463.99887,12.778011,-3.0390401
316.00006,13.605801,-3.1385448
215.00046,14.459137,-3.1796284
146.99995,15.29697,-3.1545608
102.00077,16.096369,-3.0923193
68.000511,16.949337,-2.9407623
46.000347,17.717463,-2.7339444
32.00024,18.361357,-2.5101566
22.000166,18.936651,-2.2376387
14.99895,19.40391,-1.9793844
10.000075,19.81262,-1.7669697
6.998889,20.110138,-1.6082913
4.9988737,20.353319,-1.5718843
2.9988587,20.695721,-1.5835054
2.000015,21.001547,-1.7169291
0.99884343,21.557104,-2.2094469
