cycle number	Ecell/V	Q discharge/mA.h	Energy discharge/W.h	
5.000000000000000E+000	3.4227169E+000	7.856140016681618E-007	-3.244953369289413E-008
5.000000000000000E+000	3.4177129E+000	5.113448962362276E-005	-2.045275367591475E-007
5.000000000000000E+000	3.4126694E+000	2.075598537735641E-004	-7.383555935439199E-007
5.000000000000000E+000	3.4076259E+000	4.744592214437822E-004	-1.647848795145746E-006
5.000000000000000E+000	3.4026220E+000	8.831187371226648E-004	-3.038362647362401E-006
5.000000000000000E+000	3.3975787E+000	1.429629135874824E-003	-4.895174746387384E-006
5.000000000000000E+000	3.3925745E+000	2.139897409095946E-003	-7.304812812881598E-006
5.000000000000000E+000	3.3875313E+000	3.058892829068419E-003	-1.041793854469074E-005
5.000000000000000E+000	3.3824878E+000	4.210572697302947E-003	-1.431348161843534E-005
5.000000000000000E+000	3.3774838E+000	5.829572849023260E-003	-1.978162847552995E-005
5.000000000000000E+000	3.3724797E+000	8.279095634633882E-003	-2.804259428884089E-005
5.000000000000000E+000	3.3674757E+000	1.226842268862451E-002	-4.147655639424249E-005
5.000000000000000E+000	3.3624718E+000	1.812311117994909E-002	-6.116278145489978E-005
5.000000000000000E+000	3.3579011E+000	2.545554198213543E-002	-8.578435888442773E-005
5.000000000000000E+000	3.3541579E+000	3.278796334923763E-002	-1.103784581197819E-004
5.000000000000000E+000	3.3509665E+000	4.012038238410942E-002	-1.349491483290253E-004
5.000000000000000E+000	3.3481295E+000	4.745280869641032E-002	-1.594990612515893E-004
5.000000000000000E+000	3.3456867E+000	5.478523337077557E-002	-1.840310567735875E-004
5.000000000000000E+000	3.3434014E+000	6.211766879235499E-002	-2.085463318624175E-004
5.000000000000000E+000	3.3413525E+000	6.945009510684139E-002	-2.330465525863956E-004
5.000000000000000E+000	3.3394611E+000	7.678253613509860E-002	-2.575329540816390E-004
5.000000000000000E+000	3.3376486E+000	8.411497125186648E-002	-2.820060461047260E-004
5.000000000000000E+000	3.3359938E+000	9.144739351442913E-002	-3.064669610680681E-004
5.000000000000000E+000	3.3342996E+000	9.877982968013942E-002	-3.309154997811050E-004
5.000000000000000E+000	3.3327630E+000	1.061122617097841E-001	-3.553527576314333E-004
5.000000000000000E+000	3.3312657E+000	1.134446939790394E-001	-3.797790376591659E-004
5.000000000000000E+000	3.3297288E+000	1.207771183425002E-001	-4.041940225423636E-004
5.000000000000000E+000	3.3283498E+000	1.281095459058364E-001	-4.285989065668960E-004
5.000000000000000E+000	3.3272073E+000	1.354419792914536E-001	-4.529954326514473E-004
5.000000000000000E+000	3.3257887E+000	1.427744080366174E-001	-4.773815415821536E-004
5.000000000000000E+000	3.3245673E+000	1.501068270369516E-001	-5.017586621522731E-004
5.000000000000000E+000	3.3231883E+000	1.574392488088024E-001	-5.261256804310902E-004
5.000000000000000E+000	3.3220062E+000	1.647716784052530E-001	-5.504840571991696E-004
5.000000000000000E+000	3.3208635E+000	1.721041035048312E-001	-5.748340399713221E-004
5.000000000000000E+000	3.3197603E+000	1.794365057467235E-001	-5.991758580030853E-004
5.000000000000000E+000	3.3185389E+000	1.867689149424910E-001	-6.235087431806808E-004
5.000000000000000E+000	3.3173568E+000	1.941013237299997E-001	-6.478329595146957E-004
5.000000000000000E+000	3.3162930E+000	2.014337222611718E-001	-6.721493414454467E-004
5.000000000000000E+000	3.3152292E+000	2.087661181683818E-001	-6.964579142978274E-004
5.000000000000000E+000	3.3140471E+000	2.160984979069047E-001	-7.207577660928848E-004
5.000000000000000E+000	3.3130226E+000	2.234308875731441E-001	-7.450501388683159E-004
5.000000000000000E+000	3.3118799E+000	2.307632891710082E-001	-7.693341721430570E-004
5.000000000000000E+000	3.3108160E+000	2.380956732756044E-001	-7.936103471182087E-004
5.000000000000000E+000	3.3097918E+000	2.454280600631382E-001	-8.178790208066529E-004
