cycle number	time/s	Ecell/V	I/mA	Capacity/mA.h	
2.000000000000000E+000	3.963696360813873E+005	3.0755572E+000	8.7997049E-001	4.888724949624803E-007
2.000000000000000E+000	3.963696460813880E+005	3.0815072E+000	8.7993109E-001	2.933366331789229E-006
2.000000000000000E+000	3.963696640813900E+005	3.0865905E+000	8.8006902E-001	7.333404885398017E-006
2.000000000000000E+000	3.963696940813931E+005	3.0916345E+000	8.7985229E-001	1.466675500075022E-005
2.000000000000000E+000	3.963697380813975E+005	3.0966783E+000	8.7993109E-001	2.542209221257104E-005
2.000000000000000E+000	3.963697980814036E+005	3.1017222E+000	8.8004929E-001	4.008919755617777E-005
2.000000000000000E+000	3.963698740814119E+005	3.1068449E+000	8.7993109E-001	5.866731567515267E-005
2.000000000000000E+000	3.963699660814216E+005	3.1118886E+000	8.8004929E-001	8.115665458970599E-005
2.000000000000000E+000	3.963700760814333E+005	3.1170902E+000	8.8000989E-001	1.080461635523372E-004
2.000000000000000E+000	3.963702080814466E+005	3.1221733E+000	8.8010842E-001	1.403139923016230E-004
2.000000000000000E+000	3.963703460814608E+005	3.1271780E+000	8.8008869E-001	1.740491062071588E-004
2.000000000000000E+000	3.963705060814777E+005	3.1322217E+000	8.8014781E-001	2.131614235043525E-004
2.000000000000000E+000	3.963706740814950E+005	3.1372261E+000	8.8000989E-001	2.542294059197107E-004
2.000000000000000E+000	3.963708660815153E+005	3.1422701E+000	8.8006902E-001	3.011641430192523E-004
2.000000000000000E+000	3.963710680815363E+005	3.1472745E+000	8.8004929E-001	3.505447201265229E-004
2.000000000000000E+000	3.963712740815580E+005	3.1523578E+000	8.8002962E-001	4.009025718106163E-004
2.000000000000000E+000	3.963714900815804E+005	3.1573622E+000	8.7995082E-001	4.537043699291017E-004
2.000000000000000E+000	3.963717160816041E+005	3.1623666E+000	8.8006902E-001	5.089509026871787E-004
2.000000000000000E+000	3.963719480816284E+005	3.1673710E+000	8.7995082E-001	5.656638668311967E-004
2.000000000000000E+000	3.963721980816545E+005	3.1724150E+000	8.8002962E-001	6.267770665221744E-004
2.000000000000000E+000	3.963724520816812E+005	3.1774588E+000	8.8006902E-001	6.888675733738476E-004
2.000000000000000E+000	3.963727120817080E+005	3.1824632E+000	8.8006902E-001	7.524254199862481E-004
2.000000000000000E+000	3.963729820817364E+005	3.1875072E+000	8.8004929E-001	8.184268083837298E-004
2.000000000000000E+000	3.963732580817649E+005	3.1925116E+000	8.7991136E-001	8.858961278531286E-004
2.000000000000000E+000	3.963735480817948E+005	3.1975160E+000	8.8000989E-001	9.567870950367716E-004
2.000000000000000E+000	3.963738520818269E+005	3.2025204E+000	8.8014781E-001	1.031101165513198E-003
2.000000000000000E+000	3.963741500818580E+005	3.2075644E+000	8.8006902E-001	1.103948147959179E-003
2.000000000000000E+000	3.963744780818922E+005	3.2125688E+000	8.8008869E-001	1.184129159086280E-003
2.000000000000000E+000	3.963748000819255E+005	3.2175732E+000	8.7997049E-001	1.262842797570758E-003
2.000000000000000E+000	3.963751240819595E+005	3.2225776E+000	8.8002962E-001	1.342045735385683E-003
2.000000000000000E+000	3.963754620819949E+005	3.2276216E+000	8.7993109E-001	1.424670901099841E-003
2.000000000000000E+000	3.963758220820325E+005	3.2326260E+000	8.8002962E-001	1.512674397726854E-003
2.000000000000000E+000	3.963761820820700E+005	3.2377093E+000	8.8000989E-001	1.600677314036422E-003
2.000000000000000E+000	3.963765620821095E+005	3.2427926E+000	8.7999022E-001	1.693568889862961E-003
2.000000000000000E+000	3.963769520821506E+005	3.2478364E+000	8.8020694E-001	1.788905681702826E-003
2.000000000000000E+000	3.963773380821906E+005	3.2528408E+000	8.7991136E-001	1.883264794548352E-003
2.000000000000000E+000	3.963777480822334E+005	3.2578847E+000	8.8006902E-001	1.983490891920195E-003
2.000000000000000E+000	3.963781560822758E+005	3.2629678E+000	8.8002962E-001	2.083227974242634E-003
2.000000000000000E+000	3.963785920823212E+005	3.2679725E+000	8.7999022E-001	2.189810169206725E-003
2.000000000000000E+000	3.963790260823667E+005	3.2730556E+000	8.8008869E-001	2.295902900397777E-003
2.000000000000000E+000	3.963794640824124E+005	3.2780602E+000	8.8002962E-001	2.402973551816410E-003
2.000000000000000E+000	3.963799200824602E+005	3.2830646E+000	8.8008869E-001	2.514444340070089E-003
2.000000000000000E+000	3.963803740825071E+005	3.2880690E+000	8.8002962E-001	2.625426124864154E-003
2.000000000000000E+000	3.963808480825564E+005	3.2931128E+000	8.8008869E-001	2.741297750969728E-003
2.000000000000000E+000	3.963813340826072E+005	3.2981174E+000	8.7991136E-001	2.860102195839087E-003
2.000000000000000E+000	3.963818260826590E+005	3.3031218E+000	8.7997049E-001	2.980375371012423E-003
2.000000000000000E+000	3.963823240827108E+005	3.3081656E+000	8.8006902E-001	3.102113007373280E-003
2.000000000000000E+000	3.963828360827640E+005	3.3131702E+000	8.8004929E-001	3.227273583014806E-003
2.000000000000000E+000	3.963833540828181E+005	3.3181746E+000	8.8004929E-001	3.353898882567882E-003
2.000000000000000E+000	3.963838820828730E+005	3.3232183E+000	8.8006902E-001	3.482970558404922E-003
2.000000000000000E+000	3.963844360829308E+005	3.3283017E+000	8.7995082E-001	3.618397325211101E-003
2.000000000000000E+000	3.963849940829892E+005	3.3333061E+000	8.8010842E-001	3.754802800251378E-003
2.000000000000000E+000	3.963855560830478E+005	3.3383105E+000	8.7987196E-001	3.892185232506858E-003
2.000000000000000E+000	3.963861380831087E+005	3.3433545E+000	8.7997049E-001	4.034457319743104E-003
2.000000000000000E+000	3.963867380831707E+005	3.3483589E+000	8.8006902E-001	4.181128996809324E-003
2.000000000000000E+000	3.963873420832339E+005	3.3533633E+000	8.7995082E-001	4.328777981268035E-003
2.000000000000000E+000	3.963879860833008E+005	3.3584073E+000	8.8016754E-001	4.486206407679452E-003
2.000000000000000E+000	3.963886500833705E+005	3.3634117E+000	8.7997049E-001	4.648524981770251E-003
2.000000000000000E+000	3.963893240834409E+005	3.3684950E+000	8.8006902E-001	4.813288213908673E-003
2.000000000000000E+000	3.963900360835148E+005	3.3734994E+000	8.7997049E-001	4.987339027490881E-003
2.000000000000000E+000	3.963907800835925E+005	3.3785038E+000	8.7991136E-001	5.169211450980770E-003
2.000000000000000E+000	3.963915720836753E+005	3.3835475E+000	8.8006902E-001	5.362817678716448E-003
2.000000000000000E+000	3.963924020837620E+005	3.3885915E+000	8.8014781E-001	5.565713403854105E-003
2.000000000000000E+000	3.963933040838558E+005	3.3936749E+000	8.8006902E-001	5.786211286418968E-003
2.000000000000000E+000	3.963942860839581E+005	3.3987186E+000	8.8004929E-001	6.026264232728217E-003
2.000000000000000E+000	3.963953280840674E+005	3.4037230E+000	8.8010842E-001	6.280986221267118E-003
2.000000000000000E+000	3.963964660841858E+005	3.4087276E+000	8.8000989E-001	6.559174484246307E-003
2.000000000000000E+000	3.963977020843150E+005	3.4137714E+000	8.8002962E-001	6.861319010158380E-003
2.000000000000000E+000	3.963991000844603E+005	3.4188151E+000	8.7999022E-001	7.203066192898486E-003
