9997.999,8.1244221,-2.4175606
6812.999,8.684556,-2.5115421
4642.0,9.3650312,-2.5547357
3162.0007,10.016124,-2.5520837
2154.0,10.626168,-2.559365
1467.9995,11.208326,-2.5955441
998.00061,11.821174,-2.6971216
680.99933,12.473438,-2.7973051
463.99887,13.194736,-2.9254904
316.00006,13.966979,-3.0139449
215.00046,14.776641,-3.0535631
146.99995,15.584636,-3.0323932
102.00077,16.340075,-2.9594972
68.000511,17.157883,-2.8265069
46.000347,17.892527,-2.6481254
32.00024,18.503014,-2.4345291
22.000166,19.071383,-2.180768
14.99895,19.536505,-1.959286
10.000075,19.945921,-1.7607876
6.998889,20.236753,-1.6553379
4.9988737,20.49428,-1.6232089
2.9988587,20.87048,-1.6832581
2.000015,21.191898,-1.8517927
0.99884343,21.897453,-2.3562114
