cycle number,freq/Hz,Re(Z)/Ohm,-Im(Z)/Ohm
2.0,10001.0,9.7807302,2.6101093
2.0,6746.0,10.347405,2.3543375
2.0,4551.0005,10.957039,2.2802064
2.0,3070.0,11.512197,2.2035048
2.0,2071.0005,12.03242,2.1503043
2.0,1397.0001,12.539199,2.1318073
2.0,942.05835,13.05552,2.1358418
2.0,635.3645,13.595562,2.15347
2.0,428.71338,14.13499,2.1601789
2.0,289.13373,14.676774,2.1577649
2.0,195.02592,15.220556,2.1654737
2.0,133.4655,15.746169,2.1797149
2.0,88.668892,16.325987,2.193496
2.0,59.863087,16.911364,2.1863432
2.0,40.354206,17.507818,2.1345863
2.0,27.236528,18.070742,2.0271423
2.0,18.356367,18.577724,1.8881402
2.0,12.393575,19.008907,1.7460353
2.0,8.3562918,19.375101,1.6513683
2.0,5.6368299,19.7038,1.6014798
2.0,3.8021243,20.009291,1.6395525
2.0,2.5634654,20.310286,1.7556204
2.0,1.7299316,20.643623,1.9386396
2.0,1.1664815,21.019405,2.2569904
2.0,0.78696758,21.485397,2.6652062
2.0,0.53085387,21.943829,3.2199638
2.0,0.35855919,22.645449,4.0214653
2.0,0.24214387,23.379414,4.9208164
2.0,0.16298145,24.517666,6.1095705
2.0,0.1094304,25.898232,7.742425
2.0,0.074505806,27.318867,9.4826097
2.0,0.048894435,29.318556,11.767714
3.0,10001.0,9.421876,2.1186006
3.0,6746.0,10.214273,2.2483587
3.0,4551.0005,10.787434,2.129535
3.0,3070.0,11.282483,2.0080163
3.0,2071.0005,11.727165,1.9307154
3.0,1397.0001,12.152343,1.9084044
3.0,942.05835,12.587183,1.9368341
3.0,635.3645,13.059955,1.9875016
3.0,428.71338,13.568333,2.0455036
3.0,289.13373,14.093274,2.0900528
3.0,195.02592,14.636031,2.1334114
3.0,133.4655,15.166768,2.1543417
3.0,88.668892,15.750632,2.178185
3.0,59.863087,16.334633,2.1819677
3.0,40.354206,16.934664,2.1408246
3.0,27.236528,17.496872,2.0388446
3.0,18.356367,18.017275,1.9088029
3.0,12.393575,18.452873,1.7689904
3.0,8.3562918,18.830729,1.6663705
3.0,5.6368299,19.159508,1.6197627
3.0,3.8021243,19.476311,1.6410114
3.0,2.5634654,19.777771,1.7380759
3.0,1.7299316,20.109167,1.923539
3.0,1.1664815,20.478373,2.2326951
3.0,0.78696758,20.937695,2.6457963
3.0,0.53085387,21.392149,3.187804
3.0,0.35855919,22.083628,3.9729261
3.0,0.24214387,22.808449,4.8750982
3.0,0.16298145,23.929905,6.0161433
3.0,0.1094304,25.305077,7.6119885
3.0,0.074505806,26.74452,9.2755041
3.0,0.048894435,28.706314,11.535628
4.0,10001.0,9.1952019,2.3591712
4.0,6746.0,10.087449,2.2267482
4.0,4551.0005,10.646102,2.1111341
4.0,3070.0,11.137442,1.9881629
4.0,2071.0005,11.574306,1.9166725
4.0,1397.0001,11.995372,1.8957791
4.0,942.05835,12.431067,1.9276971
4.0,635.3645,12.904899,1.9913934
4.0,428.71338,13.405107,2.0589023
4.0,289.13373,13.941681,2.1163793
4.0,195.02592,14.49554,2.1542606
4.0,133.4655,15.033736,2.1815236
4.0,88.668892,15.627304,2.2028039
4.0,59.863087,16.218019,2.2019362
4.0,40.354206,16.811655,2.1571066
4.0,27.236528,17.391405,2.0637789
4.0,18.356367,17.906059,1.927111
4.0,12.393575,18.362711,1.7919956
4.0,8.3562918,18.743929,1.6877159
4.0,5.6368299,19.078333,1.6241006
4.0,3.8021243,19.391815,1.6387957
4.0,2.5634654,19.704191,1.7319163
4.0,1.7299316,20.013769,1.9155141
4.0,1.1664815,20.385088,2.1848607
4.0,0.78696758,20.785137,2.5757337
4.0,0.53085387,21.303465,3.1544652
4.0,0.35855919,21.936089,3.8131015
4.0,0.24214387,22.760912,4.8277135
4.0,0.16298145,23.662012,5.965528
4.0,0.1094304,24.988441,7.2785373
4.0,0.074505806,26.644287,9.0876713
4.0,0.048894435,28.92564,11.409639
5.0,10001.0,9.1931667,2.097182
5.0,6746.0,10.011003,2.1815114
5.0,4551.0005,10.561382,2.0636675
5.0,3070.0,11.038527,1.9454087
5.0,2071.0005,11.463056,1.8740804
5.0,1397.0001,11.872657,1.8614585
5.0,942.05835,12.293783,1.8975389
5.0,635.3645,12.761021,1.9614159
5.0,428.71338,13.255864,2.0327652
5.0,289.13373,13.785282,2.0913947
5.0,195.02592,14.33122,2.1384132
5.0,133.4655,14.868732,2.1707647
5.0,88.668892,15.457563,2.1873894
5.0,59.863087,16.050837,2.1943738
5.0,40.354206,16.640844,2.1504369
5.0,27.236528,17.217529,2.0577621
5.0,18.356367,17.739761,1.9219862
5.0,12.393575,18.186047,1.7929659
5.0,8.3562918,18.573311,1.6831335
5.0,5.6368299,18.910166,1.6195283
5.0,3.8021243,19.225386,1.6326791
5.0,2.5634654,19.533819,1.7101624
5.0,1.7299316,19.844389,1.8994623
5.0,1.1664815,20.198326,2.1666508
5.0,0.78696758,20.611858,2.5685353
5.0,0.53085387,21.121977,3.0749633
5.0,0.35855919,21.692583,3.7983186
5.0,0.24214387,22.529131,4.6509209
5.0,0.16298145,23.517038,5.8783278
5.0,0.1094304,24.661419,7.2737436
5.0,0.074505806,26.299,8.7916784
5.0,0.048894435,28.465584,10.747075
6.0,10001.0,9.0382299,2.1840341
6.0,6746.0,9.8940668,2.1470616
6.0,4551.0005,10.433002,2.0294182
6.0,3070.0,10.903167,1.9310411
6.0,2071.0005,11.32273,1.8687553
6.0,1397.0001,11.739899,1.8618854
6.0,942.05835,12.165428,1.8990999
6.0,635.3645,12.632859,1.9600555
6.0,428.71338,13.130293,2.0334215
6.0,289.13373,13.657402,2.0831292
6.0,195.02592,14.205888,2.1212571
6.0,133.4655,14.733789,2.1560922
6.0,88.668892,15.320054,2.1744437
6.0,59.863087,15.903991,2.1794162
6.0,40.354206,16.496964,2.1370566
6.0,27.236528,17.069355,2.0447071
6.0,18.356367,17.594202,1.9140934
6.0,12.393575,18.032234,1.7761738
6.0,8.3562918,18.413828,1.6681825
6.0,5.6368299,18.748161,1.607909
6.0,3.8021243,19.058929,1.6040213
6.0,2.5634654,19.36902,1.6930791
6.0,1.7299316,19.689157,1.8532016
6.0,1.1664815,20.044622,2.1167815
6.0,0.78696758,20.459578,2.4793036
6.0,0.53085387,20.902954,3.0434775
6.0,0.35855919,21.582382,3.7021003
6.0,0.24214387,22.27552,4.6510549
6.0,0.16298145,23.228649,5.6754332
6.0,0.1094304,24.572605,7.0241747
6.0,0.074505806,26.030195,8.795085
6.0,0.048894435,28.007595,11.114094
7.0,10001.0,9.2660236,1.9728445
7.0,6746.0,9.9031677,2.1387272
7.0,4551.0005,10.437681,2.0189128
7.0,3070.0,10.896201,1.9159206
7.0,2071.0005,11.323627,1.8584168
7.0,1397.0001,11.728993,1.8518833
7.0,942.05835,12.156456,1.8902884
7.0,635.3645,12.616371,1.9565846
7.0,428.71338,13.120322,2.0231011
7.0,289.13373,13.640663,2.0826983
7.0,195.02592,14.188498,2.1215599
7.0,133.4655,14.722033,2.1545849
7.0,88.668892,15.302849,2.1821928
7.0,59.863087,15.888221,2.1791406
7.0,40.354206,16.477627,2.1468489
7.0,27.236528,17.051346,2.0564706
