cycle number,Ecell/V,Q charge/mA.h,Energy charge/W.h
2.0,2.967654,4.886713955137465e-07,1.4502076165935311e-09
2.0,2.9728143,8.309940861331093e-06,2.4701389497026343e-08
2.0,2.9778171,2.54193690750334e-05,7.565013669405215e-08
2.0,2.9828985,5.084168093072044e-05,1.514823119273137e-07
2.0,2.9879012,8.31111138065656e-05,2.479001894883939e-07
2.0,2.9929829,0.0001202676215105587,3.591089803466443e-07
2.0,2.9979856,0.0001598682412836287,4.778310682338211e-07
2.0,3.003067,0.0002019115832779143,6.040900418445594e-07
2.0,3.0081091,0.0002454224602381389,7.349755064605016e-07
2.0,3.0131907,0.0002904010141558118,8.705044689075208e-07
2.0,3.0181935,0.0003387997756401698,1.01658129542195e-06
2.0,3.0232749,0.0003871994557645586,1.16290683343885e-06
2.0,3.0282776,0.0004365779446230995,1.312438606927626e-06
2.0,3.0333197,0.0004879103751315011,1.468146280237471e-06
2.0,3.0384407,0.0005407100233766768,1.628574880640748e-06
2.0,3.0434828,0.0005949744057324197,1.793727593932561e-06
2.0,3.0485644,0.000651196941766474,1.965125617678159e-06
2.0,3.0536065,0.0007079078099793858,2.138298294050065e-06
2.0,3.0586092,0.0007660850315623813,2.316239681960663e-06
2.0,3.0636513,0.0008257302581601673,2.498971859356601e-06
2.0,3.068733,0.0008873312099112405,2.688008731404374e-06
2.0,3.0737357,0.0009499082134167354,2.880353901951735e-06
2.0,3.0787385,0.001013952292203903,3.07752886987292e-06
2.0,3.0837412,0.001079951789544688,3.28105423821325e-06
2.0,3.0887833,0.001148395705322425,3.492462659801109e-06
2.0,3.093786,0.001218306247724427,3.708750917221104e-06
2.0,3.0988281,0.00128919261250231,3.928415574693692e-06
2.0,3.1038702,0.001362528066469563,4.156039301450678e-06
2.0,3.1088729,0.001438796062833733,4.393146807757893e-06
2.0,3.113915,0.001516039050188329,4.633674902144972e-06
2.0,3.1189177,0.001595238407651583,4.88069118025312e-06
2.0,3.1239204,0.001677862796816561,5.138803198463783e-06
2.0,3.1289232,0.001760974632236693,5.398853746652609e-06
2.0,3.1339259,0.00184701776329014,5.668506544848479e-06
2.0,3.1389287,0.001936484810378816,5.949337222347931e-06
2.0,3.1439314,0.002025950544774532,6.230611352941585e-06
2.0,3.1489341,0.002119327729046345,6.524649955075573e-06
2.0,3.1539764,0.002215150578485595,6.826872964661809e-06
2.0,3.1589792,0.002314397289057573,7.140391256791573e-06
2.0,3.1640213,0.002416084917121464,7.462133073212452e-06
2.0,3.169024,0.002517285646233294,7.782840611637203e-06
2.0,3.1740267,0.002623375145826075,8.119571518870503e-06
2.0,3.1791081,0.00273092997017834,8.461499936771888e-06
2.0,3.1841502,0.002842394461267525,8.816419620480185e-06
2.0,3.1891925,0.002953861567046908,9.171909681961871e-06
2.0,3.1942739,0.003068751046127744,9.538898151965989e-06
2.0,3.1992767,0.003187060689032078,9.91740343420506e-06
2.0,3.2042794,0.003304884198639128,1.02949428815563e-05
2.0,3.2093215,0.003427595767643717,1.06887637581229e-05
2.0,3.2143638,0.003550306669440535,1.10832012403683e-05
2.0,3.2193666,0.003676441082292133,1.148927414996283e-05
2.0,3.2244086,0.003803062153789733,1.18975522252035e-05
2.0,3.2294114,0.003933106561568049,1.231751911345565e-05
2.0,3.2344141,0.004065595781173971,1.274604411353276e-05
2.0,3.2394562,0.004198571681016021,1.317681371363601e-05
2.0,3.2444589,0.004336442740460237,1.362413070140528e-05
2.0,3.2494617,0.004475774978995323,1.40768854672519e-05
2.0,3.2544644,0.004617553582555718,1.45382988835045e-05
2.0,3.2595458,0.004760305339429114,1.500360477350205e-05
2.0,3.2645485,0.004910883977380064,1.549517604619739e-05
2.0,3.2695513,0.005061463031040297,1.598750198340585e-05
2.0,3.2745936,0.00521546751058764,1.649180406522313e-05
2.0,3.2795963,0.005375334778030713,1.701610416861439e-05
2.0,3.2845991,0.005538137333658007,1.75508452907345e-05
2.0,3.2896411,0.005709249381787247,1.811374252413376e-05
2.0,3.2946439,0.005886714300149017,1.869842623114038e-05
2.0,3.299686,0.006068576473593712,1.929851429061027e-05
2.0,3.3046887,0.006265601211123997,1.994961971278917e-05
2.0,3.3096914,0.006467511973877748,2.061788203372602e-05
2.0,3.3146942,0.006679199041724205,2.131955992257315e-05
2.0,3.3196969,0.006904087610542774,2.20661218080517e-05
2.0,3.3246996,0.007146089162992106,2.287070428242576e-05
2.0,3.3297024,0.007406179673969745,2.373672827514621e-05
2.0,3.3347445,0.007680939231945409,2.465298118713248e-05
2.0,3.3397472,0.00797818911694818,2.564572065543964e-05
2.0,3.3447895,0.008296946439643701,2.671189680303507e-05
2.0,3.3497922,0.008632811943590642,2.78369764625288e-05
2.0,3.3548343,0.009001434796750547,2.907364506076808e-05
2.0,3.3598764,0.009383257281051743,3.03565214125739e-05
2.0,3.3648791,0.009787565376791691,3.171696928655182e-05
2.0,3.3698819,0.01020801358822319,3.313383009084025e-05
2.0,3.3748846,0.01065779363575909,3.46517858490887e-05
2.0,3.3798873,0.01111833607137203,3.620836739787937e-05
2.0,3.3848901,0.01159549000922177,3.782348102850047e-05
2.0,3.3898928,0.01209073532382647,3.950230956290583e-05
2.0,3.3948956,0.01262020535853174,4.129980502948529e-05
2.0,3.3998983,0.01315945089939568,4.313318502210068e-05
2.0,3.404901,0.01372607176386648,4.506247298584192e-05
2.0,3.4099038,0.01431372677594423,4.706632002388521e-05
2.0,3.4149065,0.01493022367252244,4.917159928433117e-05
2.0,3.4199092,0.01557507185740603,5.137692154944785e-05
2.0,3.4249513,0.01626196548508273,5.372949878277355e-05
2.0,3.4299541,0.01697623706135485,5.617941747001612e-05
2.0,3.4349568,0.01774818909201357,5.883103933852254e-05
2.0,3.4399595,0.01857392509453826,6.167153776641973e-05
2.0,3.4449623,0.01946175180229876,6.473006727083342e-05
2.0,3.449965,0.02042341134323014,6.80477590291095e-05
2.0,3.4549677,0.021485782832702,7.171821825015362e-05
2.0,3.4599705,0.0226850416169895,7.586761823476514e-05
2.0,3.4649732,0.02405149139540063,8.060233011153072e-05
2.0,3.4700153,0.02572252388573355,8.640083839872687e-05
2.0,3.4750576,0.02814205376628372,9.48088441032264e-05
2.0,3.4753332,0.06480901731123527,0.0002222387603604159
2.0,3.4752152,0.1014759846297238,0.0003496643623992109
2.0,3.4757667,0.1381429633901848,0.0004771102246531241
2.0,3.4765937,0.174809859436916,0.0006045861256516606
2.0,3.477421,0.2114764872639378,0.0007320914289176514
2.0,3.4783664,0.2481431500795815,0.0008596315159379302
2.0,3.4794693,0.2848098398359948,0.0009872121372529296
2.0,3.4806118,0.3214764852818847,0.001114834496100384
2.0,3.4817934,0.3581432088734375,0.001242500452434011
2.0,3.4831328,0.3948099191264311,0.00137021547502175
2.0,3.4845903,0.4314765731432703,0.001497983741648105
2.0,3.4860477,0.4681432187794314,0.001625805418975628
2.0,3.4877021,0.5048100003819995,0.001753688231317766
2.0,3.4891992,0.541476715480619,0.001881625702895912
2.0,3.4909325,0.5781433817599548,0.002009626558579085
2.0,3.4928625,0.6148100652698014,0.002137698241053235
2.0,3.4945171,0.6514769642433194,0.002265831346077831
2.0,3.4964867,0.6881437602558733,0.002394036309340674
2.0,3.4982986,0.7248106010497942,0.002522307868807194
2.0,3.5003076,0.7614775186289352,0.00265065335761015
2.0,3.5022378,0.7981443735350836,0.002779069402751637
2.0,3.5042861,0.8348112396128975,0.002907560590074544
2.0,3.5063739,0.8714780816683507,0.003036128247403973
2.0,3.5085011,0.9081449960525834,0.00316477415512605
2.0,3.5107069,0.9448118934238954,0.003293500884785952
2.0,3.5127947,0.9814787455866076,0.003422304009940558
