cycle number	time/s	Ecell/V	I/mA	Capacity/mA.h	
5.000000000000000E+000	1.076998692332739E+005	3.4540017E+000	8.8007605E-001	4.889311393102010E-007
5.000000000000000E+000	1.076999212332766E+005	3.4590845E+000	8.8009578E-001	1.320150203175015E-005
5.000000000000000E+000	1.077001172332864E+005	3.4641280E+000	8.8019431E-001	6.111926048994065E-005
5.000000000000000E+000	1.077006352333126E+005	3.4691715E+000	8.7999725E-001	1.877588296598858E-004
5.000000000000000E+000	1.077016812333651E+005	3.4741755E+000	8.8015485E-001	4.434825584292412E-004
5.000000000000000E+000	1.077036232334629E+005	3.4791794E+000	8.7999725E-001	9.182591949899991E-004
5.000000000000000E+000	1.077066532336152E+005	3.4841835E+000	8.8007605E-001	1.659025472170777E-003
5.000000000000000E+000	1.077110592338368E+005	3.4891875E+000	8.8013518E-001	2.736193034119076E-003
5.000000000000000E+000	1.077175652341640E+005	3.4941914E+000	8.8015485E-001	4.326769513587157E-003
5.000000000000000E+000	1.077277972346786E+005	3.4991956E+000	8.8011545E-001	6.828272688455051E-003
5.000000000000000E+000	1.077470372356463E+005	3.5041995E+000	8.8011545E-001	1.153202537573046E-002
5.000000000000000E+000	1.077770372371550E+005	3.5075486E+000	8.8031250E-001	1.886635418143538E-002
5.000000000000000E+000	1.078070372386638E+005	3.5092430E+000	8.8023371E-001	2.620068300161097E-002
5.000000000000000E+000	1.078370372401725E+005	3.5106220E+000	8.8007605E-001	3.353503305971622E-002
5.000000000000000E+000	1.078670372416812E+005	3.5118041E+000	8.8011545E-001	4.086937867999077E-002
5.000000000000000E+000	1.078970372431900E+005	3.5130649E+000	8.8019431E-001	4.820371620141798E-002
5.000000000000000E+000	1.079270372446987E+005	3.5144045E+000	8.8007605E-001	5.553803939481577E-002
5.000000000000000E+000	1.079570372462075E+005	3.5159411E+000	8.8009578E-001	6.287234760022827E-002
5.000000000000000E+000	1.079870372477162E+005	3.5177143E+000	8.8015485E-001	7.020665437148678E-002
5.000000000000000E+000	1.080170372492250E+005	3.5194480E+000	8.8015485E-001	7.754096787717608E-002
5.000000000000000E+000	1.080470372507337E+005	3.5214181E+000	8.8003665E-001	8.487528361429772E-002
5.000000000000000E+000	1.080770372522424E+005	3.5234275E+000	8.7999725E-001	9.220961303747363E-002
5.000000000000000E+000	1.081070372537512E+005	3.5253189E+000	8.8031250E-001	9.954394971655475E-002
5.000000000000000E+000	1.081370372552599E+005	3.5273676E+000	8.8009578E-001	1.068782881924179E-001
5.000000000000000E+000	1.081670372567687E+005	3.5291407E+000	8.8005632E-001	1.142126414114899E-001
5.000000000000000E+000	1.081970372582774E+005	3.5307169E+000	8.8031250E-001	1.215469817687406E-001
5.000000000000000E+000	1.082270372597862E+005	3.5322535E+000	8.8003665E-001	1.288813214259678E-001
5.000000000000000E+000	1.082570372612949E+005	3.5335932E+000	8.8007605E-001	1.362156430220935E-001
5.000000000000000E+000	1.082870372628036E+005	3.5348146E+000	8.8015485E-001	1.435499779726730E-001
5.000000000000000E+000	1.083170372643124E+005	3.5359178E+000	8.8003665E-001	1.508843357465002E-001
5.000000000000000E+000	1.083470372658211E+005	3.5368240E+000	8.8003665E-001	1.582186883755525E-001
5.000000000000000E+000	1.083770372673299E+005	3.5377698E+000	8.8011545E-001	1.655530392507381E-001
5.000000000000000E+000	1.084070372688386E+005	3.5386364E+000	8.8013518E-001	1.728873789633976E-001
5.000000000000000E+000	1.084370372703474E+005	3.5395823E+000	8.8005632E-001	1.802217129284806E-001
5.000000000000000E+000	1.084670372718561E+005	3.5404096E+000	8.8023371E-001	1.875560517850518E-001
5.000000000000000E+000	1.084970372733648E+005	3.5412765E+000	8.8013518E-001	1.948903814927406E-001
5.000000000000000E+000	1.085270372748736E+005	3.5419858E+000	8.8009578E-001	2.022246920762128E-001
5.000000000000000E+000	1.085570372763823E+005	3.5428920E+000	8.8007605E-001	2.095590041137073E-001
5.000000000000000E+000	1.085870372778911E+005	3.5437982E+000	8.8003665E-001	2.168933137422469E-001
5.000000000000000E+000	1.086170372793998E+005	3.5446651E+000	8.8023371E-001	2.242276088916593E-001
5.000000000000000E+000	1.086470372809086E+005	3.5453742E+000	8.8005632E-001	2.315619160575999E-001
5.000000000000000E+000	1.086770372824173E+005	3.5461624E+000	8.8013518E-001	2.388962338629696E-001
5.000000000000000E+000	1.087070372839260E+005	3.5469897E+000	8.8013518E-001	2.462305310883456E-001
5.000000000000000E+000	1.087370372854348E+005	3.5478566E+000	8.8015485E-001	2.535648364943597E-001
5.000000000000000E+000	1.087670372869435E+005	3.5486052E+000	8.8015485E-001	2.608991488697793E-001
5.000000000000000E+000	1.087970372884523E+005	3.5492749E+000	8.8011545E-001	2.682334582039713E-001
5.000000000000000E+000	1.088270372899610E+005	3.5501025E+000	8.8023371E-001	2.755677670453654E-001
5.000000000000000E+000	1.088570372914698E+005	3.5507722E+000	8.8013518E-001	2.829020672939552E-001
5.000000000000000E+000	1.088870372929785E+005	3.5514815E+000	8.8013518E-001	2.902363729163341E-001
5.000000000000000E+000	1.089170372944872E+005	3.5522695E+000	8.8007605E-001	2.975706926715704E-001
5.000000000000000E+000	1.089470372959960E+005	3.5529788E+000	8.7995785E-001	3.049049966325693E-001
5.000000000000000E+000	1.089770372975047E+005	3.5535698E+000	8.8007605E-001	3.122392945623066E-001
5.000000000000000E+000	1.090070372990135E+005	3.5541608E+000	8.8007605E-001	3.195736002732316E-001
5.000000000000000E+000	1.090370373005222E+005	3.5549881E+000	8.8017458E-001	3.269079103304942E-001
5.000000000000000E+000	1.090670373020309E+005	3.5554612E+000	8.8017458E-001	3.342422155379255E-001
5.000000000000000E+000	1.090970373035397E+005	3.5564067E+000	8.8013518E-001	3.415765276862515E-001
5.000000000000000E+000	1.091270373050484E+005	3.5569584E+000	8.8013518E-001	3.489108384750286E-001
5.000000000000000E+000	1.091570373065572E+005	3.5576282E+000	8.8005632E-001	3.562451482796669E-001
5.000000000000000E+000	1.091870373080659E+005	3.5583375E+000	8.8017458E-001	3.635794423879517E-001
5.000000000000000E+000	1.092170373095747E+005	3.5588889E+000	8.8011545E-001	3.709137453063991E-001
5.000000000000000E+000	1.092470373110834E+005	3.5597558E+000	8.8003665E-001	3.782480414818724E-001
5.000000000000000E+000	1.092770373125921E+005	3.5604258E+000	8.7993813E-001	3.855823512967096E-001
5.000000000000000E+000	1.093070373141009E+005	3.5610168E+000	8.8017458E-001	3.929166568440198E-001
5.000000000000000E+000	1.093370373156096E+005	3.5618441E+000	8.8023371E-001	4.002509703257348E-001
5.000000000000000E+000	1.093670373171184E+005	3.5625141E+000	8.8003665E-001	4.075852938355008E-001
5.000000000000000E+000	1.093970373186271E+005	3.5632231E+000	8.7999725E-001	4.149196236416365E-001
5.000000000000000E+000	1.094270373201359E+005	3.5639718E+000	8.7995785E-001	4.222539606263239E-001
5.000000000000000E+000	1.094570373216446E+005	3.5646811E+000	8.8011545E-001	4.295882870365844E-001
5.000000000000000E+000	1.094870373231533E+005	3.5653508E+000	8.8015485E-001	4.369226209038495E-001
5.000000000000000E+000	1.095170373246621E+005	3.5659418E+000	8.8029277E-001	4.442569356888862E-001
5.000000000000000E+000	1.095470373261708E+005	3.5668087E+000	8.8009578E-001	4.515912590902380E-001
5.000000000000000E+000	1.095770373276796E+005	3.5675573E+000	8.8013518E-001	4.589255869354803E-001
5.000000000000000E+000	1.096070373291883E+005	3.5683453E+000	8.8001692E-001	4.662599176384011E-001
5.000000000000000E+000	1.096370373306971E+005	3.5692122E+000	8.8013518E-001	4.735942522827783E-001
5.000000000000000E+000	1.096670373322058E+005	3.5699215E+000	8.8015485E-001	4.809285792639519E-001
5.000000000000000E+000	1.096970373337145E+005	3.5707884E+000	8.8009578E-001	4.882629122320148E-001
5.000000000000000E+000	1.097270373352233E+005	3.5714581E+000	8.8001692E-001	4.955972259855601E-001
