cycle number,freq/Hz,Re(Z)/Ohm,-Im(Z)/Ohm,|Z|/Ohm,Phase(Z)/deg
5.0,9997.999,10.029759,2.7588501,10.4022747258641,-15.379790265143177
5.0,6812.999,10.920382,2.8891711,11.296107854964879,-14.819035530910494
5.0,4642.0,11.722188,3.0420268,12.110475571143446,-14.54792402959188
5.0,3162.0007,12.538231,3.1296606,12.922925832819493,-14.0151794736696
5.0,2154.0,13.364437,3.175451,13.736508485796891,-13.365888577892258
5.0,1467.9995,14.165992,3.1991205,14.522730504887303,-12.725695348174018
5.0,998.00061,14.965204,3.2160909,15.306879872746073,-12.128654531028888
5.0,680.99933,15.774314,3.2092245,16.097456446966902,-11.499665322678101
5.0,463.99887,16.571177,3.1929162,16.875977631697413,-10.90603591203119
5.0,316.00006,17.358021,3.1695836,17.645031970326094,-10.348230579040129
5.0,215.00046,18.136038,3.1546409,18.40835770907869,-9.867485322793572
5.0,146.99995,18.903681,3.1241984,19.160108846045826,-9.384406065769499
5.0,102.00077,19.643129,3.0948372,19.88543522795377,-8.953531186155203
5.0,68.000511,20.476471,3.0512185,20.70255537243128,-8.475336459501381
5.0,46.000347,21.285145,2.9660814,21.490812840431396,-7.933071409450139
5.0,32.00024,21.997875,2.8275158,22.17884916119127,-7.324401910429729
5.0,22.000166,22.67058,2.6512301,22.82507872011718,-6.670205395961833
5.0,14.99895,23.275637,2.4611018,23.405390401053605,-6.035870306585053
5.0,10.000075,23.812437,2.3116684,23.924380173173297,-5.544796032031971
5.0,6.998889,24.236761,2.2310917,24.339234867697257,-5.2594850473692585
5.0,4.9988737,24.628218,2.2197788,24.728051677729354,-5.1502396407057605
5.0,2.9988587,25.177969,2.3702359,25.289289060521448,-5.377934078483073
5.0,2.000015,25.668364,2.5829959,25.7979995010449,-5.746304289686086
5.0,0.99884343,26.679888,3.2474787,26.87680303904275,-6.939909123154578
5.0,0.99884343,26.564331,3.2845066,26.766614748283065,-7.048477057581834
5.0,0.0,0.0,0.0,0.0,
6.0,9997.999,9.5954762,2.3938725,9.889579821763041,-14.008160010231105
6.0,6812.999,10.453054,2.6363726,10.780389529740878,-14.155397036692596
6.0,4642.0,11.18754,2.7203534,11.513530035245124,-13.66676131305469
6.0,3162.0007,11.918656,2.740098,12.229574722611575,-12.947318051443336
6.0,2154.0,12.611027,2.7227457,12.901602464097143,-12.183267310977477
6.0,1467.9995,13.276,2.7101545,13.549801231526247,-11.537797380227522
6.0,998.00061,13.929922,2.7052743,14.190180970104802,-10.99037559892935
6.0,680.99933,14.575356,2.7204568,14.827066052574333,-10.572473774158441
6.0,463.99887,15.239723,2.7428851,15.484591560274717,-10.203008537311533
6.0,316.00006,15.906469,2.7784958,16.14731541026491,-9.908293200637864
6.0,215.00046,16.596172,2.8038974,16.831362561697457,-9.589477629222685
6.0,146.99995,17.280716,2.8257113,17.510219582392555,-9.286713868530464
6.0,102.00077,17.970627,2.8440945,18.19429328932727,-8.993240617843941
6.0,68.000511,18.750961,2.8280292,18.96302422029708,-8.576736438672318
6.0,46.000347,19.506531,2.7811432,19.70379428315438,-8.114258129208196
6.0,32.00024,20.182064,2.6509647,20.35542485778035,-7.483103978860489
6.0,22.000166,20.830553,2.5060408,20.98075734517402,-6.8600571992281605
