cycle number,freq/Hz,Re(Z)/Ohm,-Im(Z)/Ohm
5.0,10001.0,8.1555471,1.9821615
5.0,6814.0005,8.8483353,2.3719983
5.0,4642.999,9.471199,2.4159708
5.0,3162.9995,10.087214,2.4365594
5.0,2154.9988,10.700299,2.457248
5.0,1467.5315,11.338075,2.4684606
5.0,1001.9983,11.971563,2.4343529
5.0,681.3183,12.604252,2.369648
5.0,464.07104,13.178007,2.2903736
5.0,316.36792,13.712349,2.2016535
5.0,215.35437,14.222198,2.1427023
5.0,146.82532,14.715369,2.1062145
5.0,101.97982,15.200384,2.0867538
5.0,68.114601,15.740952,2.0657117
5.0,46.39616,16.271715,2.0264041
5.0,31.609087,16.785837,1.939703
5.0,21.534506,17.264114,1.8254105
5.0,14.679972,17.688711,1.6948433
5.0,10.000075,18.036085,1.584149
5.0,6.8149529,18.365114,1.5357078
5.0,4.6403146,18.65283,1.5363255
5.0,3.16184,18.924637,1.6005396
5.0,2.1560116,19.222771,1.7550547
5.0,1.466833,19.555565,1.9602981
5.0,0.99884343,19.947519,2.2755644
6.0,10001.0,8.8028755,1.9375627
6.0,6814.0005,9.2976732,2.3117523
6.0,4642.999,9.9037418,2.3418145
6.0,3162.9995,10.49533,2.3651757
6.0,2154.9988,11.086618,2.3828743
6.0,1467.5315,11.698002,2.3975472
6.0,1001.9983,12.308542,2.3783872
6.0,681.3183,12.923601,2.3264854
6.0,464.07104,13.492237,2.2475953
6.0,316.36792,14.01934,2.174994
6.0,215.35437,14.525573,2.1157339
6.0,146.82532,15.013057,2.0911243
6.0,101.97982,15.489826,2.0897398
6.0,68.114601,16.035139,2.0907049
6.0,46.39616,16.569641,2.0807903
6.0,31.609087,17.105719,2.0103631
6.0,21.534506,17.620731,1.9166709
6.0,14.679972,18.070118,1.7939147
6.0,10.000075,18.457968,1.6876476
6.0,6.8149529,18.795113,1.6229919
6.0,4.6403146,19.107304,1.6127677
6.0,3.16184,19.406607,1.650422
6.0,2.1560116,19.718166,1.7961311
6.0,1.466833,20.028967,2.0177703
6.0,0.99884343,20.405352,2.3472917
7.0,10001.0,8.9601555,2.4469969
7.0,6814.0005,9.3391867,2.2722068
7.0,4642.999,9.9301882,2.3046172
7.0,3162.9995,10.507222,2.3182933
7.0,2154.9988,11.091062,2.3375406
7.0,1467.5315,11.67627,2.3504951
7.0,1001.9983,12.279583,2.328491
7.0,681.3183,12.880528,2.2976713
7.0,464.07104,13.440065,2.230638
7.0,316.36792,13.965462,2.1624336
