cycle number	freq/Hz	Re(Z)/Ohm	-Im(Z)/Ohm	
2.000000000000000E+000	9.9979990E+003	8.9404755E+000	2.0747702E+000
2.000000000000000E+000	6.8129990E+003	9.6605997E+000	2.3764248E+000
2.000000000000000E+000	4.6420000E+003	1.0322306E+001	2.4587114E+000
2.000000000000000E+000	3.1620007E+003	1.0979320E+001	2.4934821E+000
2.000000000000000E+000	2.1540000E+003	1.1610867E+001	2.5131526E+000
2.000000000000000E+000	1.4679995E+003	1.2224916E+001	2.5305924E+000
2.000000000000000E+000	9.9800061E+002	1.2848200E+001	2.5528336E+000
2.000000000000000E+000	6.8099933E+002	1.3465362E+001	2.5833895E+000
2.000000000000000E+000	4.6399887E+002	1.4109680E+001	2.6142707E+000
2.000000000000000E+000	3.1600006E+002	1.4758861E+001	2.6408954E+000
2.000000000000000E+000	2.1500046E+002	1.5422401E+001	2.6603062E+000
2.000000000000000E+000	1.4699995E+002	1.6089659E+001	2.6648326E+000
2.000000000000000E+000	1.0200077E+002	1.6728115E+001	2.6490204E+000
2.000000000000000E+000	6.8000511E+001	1.7447361E+001	2.6150939E+000
2.000000000000000E+000	4.6000347E+001	1.8145617E+001	2.5321195E+000
2.000000000000000E+000	3.2000240E+001	1.8758644E+001	2.4194467E+000
2.000000000000000E+000	2.2000166E+001	1.9330362E+001	2.2774231E+000
2.000000000000000E+000	1.4998950E+001	1.9862307E+001	2.1166720E+000
2.000000000000000E+000	1.0000075E+001	2.0325851E+001	1.9981059E+000
2.000000000000000E+000	6.9988890E+000	2.0690947E+001	1.9380293E+000
2.000000000000000E+000	4.9988737E+000	2.1014891E+001	1.9257821E+000
2.000000000000000E+000	2.9988587E+000	2.1507067E+001	2.0284321E+000
2.000000000000000E+000	2.0000150E+000	2.1916649E+001	2.2249682E+000
2.000000000000000E+000	9.9884343E-001	2.2710880E+001	2.8060234E+000
2.000000000000000E+000	9.9884343E-001	2.2708206E+001	2.8407862E+000
2.000000000000000E+000	0.0000000E+000	0.0000000E+000	0.0000000E+000
3.000000000000000E+000	9.9979990E+003	8.8770552E+000	2.2960935E+000
3.000000000000000E+000	6.8129990E+003	9.5830784E+000	2.3052092E+000
3.000000000000000E+000	4.6420000E+003	1.0221234E+001	2.3805006E+000
3.000000000000000E+000	3.1620007E+003	1.0848978E+001	2.4105983E+000
3.000000000000000E+000	2.1540000E+003	1.1460944E+001	2.4298658E+000
3.000000000000000E+000	1.4679995E+003	1.2046784E+001	2.4383702E+000
3.000000000000000E+000	9.9800061E+002	1.2638007E+001	2.4606309E+000
3.000000000000000E+000	6.8099933E+002	1.3240631E+001	2.4834054E+000
3.000000000000000E+000	4.6399887E+002	1.3851034E+001	2.5239198E+000
3.000000000000000E+000	3.1600006E+002	1.4478283E+001	2.5549045E+000
3.000000000000000E+000	2.1500046E+002	1.5124203E+001	2.5836508E+000
3.000000000000000E+000	1.4699995E+002	1.5760382E+001	2.5994976E+000
3.000000000000000E+000	1.0200077E+002	1.6402920E+001	2.6130557E+000
3.000000000000000E+000	6.8000511E+001	1.7112114E+001	2.5872672E+000
3.000000000000000E+000	4.6000347E+001	1.7800888E+001	2.5238602E+000
3.000000000000000E+000	3.2000240E+001	1.8411661E+001	2.4245470E+000
3.000000000000000E+000	2.2000166E+001	1.9004591E+001	2.2841985E+000
3.000000000000000E+000	1.4998950E+001	1.9521431E+001	2.1246440E+000
3.000000000000000E+000	1.0000075E+001	2.0010641E+001	1.9973196E+000
3.000000000000000E+000	6.9988890E+000	2.0374393E+001	1.9239925E+000
3.000000000000000E+000	4.9988737E+000	2.0706627E+001	1.9022155E+000
