cycle number	time/s	Ecell/V	I/mA	Capacity/mA.h	
2.000000000000000E+000	3.945313078896347E+005	3.0911803E+000	8.7957031E-001	4.886501696374682E-007
2.000000000000000E+000	3.945313158896351E+005	3.0968146E+000	8.7982643E-001	2.443491617838542E-006
2.000000000000000E+000	3.945313298896365E+005	3.1018581E+000	8.7953091E-001	5.864436758889092E-006
2.000000000000000E+000	3.945313558896398E+005	3.1071379E+000	8.7968850E-001	1.221770965390735E-005
2.000000000000000E+000	3.945313938896433E+005	3.1122601E+000	8.7968850E-001	2.150318996773826E-005
2.000000000000000E+000	3.945314458896490E+005	3.1173036E+000	8.7976730E-001	3.421056770616107E-005
2.000000000000000E+000	3.945315158896558E+005	3.1224654E+000	8.7972790E-001	5.131637695762846E-005
2.000000000000000E+000	3.945316018896652E+005	3.1275086E+000	8.7988549E-001	7.233193470372094E-005
2.000000000000000E+000	3.945317078896761E+005	3.1325915E+000	8.7974757E-001	9.823469453387790E-005
2.000000000000000E+000	3.945318338896893E+005	3.1377137E+000	8.7970817E-001	1.290245686637031E-004
2.000000000000000E+000	3.945319798897048E+005	3.1427178E+000	8.7964910E-001	1.647025861673885E-004
2.000000000000000E+000	3.945321438897215E+005	3.1477218E+000	8.7984610E-001	2.047783894671335E-004
2.000000000000000E+000	3.945323298897408E+005	3.1528835E+000	8.7960970E-001	2.502311286330224E-004
2.000000000000000E+000	3.945325338897621E+005	3.1580057E+000	8.7980670E-001	3.000813142789736E-004
2.000000000000000E+000	3.945327518897851E+005	3.1630492E+000	8.7962937E-001	3.533528500133091E-004
2.000000000000000E+000	3.945329778898088E+005	3.1681321E+000	8.7972790E-001	4.085807266500261E-004
2.000000000000000E+000	3.945332138898335E+005	3.1732149E+000	8.7968850E-001	4.662505732973417E-004
2.000000000000000E+000	3.945334558898583E+005	3.1782188E+000	8.7958997E-001	5.253874540328980E-004
2.000000000000000E+000	3.945337078898847E+005	3.1832228E+000	8.7970817E-001	5.869683738880687E-004
2.000000000000000E+000	3.945339718899122E+005	3.1883056E+000	8.7978703E-001	6.514815010958248E-004
2.000000000000000E+000	3.945342458899412E+005	3.1933885E+000	8.7980670E-001	7.184376492102941E-004
2.000000000000000E+000	3.945345238899700E+005	3.1984713E+000	8.7955058E-001	7.863716119196679E-004
2.000000000000000E+000	3.945348138900001E+005	3.2035542E+000	8.7976730E-001	8.572390954362021E-004
2.000000000000000E+000	3.945351118900310E+005	3.2085583E+000	8.7966877E-001	9.300600740644666E-004
2.000000000000000E+000	3.945354178900635E+005	3.2135623E+000	8.7978703E-001	1.004837393826909E-003
2.000000000000000E+000	3.945357338900967E+005	3.2185662E+000	8.7984610E-001	1.082058303654194E-003
2.000000000000000E+000	3.945360498901289E+005	3.2236097E+000	8.7974757E-001	1.159278556803862E-003
2.000000000000000E+000	3.945363958901651E+005	3.2286139E+000	8.7988549E-001	1.243829766313235E-003
2.000000000000000E+000	3.945367358902004E+005	3.2336178E+000	8.7970817E-001	1.326913854347335E-003
2.000000000000000E+000	3.945370878902376E+005	3.2386217E+000	8.7982643E-001	1.412932294938299E-003
2.000000000000000E+000	3.945374478902752E+005	3.2437441E+000	8.7966877E-001	1.500903606745932E-003
2.000000000000000E+000	3.945378298903145E+005	3.2487481E+000	8.7970817E-001	1.594252533184158E-003
