cycle number,freq/Hz,Re(Z)/Ohm,-Im(Z)/Ohm,|Z|/Ohm,Phase(Z)/deg
2.0,9997.999,8.4197741,2.1635389,8.693301816159613,-14.410905632843408
2.0,6812.999,9.0755444,2.3211544,9.367671210338818,-14.346390064505721
2.0,4642.0,9.6792946,2.2872202,9.945859449885525,-13.295133287463374
2.0,3162.0007,10.249704,2.2282784,10.489120874292686,-12.26521077183508
2.0,2154.0,10.775703,2.1652296,10.99108704200477,-11.361504417287303
2.0,1467.9995,11.27217,2.1260293,11.470911781256033,-10.6810092024752
2.0,998.00061,11.746636,2.1205359,11.93650408703004,-10.232986565603234
2.0,680.99933,12.221498,2.1470711,12.408663412006113,-9.964036949093188
2.0,463.99887,12.717765,2.2176399,12.909665887283722,-9.891406979642184
2.0,316.00006,13.25977,2.3095806,13.459407973636743,-9.880626970075523
2.0,215.00046,13.837968,2.4078,14.04588406648097,-9.870616997194308
2.0,146.99995,14.450847,2.4947047,14.664601275098176,-9.79464841449556
2.0,102.00077,15.094473,2.5473261,15.307905977222038,-9.57891666694549
2.0,68.000511,15.814163,2.5543814,16.019132801972614,-9.175447149571788
2.0,46.000347,16.528208,2.494581,16.715399907176167,-8.582798384403423
2.0,32.00024,17.152699,2.3694611,17.315583411742562,-7.865020522835079
2.0,22.000166,17.743713,2.1887681,17.87820060358275,-7.032171876637591
2.0,14.99895,18.239723,2.0032799,18.3494039542017,-6.2677090012925465
2.0,10.000075,18.680319,1.8095604,18.767760302790773,-5.532972089480543
2.0,6.998889,19.000666,1.7067055,19.077163104279585,-5.132730489358936
2.0,4.9988737,19.27309,1.6645346,19.34483583757425,-4.936143511333585
2.0,2.9988587,19.67016,1.7053936,19.74395000390046,-4.955126287265885
2.0,2.000015,19.997591,1.8714614,20.084969842520824,-5.34641610175305
2.0,0.99884343,20.698631,2.3402081,20.830504055962415,-6.450526449892641
2.0,0.99884343,20.602571,2.3652751,20.737899076539097,-6.549160900504153
2.0,0.0,0.0,0.0,0.0,
3.0,9997.999,8.3216219,2.11165,8.585362937526847,-14.238533429870571
3.0,6812.999,8.7777348,2.173969,9.042940308997512,-13.910451117975276
3.0,4642.0,9.3500414,2.1134715,9.585929061026178,-12.737018057370646
3.0,3162.0007,9.8696985,2.0452735,10.07938947410529,-11.707554635335029
3.0,2154.0,10.347159,1.9639456,10.531893547270611,-10.747199800560535
3.0,1467.9995,10.787807,1.9104337,10.955662316416324,-10.042501921603344
3.0,998.00061,11.211945,1.8790283,11.368309374538763,-9.513879423591323
3.0,680.99933,11.61815,1.9216107,11.775992404245788,-9.391544263565264
3.0,463.99887,12.0511,1.9805288,12.212759947596998,-9.332804435667338
3.0,316.00006,12.51875,2.078208,12.690076834037058,-9.425578727338218
3.0,215.00046,13.038077,2.1894162,13.220627638457692,-9.532444168335921
3.0,146.99995,13.602442,2.2998238,13.795492665157356,-9.596490309832278
3.0,102.00077,14.169398,2.3848145,14.368687479439945,-9.553764018599551
3.0,68.000511,14.858278,2.4419322,15.057604656607268,-9.333029275018669
3.0,46.000347,15.532349,2.4402602,15.7228729976905,-8.928655139829065
3.0,32.00024,16.153765,2.3680637,16.32641569244403,-8.33988056351337
3.0,22.000166,16.758673,2.2461114,16.908522618553608,-7.633678795729957
3.0,14.99895,17.303421,2.0885215,17.42900744044833,-6.882303218199989
3.0,10.000075,17.791416,1.9311529,17.8959167076804,-6.194864781071733
3.0,6.998889,18.152384,1.818302,18.24322523696564,-5.720167114686108
3.0,4.9988737,18.462179,1.7677537,18.546617119353726,-5.469397153149792
3.0,2.9988587,18.896338,1.8009475,18.98196516981317,-5.444227085227591
3.0,2.000015,19.24637,1.9487741,19.34477910625321,-5.781728143394482
3.0,0.99884343,19.957411,2.4041948,20.101701581191282,-6.869107846477565
3.0,0.99884343,19.90239,2.4399161,20.05139192891953,-6.989250668818817
3.0,0.0,0.0,0.0,0.0,
4.0,9997.999,8.0942535,1.9960139,8.336726648466739,-13.852557207633938
4.0,6812.999,8.6629925,2.1391807,8.923201954584954,-13.870747465463808
4.0,4642.0,9.2205572,2.1044714,9.457667521746036,-12.856784873193734
4.0,3162.0007,9.7390556,2.0468366,9.951821142232758,-11.868990965345063
4.0,2154.0,10.21948,1.9807312,10.409662221083519,-10.969016765206534
4.0,1467.9995,10.67664,1.9430242,10.852003719654064,-10.31428464153439
4.0,998.00061,11.106287,1.9355479,11.27368425136891,-9.88593411793286
4.0,680.99933,11.524579,1.963213,11.69059991662575,-9.667539116456703
4.0,463.99887,11.969137,2.0400579,12.141749328664359,-9.672723219473596
4.0,316.00006,12.455342,2.1411171,12.638034925291052,-9.754011976892732
4.0,215.00046,12.994219,2.2621937,13.189664429252197,-9.875776734019043
4.0,146.99995,13.568611,2.3580766,13.77199076825092,-9.858913458234538
4.0,102.00077,14.161213,2.4463346,14.370960531799055,-9.80105439857492
4.0,68.000511,14.851132,2.5074165,15.061316648483832,-9.583254285335387
4.0,46.000347,15.523423,2.5136316,15.725616218687506,-9.19779061233642
4.0,32.00024,16.184221,2.4668107,16.371138152446076,-8.666362515796408
4.0,22.000166,16.81028,2.3632808,16.975588644228175,-8.002506812198327
4.0,14.99895,17.387785,2.2158601,17.528408461380543,-7.262498493010655
4.0,10.000075,17.913109,2.0427275,18.029204355299132,-6.505640992825759
4.0,6.998889,18.308916,1.9320391,18.41057251089669,-6.02381492800585
4.0,4.9988737,18.639484,1.8654579,18.73259984526783,-5.715187201142078
4.0,2.9988587,19.093044,1.8834753,19.185718865647075,-5.633840506285385
4.0,2.000015,19.455379,2.0161247,19.559563666901955,-5.916337152402395
