cycle number,time/s,Ecell/V,I/mA,Capacity/mA.h
2,272818.4152,3.4307857,-0.88022017,3.69E-07
2,272818.9892,3.4257843,-0.88014138,0.000140704
2,272820.4332,3.420783,-0.88025957,0.00049374
2,272822.7232,3.4157817,-0.88014138,0.001053612
2,272825.7872,3.4107411,-0.88012171,0.001802719
2,272829.6872,3.4057398,-0.8802399,0.002756214
2,272834.3912,3.4007385,-0.88016111,0.003906274
2,272840.0212,3.3957372,-0.88018078,0.005282732
2,272846.9512,3.3907359,-0.88016111,0.006977023
2,272856.4452,3.3857346,-0.88025957,0.009298173
2,272874.2192,3.3806939,-0.88020051,0.01364367
2,272904.2192,3.3774254,-0.88006258,0.020978255
2,272934.2192,3.3752201,-0.88020051,0.028312831
2,272964.2192,3.3735268,-0.88010198,0.035647414
2,272994.2192,3.3721092,-0.88012171,0.042981996
2,273024.2192,3.3707309,-0.88018078,0.05031657
2,273054.2192,3.3695889,-0.88002318,0.057651151
2,273084.2192,3.3683679,-0.8802399,0.064985721
2,273114.2192,3.3673048,-0.87994438,0.072320294
2,273144.2192,3.366399,-0.88022017,0.079654874
2,273174.2192,3.3654146,-0.88014138,0.086989449
2,273204.2192,3.3645089,-0.88004291,0.094324043
2,273234.2192,3.3636031,-0.88018078,0.101658613
2,273264.2192,3.3628547,-0.88018078,0.108993187
2,273294.2192,3.3621459,-0.88012171,0.116327771
2,273324.2192,3.3612008,-0.88008231,0.123662358
2,273354.2192,3.360492,-0.8802399,0.130996952
2,273384.2193,3.3599012,-0.88012171,0.138331529
2,273414.2193,3.3591924,-0.88014138,0.145666109
2,273444.2193,3.3584836,-0.88006258,0.15300067
2,273474.2193,3.3578141,-0.88020051,0.160335228
2,273504.2193,3.3572235,-0.88014138,0.167669761
2,273534.2193,3.356554,-0.88012171,0.175004308
2,273564.2193,3.3559239,-0.88014138,0.18233886
2,273594.2193,3.355412,-0.88004291,0.189673407
2,273624.2193,3.3548212,-0.88006258,0.197007946
2,273654.2193,3.3542306,-0.8802399,0.204342478
2,273684.2193,3.3535612,-0.88014138,0.21167703
2,273714.2193,3.3530886,-0.88014138,0.219011569
2,273744.2193,3.3524585,-0.88012171,0.226346125
2,273774.2193,3.351907,-0.88018078,0.233680656
2,273804.2193,3.3512378,-0.88012171,0.241015185
2,273834.2193,3.350765,-0.88006258,0.248349717
2,273864.2193,3.3501351,-0.88014138,0.25568424
2,273894.2193,3.3495836,-0.88012171,0.26301877
2,273924.2193,3.3489931,-0.88004291,0.270353303
2,273954.2193,3.3483629,-0.88016111,0.277687827
2,273984.2193,3.3477328,-0.88008231,0.285022362
2,274014.2193,3.3472602,-0.88016111,0.292356891
2,274044.2193,3.346709,-0.88014138,0.299691406
2,274074.2193,3.3461576,-0.88012171,0.307025926
2,274104.2193,3.3456063,-0.88012171,0.314360442
2,274134.2193,3.3450155,-0.88014138,0.321694987
2,274164.2193,3.3443856,-0.88012171,0.329029521
2,274194.2193,3.3437948,-0.88010198,0.336364062
2,274224.2193,3.3432829,-0.88010198,0.343698591
2,274254.2193,3.3426135,-0.88010198,0.351033114
2,274284.2193,3.3421016,-0.88014138,0.358367646
2,274314.2193,3.3414321,-0.88014138,0.36570217
2,274344.2194,3.3409595,-0.88018078,0.373036692
2,274374.2194,3.3402901,-0.88025957,0.380371237
2,274404.2194,3.3398175,-0.88008231,0.387705768
2,274434.2194,3.339148,-0.88020051,0.395040304
2,274464.2194,3.3385179,-0.88020051,0.402374835
2,274494.2194,3.3379271,-0.88008231,0.409709387
2,274524.2194,3.3373365,-0.88010198,0.417043926
2,274554.2194,3.3367457,-0.88010198,0.424378464
2,274584.2194,3.3361552,-0.88018078,0.431713011
2,274614.2194,3.3356824,-0.8802793,0.43904755
2,274644.2194,3.3348949,-0.88010198,0.446382096
2,274674.2194,3.3342648,-0.88016111,0.453716615
2,274704.2194,3.3336346,-0.88020051,0.461051157
