cycle number	Ecell/V	Q charge/mA.h	Energy charge/W.h	
5.000000000000000E+000	3.4540322E+000	4.887362652354770E-007	1.688110788972755E-009
5.000000000000000E+000	3.4590719E+000	9.287016822232141E-006	3.212199560868297E-008
5.000000000000000E+000	3.4640722E+000	4.399176359176635E-005	1.523417450546842E-007
5.000000000000000E+000	3.4690723E+000	1.373531281948090E-004	4.762190728029098E-007
5.000000000000000E+000	3.4740727E+000	3.289649700787332E-004	1.141892540688055E-006
5.000000000000000E+000	3.4790728E+000	6.809055966469976E-004	2.366319605041329E-006
5.000000000000000E+000	3.4840732E+000	1.259651242229673E-003	4.382711776485933E-006
5.000000000000000E+000	3.4890735E+000	2.158074764543109E-003	7.517377493387370E-006
5.000000000000000E+000	3.4941130E+000	3.541392781072193E-003	1.235084691442501E-005
5.000000000000000E+000	3.4991133E+000	5.741506943504015E-003	2.004929568858050E-005
5.000000000000000E+000	3.5041530E+000	9.726742867198254E-003	3.401417215902361E-005
5.000000000000000E+000	3.5079720E+000	1.705882669601175E-002	5.973491694703403E-005
5.000000000000000E+000	3.5097833E+000	2.439090445627769E-002	8.546892078950594E-005
5.000000000000000E+000	3.5108068E+000	3.172294578002559E-002	1.112103013189920E-004
5.000000000000000E+000	3.5118306E+000	3.905499352133936E-002	1.369592107052724E-004
5.000000000000000E+000	3.5130904E+000	4.638703726023435E-002	1.627173429720947E-004
5.000000000000000E+000	3.5142715E+000	5.371909219725264E-002	1.884841746570225E-004
5.000000000000000E+000	3.5157282E+000	6.105116439216667E-002	2.142617478955347E-004
5.000000000000000E+000	3.5173426E+000	6.838321454015042E-002	2.400510799876709E-004
5.000000000000000E+000	3.5192325E+000	7.571526371240615E-002	2.658542658107394E-004
5.000000000000000E+000	3.5211618E+000	8.304734992620018E-002	2.916717276619223E-004
5.000000000000000E+000	3.5232878E+000	9.037942496389151E-002	3.175047379939089E-004
5.000000000000000E+000	3.5253744E+000	9.771150440014072E-002	3.433530632291478E-004
5.000000000000000E+000	3.5275006E+000	1.050435963907176E-001	3.692170223409100E-004
5.000000000000000E+000	3.5295873E+000	1.123757173824973E-001	3.950963832470120E-004
5.000000000000000E+000	3.5314379E+000	1.197078256584207E-001	4.209892681077063E-004
5.000000000000000E+000	3.5329733E+000	1.270399220756359E-001	4.468933689056908E-004
5.000000000000000E+000	3.5346270E+000	1.343720259855853E-001	4.728096210648509E-004
5.000000000000000E+000	3.5358081E+000	1.417041328056322E-001	4.987345436494866E-004
5.000000000000000E+000	3.5370286E+000	1.490362271894680E-001	5.246683708244861E-004
5.000000000000000E+000	3.5379736E+000	1.563683266602291E-001	5.506091454951217E-004
5.000000000000000E+000	3.5389972E+000	1.637004565327366E-001	5.765575323882627E-004
5.000000000000000E+000	3.5398240E+000	1.710325812003348E-001	6.025119633231799E-004
5.000000000000000E+000	3.5404935E+000	1.783646880854832E-001	6.284712400056538E-004
5.000000000000000E+000	3.5412807E+000	1.856967907926109E-001	6.544362741534722E-004
5.000000000000000E+000	3.5421865E+000	1.930288862953252E-001	6.804079238499403E-004
5.000000000000000E+000	3.5429738E+000	2.003609852203727E-001	7.063853579235727E-004
5.000000000000000E+000	3.5436826E+000	2.076930777792136E-001	7.323679665642803E-004
5.000000000000000E+000	3.5443125E+000	2.150252037053307E-001	7.583553119679721E-004
5.000000000000000E+000	3.5451000E+000	2.223573326596949E-001	7.843484421310966E-004
5.000000000000000E+000	3.5458875E+000	2.296894761257370E-001	8.103473977773769E-004
5.000000000000000E+000	3.5467143E+000	2.370216340967350E-001	8.363524673460706E-004
5.000000000000000E+000	3.5473835E+000	2.443537773903873E-001	8.623623918289669E-004
5.000000000000000E+000	3.5480134E+000	2.516859242151181E-001	8.883769473710662E-004
5.000000000000000E+000	3.5487616E+000	2.590180428798000E-001	9.143968885805123E-004
5.000000000000000E+000	3.5494308E+000	2.663501681053639E-001	9.404217600314270E-004
5.000000000000000E+000	3.5502577E+000	2.736822861247262E-001	9.664526683608665E-004
