cycle number,freq/Hz,Re(Z)/Ohm,-Im(Z)/Ohm,|Z|/Ohm,Phase(Z)/deg
2.0,9997.999,3.7828259,1.364886,4.021527767243042,-19.840012187214043
2.0,6812.999,4.0493383,1.0092168,4.173207305807984,-13.994716233226852
2.0,4642.0,4.3033218,0.91059357,4.398608775974579,-11.947688086076429
2.0,3162.0007,4.5046163,0.81292564,4.5773809221426065,-10.229778769695935
2.0,2154.0,4.6650586,0.72864312,4.721619694316485,-8.877394628713715
2.0,1467.9995,4.8026824,0.67023844,4.849224453634148,-7.944603516185801
2.0,998.00061,4.9278579,0.64272583,4.969595554483443,-7.4309707505813645
2.0,680.99933,5.0491195,0.64495015,5.090144243660023,-7.279266904644832
2.0,463.99887,5.1804538,0.67261696,5.2239367481636,-7.397753820839139
2.0,316.00006,5.32726,0.71942377,5.3756180731559615,-7.691021567627069
2.0,215.00046,5.4901218,0.78183252,5.5455116507104005,-8.104832921293996
2.0,146.99995,5.6755991,0.85398251,5.739487021616715,-8.5568545681492
2.0,102.00077,5.8792648,0.93273783,5.952793835505489,-9.014770904620397
2.0,68.000511,6.1422491,1.0187175,6.22615526237959,-9.417020650533464
2.0,46.000347,6.4218602,1.0917302,6.513997486792276,-9.64816642065919
2.0,32.00024,6.7053394,1.1395401,6.8014798469671565,-9.64499246393827
2.0,22.000166,7.0125742,1.1617559,7.108155434547732,-9.406614507352941
2.0,14.99895,7.3141994,1.1566666,7.405092199730934,-8.986329996265715
2.0,10.000075,7.6113229,1.1336005,7.695276887914083,-8.471138866887463
2.0,6.998889,7.8454456,1.1235154,7.925484434190538,-8.149693380564017
2.0,4.9988737,8.0528154,1.131878,8.131972926256035,-8.00089727824473
2.0,2.9988587,8.3537951,1.1959015,8.438961604989457,-8.146920134863766
2.0,2.000015,8.5752544,1.3159184,8.675634228122917,-8.724285556538947
2.0,0.99884343,9.086853,1.7436743,9.252637327167292,-10.86243506743355
2.0,0.99884343,9.0190201,1.7018154,9.178175157398185,-10.685608616807956
2.0,0.0,0.0,0.0,0.0,
3.0,9997.999,3.6689413,0.9568361,3.7916573665231015,-14.616794223134017
3.0,6812.999,4.1521978,1.0314173,4.27838383236756,-13.95007806514691
3.0,4642.0,4.3990941,0.92795187,4.495900752206538,-11.911439364704457
3.0,3162.0007,4.5983057,0.81873673,4.670625776456896,-10.09581806745005
3.0,2154.0,4.7574959,0.73315829,4.8136564394140695,-8.760701159113225
