cycle number,Ecell/V,Q discharge/mA.h,Energy discharge/W.h
2.0,3.4303455,5.970404711034563e-07,-1.64067392536082e-06
2.0,3.4253445,7.395165104005072e-05,-1.891938734814067e-06
2.0,3.4203432,0.0002813026231030623,-2.60115021395962e-06
2.0,3.4153421,0.0006270486064917512,-3.781991024344668e-06
2.0,3.4103408,0.001142001143710481,-5.538154664865701e-06
2.0,3.4053397,0.001844743526726961,-7.931231213178814e-06
2.0,3.4003384,0.00277048774138093,-1.107907482533432e-05
2.0,3.3953373,0.003955911639150646,-1.510398885297243e-05
2.0,3.3903363,0.005439640463209814,-2.013432850759275e-05
2.0,3.385335,0.007472556085868014,-2.701642885312349e-05
2.0,3.3803339,0.01081510301197569,-3.831535354129575e-05
2.0,3.3757265,0.01815060183556544,-6.307799102773342e-05
2.0,3.3729699,0.02548608694710666,-8.78203612599788e-05
2.0,3.3708434,0.03282157387443715,-0.0001125471390317206
2.0,3.3689532,0.0401570604277485,-0.0001372600501344262
2.0,3.3674176,0.04749252413350675,-0.0001619616195301136
2.0,3.365921,0.05482799563671152,-0.0001866522372580866
2.0,3.3645427,0.06216347976176276,-0.000211332786988524
2.0,3.363322,0.06949896343921622,-0.0002360043807651511
2.0,3.36218,0.07683444546522365,-0.0002606675916836174
2.0,3.3609593,0.084169936785284,-0.0002853218793931847
2.0,3.3598959,0.09150543379272023,-0.0003099683860400609
2.0,3.3589902,0.0988409140909546,-0.0003346081924184713
2.0,3.3580847,0.10617639161148,-0.0003592413470907286
2.0,3.3570213,0.1135118800874054,-0.0003838667383834886
2.0,3.3561156,0.1208473573650751,-0.000408485447958915
2.0,3.3553281,0.1281828336706923,-0.0004330983776096147
2.0,3.354501,0.1355183247187899,-0.0004577052897318764
2.0,3.3536346,0.142853809751057,-0.0004823058261135808
2.0,3.3527684,0.150189287662622,-0.0005068999848096889
2.0,3.3520989,0.1575247745769719,-0.0005314892627328909
2.0,3.3513901,0.1648602495044967,-0.0005560733009552058
2.0,3.3505237,0.1721957264988125,-0.0005806509905506604
2.0,3.3496969,0.1795312145069407,-0.0006052226518052894
2.0,3.3490274,0.1868666984238724,-0.0006297893884004977
2.0,3.3482792,0.1942021753080852,-0.0006543506133508817
2.0,3.3474915,0.2015376450844441,-0.0006789060360960094
2.0,3.3468614,0.2088731224423813,-0.0007034568618404696
2.0,3.3461132,0.2162086015344494,-0.0007280022052951179
2.0,3.3454833,0.2235440793589586,-0.000752542923877054
2.0,3.3448138,0.2308795592842997,-0.0007770787385348083
2.0,3.344105,0.2382150441313949,-0.0008016093701280199
2.0,3.3433173,0.245550519453105,-0.0008261341914567982
2.0,3.3427267,0.2528859870541593,-0.0008506546549185387
2.0,3.3420179,0.2602214699982438,-0.0008751699701422911
2.0,3.3413484,0.2675569444549581,-0.0008996803460522814
2.0,3.3407576,0.2748924144584769,-0.0009241863732778272
2.0,3.3402064,0.2822278760862517,-0.0009486883290413402
2.0,3.3393793,0.2895633427688977,-0.000973184234715022
2.0,3.3388281,0.2968988348020614,-0.0009976761815462356
2.0,3.3380013,0.3042343131850661,-0.001022162017567008
2.0,3.3374104,0.3115697876299256,-0.001046643506634855
2.0,3.3368196,0.3189052600398495,-0.001071120655105099
2.0,3.3362291,0.3262407536366086,-0.001095593542202203
2.0,3.335402,0.333576252668351,-0.001120060380430757
2.0,3.3348508,0.3409117410691083,-0.001144523139705242
2.0,3.3342206,0.348247247307847,-0.001168981336068597
2.0,3.3336301,0.3555827296067113,-0.001193435120548013
2.0,3.3329213,0.3629181808467541,-0.001217883601985735
2.0,3.3322911,0.3702536367533109,-0.001242327476610161
2.0,3.331661,0.3775891047887174,-0.001266766769277384
2.0,3.3310311,0.3849245640870101,-0.001291201412215859
2.0,3.3304796,0.3922600127006737,-0.001315631974341066
2.0,3.3296921,0.3995954675799112,-0.001340056780688107
2.0,3.3291013,0.4069309253673918,-0.001364477262921152
2.0,3.3284714,0.4142663665773306,-0.001388893069357628
2.0,3.3277626,0.4216018034221233,-0.001413303661771971
2.0,3.3270931,0.4289372400674721,-0.001437709342599107
2.0,3.3265417,0.436272688843757,-0.001462111018564471
2.0,3.3258328,0.4436081509844628,-0.001486507539476339
2.0,3.3252423,0.4509436169652973,-0.001510899741106354
2.0,3.3245728,0.4582790749497713,-0.001535287005208742
2.0,3.3239427,0.4656145416527822,-0.001559669675923319
2.0,3.3232338,0.4729499969493516,-0.00158404710921759
2.0,3.3226826,0.4802854640003543,-0.001608420538090899
2.0,3.3220525,0.487620929860092,-0.001632789340633322
2.0,3.321265,0.4949563997676804,-0.00165715237996555
2.0,3.3205168,0.5022918629823295,-0.001681509908986924
2.0,3.319926,0.5096273267949788,-0.001705863106192858
2.0,3.3192565,0.5169628066858485,-0.001730211445824838
2.0,3.3185871,0.5242983056073885,-0.001754554937659297
2.0,3.3179178,0.5316338100851743,-0.001778893538712645
2.0,3.3172483,0.538969314748496,-0.001803227229412544
2.0,3.3165789,0.546304813268102,-0.001827555988767284
2.0,3.3158307,0.5536403093150094,-0.001851879251814732
2.0,3.3149643,0.560975813684414,-0.00187619618688097
2.0,3.3142948,0.5683113130659363,-0.00190050819444705
2.0,3.3137436,0.57564681172611,-0.001924816156121254
2.0,3.3129952,0.5829822950292132,-0.001949118577060289
2.0,3.3123653,0.5903177885258696,-0.001973416411129329
2.0,3.3116565,0.5976532837186093,-0.00199770905128219
2.0,3.3109477,0.6049887751805949,-0.002021996479548491
2.0,3.3103175,0.6123242689202065,-0.002046279292965634
2.0,3.3096087,0.6196597446794809,-0.002070556847341699
