9997.999,12.004051,-2.3453183
6812.999,12.803752,-2.5734448
4642.0,13.501139,-2.7341471
3162.0007,14.228722,-2.879451
2154.0,14.955989,-3.0144668
1467.9995,15.727848,-3.1345067
998.00061,16.533419,-3.2637153
680.99933,17.388821,-3.343497
463.99887,18.26697,-3.4073281
316.00006,19.151722,-3.4126258
215.00046,20.036699,-3.3950346
146.99995,20.885756,-3.3305738
102.00077,21.696856,-3.2367282
68.000511,22.558819,-3.1047807
46.000347,23.362452,-2.9256346
32.00024,24.036526,-2.7359796
22.000166,24.650038,-2.539839
14.99895,25.200653,-2.3611641
10.000075,25.69112,-2.2228253
6.998889,26.106503,-2.1630881
4.9988737,26.447456,-2.1827993
2.9988587,26.996229,-2.3218813
2.000015,27.484447,-2.5848441
0.99884343,28.371191,-3.4085212
