cycle number,freq/Hz,Re(Z)/Ohm,-Im(Z)/Ohm,|Z|/Ohm,Phase(Z)/deg
2.0,9997.999,7.2913885,2.0585155,7.576399693896336,-15.765512359826275
2.0,6812.999,7.844274,2.1106474,8.123267017290688,-15.059821296790318
2.0,4642.0,8.4354744,2.2103987,8.720268961793384,-14.683434263623312
2.0,3162.0007,9.0197439,2.2725251,9.301620845407387,-14.14135346142214
2.0,2154.0,9.5798664,2.3157349,9.855783498480827,-13.589384595487136
2.0,1467.9995,10.124445,2.3938968,10.403611317570222,-13.30310544342142
2.0,998.00061,10.692025,2.5032887,10.981158996944387,-13.177125086514193
2.0,680.99933,11.315252,2.6322215,11.617379990710738,-13.095580136836382
2.0,463.99887,11.991665,2.7676556,12.306906475326622,-12.99619676964884
2.0,316.00006,12.720904,2.8743641,13.041601418406593,-12.732506140712857
2.0,215.00046,13.492189,2.9356704,13.80787183852592,-12.275258756362863
2.0,146.99995,14.247931,2.9566128,14.55146374183315,-11.723165263997297
2.0,102.00077,14.999755,2.9323466,15.28369414253493,-11.061416706101197
2.0,68.000511,15.816488,2.8734024,16.07537663653545,-10.296701478386503
2.0,46.000347,16.569588,2.7431118,16.795115624402328,-9.400115423193604
2.0,32.00024,17.225163,2.5924442,17.419156331656325,-8.55896699570445
2.0,22.000166,17.837,2.4107759,17.99917802123255,-7.69722047349535
2.0,14.99895,18.384192,2.2147832,18.51712126967543,-6.869440297600804
2.0,10.000075,18.867964,2.054251,18.97946291854164,-6.213607850292349
2.0,6.998889,19.238302,1.968552,19.33875541031294,-5.842434925210809
2.0,4.9988737,19.564198,1.9434632,19.660490649853028,-5.673021625225727
2.0,2.9988587,20.023623,2.0249703,20.125754215979363,-5.7746361888533695
2.0,2.000015,20.445911,2.2165871,20.565712605981037,-6.18739895177059
2.0,0.99884343,21.331303,2.8221033,21.517173483375547,-7.5363898900411135
2.0,0.99884343,21.202402,2.8073742,21.387454277412953,-7.542562857270781
2.0,0.0,0.0,0.0,0.0,
3.0,9997.999,6.869895,1.7335379,7.085238948811917,-14.162269935250043
3.0,6812.999,7.5332723,1.8766738,7.763510552421097,-13.988671878227894
3.0,4642.0,8.0635719,1.9382783,8.29325717403726,-13.516028504278488
3.0,3162.0007,8.5819683,1.9580865,8.802515699712618,-12.852753054793892
3.0,2154.0,9.0467272,1.9636163,9.257378786937775,-12.246245702287252
3.0,1467.9995,9.4992018,1.9978648,9.707023158322137,-11.877295936795953
3.0,998.00061,9.9636641,2.0707076,10.176562890402957,-11.740422492490607
3.0,680.99933,10.437963,2.1856389,10.664337250413745,-11.826478689847708
3.0,463.99887,10.981488,2.3272297,11.225376464542563,-11.96526338069451
3.0,316.00006,11.584042,2.4655204,11.843513832498367,-12.015408694083968
3.0,215.00046,12.249505,2.5701094,12.516222875651957,-11.84953492222904
3.0,146.99995,12.933088,2.6448317,13.200753763973816,-11.557695658132115
3.0,102.00077,13.604781,2.6625309,13.862868997845135,-11.07314701393936
3.0,68.000511,14.363437,2.6215467,14.600713323439026,-10.343504298965414
3.0,46.000347,15.063923,2.5361216,15.27591859496232,-9.55654516802121
3.0,32.00024,15.67982,2.4047217,15.863147281887377,-8.719180040104472
3.0,22.000166,16.25403,2.2377443,16.407345635205058,-7.838815694521327
3.0,14.99895,16.757257,2.0604358,16.88345515141882,-7.009779406613114
3.0,10.000075,17.216459,1.9072253,17.321777300370798,-6.321405034453082
3.0,6.998889,17.562616,1.8342386,17.658140106058337,-5.962352080942016
3.0,4.9988737,17.867754,1.8166431,17.95986706958862,-5.805404591385664
3.0,2.9988587,18.306147,1.8894049,18.40339286277813,-5.892718201446948
