cycle number,freq/Hz,Re(Z)/Ohm,-Im(Z)/Ohm
2.0,9997.999,7.7700238,2.1682734
2.0,6812.999,8.354682,2.1904666
2.0,4642.0,8.9391212,2.2936046
2.0,3162.0007,9.5161905,2.3659983
2.0,2154.0,10.080827,2.4636457
2.0,1467.9995,10.677931,2.5888019
2.0,998.00061,11.325764,2.733083
2.0,680.99933,12.018909,2.9010708
2.0,463.99887,12.778011,3.0390401
2.0,316.00006,13.605801,3.1385448
2.0,215.00046,14.459137,3.1796284
2.0,146.99995,15.29697,3.1545608
2.0,102.00077,16.096369,3.0923193
2.0,68.000511,16.949337,2.9407623
2.0,46.000347,17.717463,2.7339444
2.0,32.00024,18.361357,2.5101566
2.0,22.000166,18.936651,2.2376387
2.0,14.99895,19.40391,1.9793844
2.0,10.000075,19.81262,1.7669697
2.0,6.998889,20.110138,1.6082913
2.0,4.9988737,20.353319,1.5718843
2.0,2.9988587,20.695721,1.5835054
2.0,2.000015,21.001547,1.7169291
2.0,0.99884343,21.557104,2.2094469
2.0,0.99884343,21.565392,2.1679561
2.0,0.0,0.0,0.0
3.0,9997.999,7.4825101,1.843182
3.0,6812.999,8.1108665,2.0858433
3.0,4642.0,8.6801949,2.158354
3.0,3162.0007,9.2264471,2.2066383
3.0,2154.0,9.7613602,2.254565
3.0,1467.9995,10.296888,2.3301685
3.0,998.00061,10.847688,2.4352334
3.0,680.99933,11.455883,2.5641296
3.0,463.99887,12.106015,2.6877034
3.0,316.00006,12.819798,2.7890024
3.0,215.00046,13.557673,2.8495052
3.0,146.99995,14.30809,2.8643146
3.0,102.00077,15.024186,2.8402956
3.0,68.000511,15.801044,2.7629716
3.0,46.000347,16.540718,2.6437595
3.0,32.00024,17.183918,2.4791586
3.0,22.000166,17.774397,2.2653401
3.0,14.99895,18.282906,2.0461671
3.0,10.000075,18.734943,1.8323021
3.0,6.998889,19.063406,1.7058327
3.0,4.9988737,19.328327,1.644405
3.0,2.9988587,19.719358,1.6751277
3.0,2.000015,20.035971,1.8089694
3.0,0.99884343,20.699739,2.2551036
3.0,0.99884343,20.613737,2.2581789
3.0,0.0,0.0,0.0
4.0,9997.999,7.4911351,1.9383663
4.0,6812.999,7.923614,2.012162
4.0,4642.0,8.4651375,2.0825841
4.0,3162.0007,8.9905787,2.1328852
4.0,2154.0,9.5122147,2.1853487
4.0,1467.9995,10.025918,2.2644916
4.0,998.00061,10.586766,2.3642824
4.0,680.99933,11.167202,2.4905026
4.0,463.99887,11.80544,2.610007
4.0,316.00006,12.498144,2.7140324
4.0,215.00046,13.225475,2.7701261
4.0,146.99995,13.951114,2.7904296
4.0,102.00077,14.648822,2.7638726
4.0,68.000511,15.407411,2.6900287
4.0,46.000347,16.116505,2.5787199
4.0,32.00024,16.750805,2.4247339
4.0,22.000166,17.333862,2.2231457
4.0,14.99895,17.839104,2.013895
4.0,10.000075,18.29217,1.8209248
4.0,6.998889,18.607689,1.6865972
4.0,4.9988737,18.876862,1.6322072
4.0,2.9988587,19.250353,1.6417215
4.0,2.000015,19.574083,1.7698795
4.0,0.99884343,20.191189,2.1954556
4.0,0.99884343,20.146936,2.2260561
4.0,0.0,0.0,0.0
5.0,9997.999,7.4346972,1.946484
5.0,6812.999,7.8709755,1.9819834
5.0,4642.0,8.4097548,2.0542896
5.0,3162.0007,8.9315414,2.1042778
5.0,2154.0,9.4421701,2.1552241
5.0,1467.9995,9.9525537,2.2303674
5.0,998.00061,10.491478,2.3240094
5.0,680.99933,11.064472,2.4529438
5.0,463.99887,11.692184,2.5816627
5.0,316.00006,12.366952,2.6934221
5.0,215.00046,13.090834,2.7581058
5.0,146.99995,13.8222,2.7816329
5.0,102.00077,14.518929,2.7508862
5.0,68.000511,15.288822,2.6723733
5.0,46.000347,15.994804,2.537868
5.0,32.00024,16.607256,2.3755314
5.0,22.000166,17.184225,2.159234
5.0,14.99895,17.665211,1.9423677
5.0,10.000075,18.080437,1.7435594
5.0,6.998889,18.385483,1.6216137
5.0,4.9988737,18.644918,1.5617598
5.0,2.9988587,19.000628,1.5819381
5.0,2.000015,19.298977,1.7095859
5.0,0.99884343,19.936039,2.1297696
5.0,0.99884343,19.851007,2.1583049
5.0,0.0,0.0,0.0
6.0,9997.999,7.2850695,1.7147378
6.0,6812.999,7.8391705,1.9725167
6.0,4642.0,8.3757057,2.0443416
6.0,3162.0007,8.8936062,2.0813546
6.0,2154.0,9.4007854,2.1287
6.0,1467.9995,9.8993187,2.1976504
6.0,998.00061,10.427344,2.2870202
6.0,680.99933,10.977323,2.4110184
6.0,463.99887,11.592883,2.5377932
6.0,316.00006,12.260686,2.6528909
6.0,215.00046,12.972702,2.7343957
6.0,146.99995,13.70256,2.7610941
6.0,102.00077,14.403625,2.7405524
6.0,68.000511,15.15486,2.6649272
6.0,46.000347,15.868496,2.5371623
6.0,32.00024,16.488487,2.3679852
6.0,22.000166,17.053331,2.1491001
6.0,14.99895,17.528118,1.9347064
6.0,10.000075,17.944897,1.7314603
6.0,6.998889,18.253016,1.6102393
6.0,4.9988737,18.513466,1.5475353
6.0,2.9988587,18.871622,1.5756496
6.0,2.000015,19.150414,1.6888926
6.0,0.99884343,19.804575,2.1382954
6.0,0.99884343,19.698992,2.1146259
6.0,0.0,0.0,0.0
7.0,9997.999,7.1418991,1.8090107
7.0,6812.999,7.8061852,1.9602956
7.0,4642.0,8.3455458,2.0255573
7.0,3162.0007,8.8639421,2.0567176
7.0,2154.0,9.3612127,2.1002285
7.0,1467.9995,9.862215,2.1618402
7.0,998.00061,10.36562,2.2531753
7.0,680.99933,10.912145,2.3695931
7.0,463.99887,11.503017,2.502748
7.0,316.00006,12.163293,2.6275208
7.0,215.00046,12.866778,2.7033584
7.0,146.99995,13.587644,2.7294116
7.0,102.00077,14.290539,2.7139337
7.0,68.000511,15.045163,2.6544054
7.0,46.000347,15.756579,2.5329583
7.0,32.00024,16.373804,2.3654299
7.0,22.000166,16.937855,2.1560414
7.0,14.99895,17.426357,1.933099
7.0,10.000075,17.824881,1.7275351
7.0,6.998889,18.144171,1.5896626
7.0,4.9988737,18.391716,1.5442953
7.0,2.9988587,18.740459,1.5595441
7.0,2.000015,19.043098,1.6770817
7.0,0.99884343,19.663996,2.0772099
7.0,0.99884343,19.583979,2.0869622
7.0,0.0,0.0,0.0
8.0,9997.999,7.3315592,1.8899007
8.0,6812.999,7.7446451,1.9452105
8.0,4642.0,8.2821302,2.0069287
8.0,3162.0007,8.7933102,2.0426493
8.0,2154.0,9.2888727,2.0725629
8.0,1467.9995,9.7703362,2.1233602
8.0,998.00061,10.274204,2.2102847
8.0,680.99933,10.798214,2.3365028
8.0,463.99887,11.388041,2.4646347
8.0,316.00006,12.037037,2.5862544
8.0,215.00046,12.734987,2.6710474
8.0,146.99995,13.450565,2.7127929
8.0,102.00077,14.135347,2.6987419
8.0,68.000511,14.899775,2.636375
8.0,46.000347,15.600344,2.5104947
8.0,32.00024,16.215433,2.3534157
8.0,22.000166,16.7708,2.1411877
8.0,14.99895,17.256382,1.9273241
8.0,10.000075,17.669966,1.7198472
8.0,6.998889,17.970312,1.6063167
8.0,4.9988737,18.219189,1.5354159
8.0,2.9988587,18.576368,1.5484016
8.0,2.000015,18.871855,1.6654212
8.0,0.99884343,19.429653,2.0546365
8.0,0.99884343,19.433573,2.0760946
8.0,0.0,0.0,0.0
9.0,9997.999,7.2518268,1.9682041
9.0,6812.999,7.7669735,1.9510057
9.0,4642.0,8.3106928,2.0284684
9.0,3162.0007,8.8283443,2.0557344
9.0,2154.0,9.3356199,2.0878191
9.0,1467.9995,9.8235989,2.132256
9.0,998.00061,10.327871,2.2245061
9.0,680.99933,10.848035,2.3363566
9.0,463.99887,11.440042,2.4615135
9.0,316.00006,12.07992,2.5805759
9.0,215.00046,12.777409,2.6785846
9.0,146.99995,13.486607,2.7223699
9.0,102.00077,14.18501,2.713542
9.0,68.000511,14.95294,2.6438036
9.0,46.000347,15.656437,2.5364902
9.0,32.00024,16.277105,2.3689775
9.0,22.000166,16.841196,2.1700242
9.0,14.99895,17.333273,1.943417
9.0,10.000075,17.752144,1.736763
9.0,6.998889,18.06782,1.61554
9.0,4.9988737,18.323635,1.5268598
9.0,2.9988587,18.675428,1.5543327
9.0,2.000015,18.962807,1.6486983
9.0,0.99884343,19.500673,2.0981865
9.0,0.99884343,19.512634,2.0567005
9.0,0.0,0.0,0.0
10.0,9997.999,7.3334727,1.8140274
10.0,6812.999,7.735074,1.9495792
