cycle number	time/s	Ecell/V	I/mA	Capacity/mA.h	
2.000000000000000E+000	3.869303910967968E+005	3.0112405E+000	8.7978613E-001	4.887700743145413E-007
2.000000000000000E+000	3.869304250968006E+005	3.0163209E+000	8.7986493E-001	8.797785043716431E-006
2.000000000000000E+000	3.869304970968084E+005	3.0213621E+000	8.7986493E-001	2.639365047216415E-005
2.000000000000000E+000	3.869305950968184E+005	3.0263638E+000	8.7980586E-001	5.034366935491561E-005
2.000000000000000E+000	3.869307170968312E+005	3.0314050E+000	8.7984526E-001	8.015918092595207E-005
2.000000000000000E+000	3.869308510968452E+005	3.0364068E+000	8.7986493E-001	1.129075865613090E-004
2.000000000000000E+000	3.869309950968605E+005	3.0414085E+000	8.7984526E-001	1.480996238523059E-004
2.000000000000000E+000	3.869311550968769E+005	3.0464103E+000	8.7986493E-001	1.872020842631658E-004
2.000000000000000E+000	3.869313170968937E+005	3.0514121E+000	8.7992400E-001	2.267934789260229E-004
2.000000000000000E+000	3.869314870969113E+005	3.0564139E+000	8.7988466E-001	2.683403808209631E-004
2.000000000000000E+000	3.869316670969306E+005	3.0614157E+000	8.7984526E-001	3.123309580485026E-004
2.000000000000000E+000	3.869318490969492E+005	3.0664568E+000	8.7982553E-001	3.568106117182308E-004
2.000000000000000E+000	3.869320450969702E+005	3.0715373E+000	8.7982553E-001	4.047117873032888E-004
2.000000000000000E+000	3.869322450969908E+005	3.0766177E+000	8.7994373E-001	4.535905249582397E-004
2.000000000000000E+000	3.869324490970122E+005	3.0816984E+000	8.7982553E-001	5.034471857547760E-004
2.000000000000000E+000	3.869326550970334E+005	3.0867002E+000	8.7978613E-001	5.537925071186489E-004
2.000000000000000E+000	3.869328670970555E+005	3.0917020E+000	8.7982553E-001	6.056040843658977E-004
2.000000000000000E+000	3.869330830970779E+005	3.0967035E+000	8.7974679E-001	6.583929936422241E-004
2.000000000000000E+000	3.869333050971013E+005	3.1017053E+000	8.7984526E-001	7.126485851075914E-004
2.000000000000000E+000	3.869335290971247E+005	3.1067071E+000	8.7988466E-001	7.673925637536578E-004
2.000000000000000E+000	3.869337650971496E+005	3.1117089E+000	8.7984526E-001	8.250696553455457E-004
2.000000000000000E+000	3.869340030971738E+005	3.1167893E+000	8.7996340E-001	8.832357141375540E-004
2.000000000000000E+000	3.869342490971996E+005	3.1217911E+000	8.7996340E-001	9.433557044797472E-004
2.000000000000000E+000	3.869344950972255E+005	3.1267929E+000	8.7992400E-001	1.003475847608513E-003
2.000000000000000E+000	3.869347510972519E+005	3.1318340E+000	8.7986493E-001	1.066040913694434E-003
2.000000000000000E+000	3.869350130972797E+005	3.1368358E+000	8.7984526E-001	1.130071721076965E-003
