cycle number	freq/Hz	Re(Z)/Ohm	-Im(Z)/Ohm	
5.000000000000000E+000	1.0001000E+004	8.0691013E+000	2.0091286E+000
5.000000000000000E+000	6.8140005E+003	8.5911837E+000	2.3720498E+000
5.000000000000000E+000	4.6429990E+003	9.2308817E+000	2.3973100E+000
5.000000000000000E+000	3.1629995E+003	9.8551531E+000	2.3861804E+000
5.000000000000000E+000	2.1549988E+003	1.0463717E+001	2.3655930E+000
5.000000000000000E+000	1.4675315E+003	1.1061600E+001	2.3229139E+000
5.000000000000000E+000	1.0019983E+003	1.1648505E+001	2.2619984E+000
5.000000000000000E+000	6.8131830E+002	1.2195769E+001	2.1645291E+000
5.000000000000000E+000	4.6407104E+002	1.2704697E+001	2.0783968E+000
5.000000000000000E+000	3.1636792E+002	1.3170713E+001	2.0049536E+000
5.000000000000000E+000	2.1535437E+002	1.3631862E+001	1.9726820E+000
5.000000000000000E+000	1.4682532E+002	1.4088220E+001	1.9568611E+000
5.000000000000000E+000	1.0197982E+002	1.4541408E+001	1.9715689E+000
5.000000000000000E+000	6.8114601E+001	1.5071095E+001	1.9674748E+000
5.000000000000000E+000	4.6396160E+001	1.5590576E+001	1.9185858E+000
5.000000000000000E+000	3.1609087E+001	1.6074762E+001	1.8379456E+000
5.000000000000000E+000	2.1534506E+001	1.6511492E+001	1.7280710E+000
5.000000000000000E+000	1.4679972E+001	1.6896975E+001	1.6222314E+000
5.000000000000000E+000	1.0000075E+001	1.7227997E+001	1.5514045E+000
5.000000000000000E+000	6.8149529E+000	1.7537598E+001	1.5280063E+000
5.000000000000000E+000	4.6403146E+000	1.7825975E+001	1.5665513E+000
5.000000000000000E+000	3.1618400E+000	1.8103914E+001	1.6624478E+000
5.000000000000000E+000	2.1560116E+000	1.8416182E+001	1.8477453E+000
5.000000000000000E+000	1.4668330E+000	1.8791353E+001	2.1138432E+000
5.000000000000000E+000	9.9884343E-001	1.9223347E+001	2.5200469E+000
6.000000000000000E+000	1.0001000E+004	7.6460404E+000	2.4402847E+000
6.000000000000000E+000	6.8140005E+003	8.2973747E+000	2.1594999E+000
6.000000000000000E+000	4.6429990E+003	8.8616037E+000	2.1509938E+000
6.000000000000000E+000	3.1629995E+003	9.3999052E+000	2.1305525E+000
6.000000000000000E+000	2.1549988E+003	9.9236555E+000	2.1040182E+000
6.000000000000000E+000	1.4675315E+003	1.0442834E+001	2.0818737E+000
6.000000000000000E+000	1.0019983E+003	1.0952831E+001	2.0479834E+000
6.000000000000000E+000	6.8131830E+002	1.1451714E+001	2.0056629E+000
6.000000000000000E+000	4.6407104E+002	1.1922508E+001	1.9568635E+000
6.000000000000000E+000	3.1636792E+002	1.2380390E+001	1.9242208E+000
6.000000000000000E+000	2.1535437E+002	1.2826610E+001	1.9242582E+000
6.000000000000000E+000	1.4682532E+002	1.3283734E+001	1.9359672E+000
6.000000000000000E+000	1.0197982E+002	1.3733230E+001	1.9594613E+000
6.000000000000000E+000	6.8114601E+001	1.4261781E+001	1.9846113E+000
6.000000000000000E+000	4.6396160E+001	1.4781486E+001	1.9755119E+000
6.000000000000000E+000	3.1609087E+001	1.5301507E+001	1.9150277E+000
6.000000000000000E+000	2.1534506E+001	1.5772106E+001	1.8203294E+000
6.000000000000000E+000	1.4679972E+001	1.6198717E+001	1.7125115E+000
6.000000000000000E+000	1.0000075E+001	1.6558069E+001	1.6208338E+000
6.000000000000000E+000	6.8149529E+000	1.6895304E+001	1.5882745E+000
6.000000000000000E+000	4.6403146E+000	1.7198549E+001	1.5911521E+000
6.000000000000000E+000	3.1618400E+000	1.7492882E+001	1.6864238E+000
6.000000000000000E+000	2.1560116E+000	1.7789751E+001	1.8445379E+000
6.000000000000000E+000	1.4668330E+000	1.8168804E+001	2.0803833E+000
6.000000000000000E+000	9.9884343E-001	1.8579212E+001	2.4249890E+000
7.000000000000000E+000	1.0001000E+004	7.9501772E+000	2.1696825E+000
7.000000000000000E+000	6.8140005E+003	8.1951361E+000	2.0783525E+000
7.000000000000000E+000	4.6429990E+003	8.7330704E+000	2.0595529E+000
7.000000000000000E+000	3.1629995E+003	9.2343016E+000	2.0337303E+000
7.000000000000000E+000	2.1549988E+003	9.7221813E+000	2.0132089E+000
7.000000000000000E+000	1.4675315E+003	1.0222445E+001	1.9932444E+000
7.000000000000000E+000	1.0019983E+003	1.0707689E+001	1.9782813E+000
7.000000000000000E+000	6.8131830E+002	1.1188785E+001	1.9475256E+000
7.000000000000000E+000	4.6407104E+002	1.1648630E+001	1.9191632E+000
7.000000000000000E+000	3.1636792E+002	1.2102987E+001	1.8980894E+000
7.000000000000000E+000	2.1535437E+002	1.2539813E+001	1.9075403E+000
7.000000000000000E+000	1.4682532E+002	1.2993509E+001	1.9289889E+000
7.000000000000000E+000	1.0197982E+002	1.3448398E+001	1.9509603E+000
7.000000000000000E+000	6.8114601E+001	1.3969097E+001	1.9808353E+000
7.000000000000000E+000	4.6396160E+001	1.4490388E+001	1.9754133E+000
7.000000000000000E+000	3.1609087E+001	1.5016405E+001	1.9323736E+000
7.000000000000000E+000	2.1534506E+001	1.5499920E+001	1.8354121E+000
7.000000000000000E+000	1.4679972E+001	1.5928993E+001	1.7383879E+000
7.000000000000000E+000	1.0000075E+001	1.6303387E+001	1.6367209E+000
7.000000000000000E+000	6.8149529E+000	1.6637047E+001	1.5821518E+000
7.000000000000000E+000	4.6403146E+000	1.6928656E+001	1.5866165E+000
7.000000000000000E+000	3.1618400E+000	1.7233883E+001	1.6562368E+000
