cycle number	Ecell/V	Q discharge/mA.h	Energy discharge/W.h	
2.000000000000000E+000	3.4710789E+000	5.096651085962852E-007	-2.763413163882684E-006
2.000000000000000E+000	3.4660761E+000	8.655415730033484E-005	-3.061649924871333E-006
2.000000000000000E+000	3.4610734E+000	2.933522429037839E-004	-3.777393277832787E-006
2.000000000000000E+000	3.4560707E+000	6.081926672957423E-004	-4.865504031642149E-006
2.000000000000000E+000	3.4510679E+000	1.022766426036962E-003	-6.296226232773171E-006
2.000000000000000E+000	3.4460258E+000	1.511160976254485E-003	-7.979246477034913E-006
2.000000000000000E+000	3.4410231E+000	2.056753210124249E-003	-9.856641963150236E-006
2.000000000000000E+000	3.4360204E+000	2.663951394521735E-003	-1.194298729597681E-005
2.000000000000000E+000	3.4310176E+000	3.329320169882849E-003	-1.422587929951809E-005
2.000000000000000E+000	3.4260149E+000	4.049442444440598E-003	-1.669302894212427E-005
2.000000000000000E+000	3.4210122E+000	4.833111756838237E-003	-1.937397119173358E-005
2.000000000000000E+000	3.4160094E+000	5.719455756906213E-003	-2.240173065074798E-005
2.000000000000000E+000	3.4110067E+000	6.690858378374121E-003	-2.571519149035675E-005
2.000000000000000E+000	3.4059646E+000	7.794742570516343E-003	-2.947498198560000E-005
2.000000000000000E+000	3.4009619E+000	9.053128857046573E-003	-3.375470577126422E-005
2.000000000000000E+000	3.3959591E+000	1.059506268391696E-002	-3.899105004215788E-005
2.000000000000000E+000	3.3909564E+000	1.283267751822559E-002	-4.657870438937518E-005
2.000000000000000E+000	3.3859537E+000	3.405117203149220E-002	-1.184235436476775E-004
2.000000000000000E+000	3.3840234E+000	7.071732487227872E-002	-2.425026638741805E-004
2.000000000000000E+000	3.3827629E+000	1.073834625127218E-001	-3.665355142981970E-004
2.000000000000000E+000	3.3812268E+000	1.440495795598595E-001	-4.905119711043757E-004
2.000000000000000E+000	3.3798087E+000	1.807156480636168E-001	-6.144362671199951E-004
2.000000000000000E+000	3.3783510E+000	2.173817177433076E-001	-7.383071193032039E-004
2.000000000000000E+000	3.3768542E+000	2.540478371423452E-001	-8.621232579075105E-004
2.000000000000000E+000	3.3751998E+000	2.907137239387269E-001	-9.858779514976921E-004
2.000000000000000E+000	3.3735454E+000	3.273796105820572E-001	-1.109571985022674E-003
2.000000000000000E+000	3.3718121E+000	3.640456666528154E-001	-1.233203036731222E-003
2.000000000000000E+000	3.3700788E+000	4.007117245841658E-001	-1.356770541322558E-003
2.000000000000000E+000	3.3681881E+000	4.373777790281808E-001	-1.480268711143286E-003
2.000000000000000E+000	3.3663366E+000	4.740438630962009E-001	-1.603699091336826E-003
2.000000000000000E+000	3.3644063E+000	5.107100361784268E-001	-1.727058996784942E-003
2.000000000000000E+000	3.3625157E+000	5.473762213059236E-001	-1.850349619493154E-003
2.000000000000000E+000	3.3604672E+000	5.840424175382624E-001	-1.973565169116092E-003
2.000000000000000E+000	3.3584583E+000	6.207086019330194E-001	-2.096707019713327E-003
2.000000000000000E+000	3.3563704E+000	6.573746897234820E-001	-2.219771993256101E-003
2.000000000000000E+000	3.3542829E+000	6.940408583901958E-001	-2.342760694209607E-003
2.000000000000000E+000	3.3521163E+000	7.307070686338978E-001	-2.465670096926565E-003
2.000000000000000E+000	3.3499496E+000	7.673731527606616E-001	-2.588499630718706E-003
2.000000000000000E+000	3.3477044E+000	8.040392087567816E-001	-2.711246748094499E-003
2.000000000000000E+000	3.3453014E+000	8.407052420744932E-001	-2.833905680306814E-003
2.000000000000000E+000	3.3430562E+000	8.773712505266702E-001	-2.956482207263059E-003
2.000000000000000E+000	3.3406928E+000	9.140373714729451E-001	-3.078972451992771E-003
2.000000000000000E+000	3.3382111E+000	9.507034428447786E-001	-3.201371536957220E-003
2.000000000000000E+000	3.3357687E+000	9.873694732431871E-001	-3.323680933500500E-003
2.000000000000000E+000	3.3331690E+000	1.024035538058675E+000	-3.445895123489000E-003
2.000000000000000E+000	3.3305690E+000	1.060701649428735E+000	-3.568014138426647E-003
2.000000000000000E+000	3.3278117E+000	1.097367691061527E+000	-3.690031821424452E-003
2.000000000000000E+000	3.3248572E+000	1.134033776063684E+000	-3.811941319421344E-003
2.000000000000000E+000	3.3220999E+000	1.170699850863149E+000	-3.933749683729233E-003
2.000000000000000E+000	3.3189878E+000	1.207365907475051E+000	-4.055443879998616E-003
2.000000000000000E+000	3.3158367E+000	1.244032037062609E+000	-4.177022776959212E-003
2.000000000000000E+000	3.3125277E+000	1.280698140251402E+000	-4.298480257830194E-003
2.000000000000000E+000	3.3087461E+000	1.317364240434994E+000	-4.419799073795508E-003
2.000000000000000E+000	3.3047280E+000	1.354030338989427E+000	-4.540970557481559E-003
2.000000000000000E+000	3.3003163E+000	1.390696401726170E+000	-4.661980163226696E-003
2.000000000000000E+000	3.2953136E+000	1.425664529692097E+000	-4.777211110764851E-003
2.000000000000000E+000	3.2902713E+000	1.457630963494476E+000	-4.882389349899041E-003
2.000000000000000E+000	3.2852685E+000	1.484283290536268E+000	-4.969949401584510E-003
2.000000000000000E+000	3.2802658E+000	1.506159743967517E+000	-5.041709983777646E-003
2.000000000000000E+000	3.2752631E+000	1.523527730349067E+000	-5.098594708191815E-003
2.000000000000000E+000	3.2702603E+000	1.537010532876151E+000	-5.142686982487491E-003
2.000000000000000E+000	3.2652576E+000	1.547750294556482E+000	-5.177755070903837E-003
2.000000000000000E+000	3.2602549E+000	1.556170802945789E+000	-5.205208074303110E-003
2.000000000000000E+000	3.2552521E+000	1.563052330936852E+000	-5.227609182904669E-003
2.000000000000000E+000	3.2502494E+000	1.568622662560076E+000	-5.245714149841940E-003
2.000000000000000E+000	3.2452466E+000	1.573277303364108E+000	-5.260819607312540E-003
2.000000000000000E+000	3.2402046E+000	1.577200576195813E+000	-5.273531813881693E-003
2.000000000000000E+000	3.2352018E+000	1.580614445038799E+000	-5.284576368629129E-003
2.000000000000000E+000	3.2301991E+000	1.583522794625557E+000	-5.293970916842652E-003
2.000000000000000E+000	3.2251964E+000	1.586085020288491E+000	-5.302234597728194E-003
2.000000000000000E+000	3.2201936E+000	1.588365167064597E+000	-5.309577111839528E-003
2.000000000000000E+000	3.2151909E+000	1.590403306291398E+000	-5.316130118508895E-003
2.000000000000000E+000	3.2101882E+000	1.592254219595058E+000	-5.322071898463733E-003
2.000000000000000E+000	3.2051067E+000	1.593928644289305E+000	-5.327438608328898E-003
2.000000000000000E+000	3.2001040E+000	1.595503328090638E+000	-5.332477760257420E-003
2.000000000000000E+000	3.1950619E+000	1.596936254306896E+000	-5.337056048248127E-003
2.000000000000000E+000	3.1900592E+000	1.598248898193502E+000	-5.341243459935265E-003
2.000000000000000E+000	3.1850564E+000	1.599460348986550E+000	-5.345101999095075E-003
