cycle number,freq/Hz,Re(Z)/Ohm,-Im(Z)/Ohm,|Z|/Ohm,Phase(Z)/deg
2.0,9997.999,8.9404755,2.0747702,9.178059356362231,-13.065077461252457
2.0,6812.999,9.6605997,2.3764248,9.94859695603833,-13.819876884795356
2.0,4642.0,10.322306,2.4587114,10.611091503993638,-13.397852934223517
2.0,3162.0007,10.97932,2.4934821,11.258904060583356,-12.795244948710597
2.0,2154.0,11.610867,2.5131526,11.879737727853078,-12.213172487233757
2.0,1467.9995,12.224916,2.5305924,12.48408863722113,-11.695209249816987
2.0,998.00061,12.8482,2.5528336,13.099358863291323,-11.237849825901689
2.0,680.99933,13.465362,2.5833895,13.710939978708764,-10.860481721677285
2.0,463.99887,14.10968,2.6142707,14.349825120721107,-10.496843887004266
2.0,316.00006,14.758861,2.6408954,14.99327537701693,-10.144927756303696
2.0,215.00046,15.422401,2.6603062,15.650165548087966,-9.786994514348583
2.0,146.99995,16.089659,2.6648326,16.308846051217227,-9.404182853380922
2.0,102.00077,16.728115,2.6490204,16.93656224069221,-8.99848728034228
2.0,68.000511,17.447361,2.6150939,17.64225388010665,-8.524309261245184
2.0,46.000347,18.145617,2.5321195,18.32143677425352,-7.944007454300163
2.0,32.00024,18.758644,2.4194467,18.914027785029738,-7.349304409375683
2.0,22.000166,19.330362,2.2774231,19.464057928074958,-6.719375820377497
2.0,14.99895,19.862307,2.116672,19.974772582380833,-6.082897629926426
2.0,10.000075,20.325851,1.9981059,20.423825451217894,-5.614347237011232
2.0,6.998889,20.690947,1.9380293,20.7815121038982,-5.351029546670597
2.0,4.9988737,21.014891,1.9257821,21.102944828591134,-5.235900042850086
2.0,2.9988587,21.507067,2.0284321,21.60251068109444,-5.387895144902238
2.0,2.000015,21.916649,2.2249682,22.02929837466941,-5.796781516676806
2.0,0.99884343,22.71088,2.8060234,22.883571349239777,-7.0434350780421155
2.0,0.99884343,22.708206,2.8407862,22.885206705916957,-7.130631946859547
2.0,0.0,0.0,0.0,0.0,
3.0,9997.999,8.8770552,2.2960935,9.16919595082302,-14.502002011007459
3.0,6812.999,9.5830784,2.3052092,9.856438559454991,-13.525524218331379
3.0,4642.0,10.221234,2.3805006,10.494780016244095,-13.11034198097289
3.0,3162.0007,10.848978,2.4105983,11.113564136155732,-12.527369862536728
3.0,2154.0,11.460944,2.4298658,11.715693969080348,-11.970183295090639
3.0,1467.9995,12.046784,2.4383702,12.29108026069735,-11.44255427507408
3.0,998.00061,12.638007,2.4606309,12.875322339968186,-11.01769676893412
3.0,680.99933,13.240631,2.4834054,13.471511112674412,-10.622945507079516
3.0,463.99887,13.851034,2.5239198,14.079109134671414,-10.327068139434058
3.0,316.00006,14.478283,2.5549045,14.701979990198913,-10.007647376212415
3.0,215.00046,15.124203,2.5836508,15.343297163307163,-9.694196880767086
3.0,146.99995,15.760382,2.5994976,15.973322402002966,-9.365968329399891
3.0,102.00077,16.40292,2.6130557,16.609751491750334,-9.051407035488543
3.0,68.000511,17.112114,2.5872672,17.30659981374712,-8.597719336997711
3.0,46.000347,17.800888,2.5238602,17.978917762137076,-8.069770538174781
3.0,32.00024,18.411661,2.424547,18.57061358528926,-7.501853216674653
3.0,22.000166,19.004591,2.2841985,19.141369905643725,-6.8536139253779815
3.0,14.99895,19.521431,2.124644,19.636710020125495,-6.211422882707427
3.0,10.000075,20.010641,1.9973196,20.110073068376085,-5.699977596442758
3.0,6.998889,20.374393,1.9239925,20.465034504209985,-5.394551781257163
3.0,4.9988737,20.706627,1.9022155,20.79381700231031,-5.248748157621616
3.0,2.9988587,21.17852,1.9970692,21.272470349726394,-5.38688663592941
3.0,2.000015,21.57699,2.1799996,21.686836922799507,-5.769218069975157
3.0,0.99884343,22.431187,2.7237868,22.595954610523172,-6.923448429355252
3.0,0.99884343,22.33337,2.7657552,22.503973368790387,-7.059542836534183
3.0,0.0,0.0,0.0,0.0,
4.0,9997.999,9.0353308,2.2029793,9.300017229105393,-13.702412606993894
4.0,6812.999,9.5046883,2.2649128,9.770820317238504,-13.403289399977666
4.0,4642.0,10.119784,2.3303411,10.384628922065785,-12.967770470255546
4.0,3162.0007,10.735029,2.3610415,10.991604277609492,-12.404033662718826
4.0,2154.0,11.328128,2.3651114,11.572391106370107,-11.792934664503488
4.0,1467.9995,11.904878,2.3818686,12.140816209075483,-11.314064942382341
4.0,998.00061,12.487538,2.4119666,12.718340622147199,-10.932053278489482
4.0,680.99933,13.067953,2.4407551,13.293933995186864,-10.579471261658616
4.0,463.99887,13.666716,2.4761446,13.889219499481069,-10.269483968711429
4.0,316.00006,14.286922,2.5116189,14.506011503267231,-9.970628511604675
4.0,215.00046,14.91426,2.536948,15.128491547484304,-9.653734741295011
4.0,146.99995,15.540871,2.5619631,15.750629395817889,-9.361199621096153
4.0,102.00077,16.164032,2.578706,16.368434718428638,-9.064218556800585
4.0,68.000511,16.872789,2.562438,17.06625609623754,-8.635414431838376
4.0,46.000347,17.557161,2.5079279,17.73537720860539,-8.12934133780814
4.0,32.00024,18.171671,2.4137957,18.331285732691516,-7.566469463483046
4.0,22.000166,18.762661,2.2835729,18.901115125582812,-6.939246756526606
4.0,14.99895,19.283564,2.1271579,19.400531984294357,-6.294811884698092
4.0,10.000075,19.776217,1.992204,19.87630839991936,-5.7524197108279225
4.0,6.998889,20.140079,1.9128817,20.23071670812569,-5.425611973713962
4.0,4.9988737,20.463118,1.884138,20.549675770799112,-5.2606660627329545
4.0,2.9988587,20.940857,1.9501122,21.0314628470546,-5.320311260185889
4.0,2.000015,21.34417,2.1419911,21.4513803486251,-5.73072285805228
4.0,0.99884343,22.085087,2.6555011,22.24416224292725,-6.856303849366265
4.0,0.99884343,22.083673,2.6922071,22.247170432219452,-6.950595911538544
4.0,0.0,0.0,0.0,0.0,
5.0,9997.999,8.7588997,2.0252047,8.98998209295003,-13.018961259514567
5.0,6812.999,9.4917736,2.2368183,9.751775334823494,-13.260307358704601
5.0,4642.0,10.098181,2.2938311,10.35542952388206,-12.797737515393607
5.0,3162.0007,10.694654,2.3216722,10.943755570368376,-12.24813356615391
5.0,2154.0,11.278193,2.3224401,11.514832407088562,-11.635871901419241
5.0,1467.9995,11.83885,2.3400815,12.067905814562122,-11.181026262182575
5.0,998.00061,12.415531,2.3637037,12.638532556960666,-10.77913488271334
5.0,680.99933,12.977535,2.3937697,13.196459678749566,-10.451015870368657
5.0,463.99887,13.565851,2.435782,13.78279170943699,-10.17913469560787
5.0,316.00006,14.161556,2.4752481,14.376248519613508,-9.91437314175006
5.0,215.00046,14.783968,2.512645,14.995969282478843,-9.645673949854094
5.0,146.99995,15.420359,2.5345359,15.62726284149818,-9.333849311944398
5.0,102.00077,16.026976,2.5644681,16.230848910038368,-9.090806540988691
5.0,68.000511,16.729113,2.5461476,16.921763778275444,-8.653924305481443
5.0,46.000347,17.410627,2.4975955,17.58885771773566,-8.163520823234347
