cycle number	freq/Hz	Re(Z)/Ohm	-Im(Z)/Ohm	
2.000000000000000E+000	1.0001000E+004	9.7807302E+000	2.6101093E+000
2.000000000000000E+000	6.7460000E+003	1.0347405E+001	2.3543375E+000
2.000000000000000E+000	4.5510005E+003	1.0957039E+001	2.2802064E+000
2.000000000000000E+000	3.0700000E+003	1.1512197E+001	2.2035048E+000
2.000000000000000E+000	2.0710005E+003	1.2032420E+001	2.1503043E+000
2.000000000000000E+000	1.3970001E+003	1.2539199E+001	2.1318073E+000
2.000000000000000E+000	9.4205835E+002	1.3055520E+001	2.1358418E+000
2.000000000000000E+000	6.3536450E+002	1.3595562E+001	2.1534700E+000
2.000000000000000E+000	4.2871338E+002	1.4134990E+001	2.1601789E+000
2.000000000000000E+000	2.8913373E+002	1.4676774E+001	2.1577649E+000
2.000000000000000E+000	1.9502592E+002	1.5220556E+001	2.1654737E+000
2.000000000000000E+000	1.3346550E+002	1.5746169E+001	2.1797149E+000
2.000000000000000E+000	8.8668892E+001	1.6325987E+001	2.1934960E+000
2.000000000000000E+000	5.9863087E+001	1.6911364E+001	2.1863432E+000
2.000000000000000E+000	4.0354206E+001	1.7507818E+001	2.1345863E+000
2.000000000000000E+000	2.7236528E+001	1.8070742E+001	2.0271423E+000
2.000000000000000E+000	1.8356367E+001	1.8577724E+001	1.8881402E+000
2.000000000000000E+000	1.2393575E+001	1.9008907E+001	1.7460353E+000
2.000000000000000E+000	8.3562918E+000	1.9375101E+001	1.6513683E+000
2.000000000000000E+000	5.6368299E+000	1.9703800E+001	1.6014798E+000
2.000000000000000E+000	3.8021243E+000	2.0009291E+001	1.6395525E+000
2.000000000000000E+000	2.5634654E+000	2.0310286E+001	1.7556204E+000
2.000000000000000E+000	1.7299316E+000	2.0643623E+001	1.9386396E+000
2.000000000000000E+000	1.1664815E+000	2.1019405E+001	2.2569904E+000
2.000000000000000E+000	7.8696758E-001	2.1485397E+001	2.6652062E+000
2.000000000000000E+000	5.3085387E-001	2.1943829E+001	3.2199638E+000
2.000000000000000E+000	3.5855919E-001	2.2645449E+001	4.0214653E+000
2.000000000000000E+000	2.4214387E-001	2.3379414E+001	4.9208164E+000
2.000000000000000E+000	1.6298145E-001	2.4517666E+001	6.1095705E+000
2.000000000000000E+000	1.0943040E-001	2.5898232E+001	7.7424250E+000
2.000000000000000E+000	7.4505806E-002	2.7318867E+001	9.4826097E+000
2.000000000000000E+000	4.8894435E-002	2.9318556E+001	1.1767714E+001
3.000000000000000E+000	1.0001000E+004	9.4218760E+000	2.1186006E+000
3.000000000000000E+000	6.7460000E+003	1.0214273E+001	2.2483587E+000
3.000000000000000E+000	4.5510005E+003	1.0787434E+001	2.1295350E+000
3.000000000000000E+000	3.0700000E+003	1.1282483E+001	2.0080163E+000
3.000000000000000E+000	2.0710005E+003	1.1727165E+001	1.9307154E+000
3.000000000000000E+000	1.3970001E+003	1.2152343E+001	1.9084044E+000
3.000000000000000E+000	9.4205835E+002	1.2587183E+001	1.9368341E+000
3.000000000000000E+000	6.3536450E+002	1.3059955E+001	1.9875016E+000
3.000000000000000E+000	4.2871338E+002	1.3568333E+001	2.0455036E+000
3.000000000000000E+000	2.8913373E+002	1.4093274E+001	2.0900528E+000
3.000000000000000E+000	1.9502592E+002	1.4636031E+001	2.1334114E+000
3.000000000000000E+000	1.3346550E+002	1.5166768E+001	2.1543417E+000
3.000000000000000E+000	8.8668892E+001	1.5750632E+001	2.1781850E+000
3.000000000000000E+000	5.9863087E+001	1.6334633E+001	2.1819677E+000
3.000000000000000E+000	4.0354206E+001	1.6934664E+001	2.1408246E+000
3.000000000000000E+000	2.7236528E+001	1.7496872E+001	2.0388446E+000
3.000000000000000E+000	1.8356367E+001	1.8017275E+001	1.9088029E+000
3.000000000000000E+000	1.2393575E+001	1.8452873E+001	1.7689904E+000
3.000000000000000E+000	8.3562918E+000	1.8830729E+001	1.6663705E+000
3.000000000000000E+000	5.6368299E+000	1.9159508E+001	1.6197627E+000
3.000000000000000E+000	3.8021243E+000	1.9476311E+001	1.6410114E+000
3.000000000000000E+000	2.5634654E+000	1.9777771E+001	1.7380759E+000
3.000000000000000E+000	1.7299316E+000	2.0109167E+001	1.9235390E+000
3.000000000000000E+000	1.1664815E+000	2.0478373E+001	2.2326951E+000
3.000000000000000E+000	7.8696758E-001	2.0937695E+001	2.6457963E+000
3.000000000000000E+000	5.3085387E-001	2.1392149E+001	3.1878040E+000
3.000000000000000E+000	3.5855919E-001	2.2083628E+001	3.9729261E+000
3.000000000000000E+000	2.4214387E-001	2.2808449E+001	4.8750982E+000
3.000000000000000E+000	1.6298145E-001	2.3929905E+001	6.0161433E+000
3.000000000000000E+000	1.0943040E-001	2.5305077E+001	7.6119885E+000
3.000000000000000E+000	7.4505806E-002	2.6744520E+001	9.2755041E+000
3.000000000000000E+000	4.8894435E-002	2.8706314E+001	1.1535628E+001
4.000000000000000E+000	1.0001000E+004	9.1952019E+000	2.3591712E+000
4.000000000000000E+000	6.7460000E+003	1.0087449E+001	2.2267482E+000
4.000000000000000E+000	4.5510005E+003	1.0646102E+001	2.1111341E+000
4.000000000000000E+000	3.0700000E+003	1.1137442E+001	1.9881629E+000
4.000000000000000E+000	2.0710005E+003	1.1574306E+001	1.9166725E+000
4.000000000000000E+000	1.3970001E+003	1.1995372E+001	1.8957791E+000
4.000000000000000E+000	9.4205835E+002	1.2431067E+001	1.9276971E+000
4.000000000000000E+000	6.3536450E+002	1.2904899E+001	1.9913934E+000
