cycle number	freq/Hz	Re(Z)/Ohm	-Im(Z)/Ohm	
2.000000000000000E+000	1.0001000E+004	8.5828094E+000	2.2069929E+000
2.000000000000000E+000	6.7460000E+003	9.1961079E+000	2.4526596E+000
2.000000000000000E+000	4.5510005E+003	9.8910322E+000	2.4141979E+000
2.000000000000000E+000	3.0700000E+003	1.0533310E+001	2.3258820E+000
2.000000000000000E+000	2.0710005E+003	1.1111888E+001	2.2270839E+000
2.000000000000000E+000	1.3970001E+003	1.1651867E+001	2.1437354E+000
2.000000000000000E+000	9.4205835E+002	1.2163148E+001	2.0676932E+000
2.000000000000000E+000	6.3536450E+002	1.2654335E+001	2.0042219E+000
2.000000000000000E+000	4.2871338E+002	1.3131058E+001	1.9615767E+000
2.000000000000000E+000	2.8913373E+002	1.3594302E+001	1.9388324E+000
2.000000000000000E+000	1.9502592E+002	1.4057850E+001	1.9312738E+000
2.000000000000000E+000	1.3346550E+002	1.4519564E+001	1.9478650E+000
2.000000000000000E+000	8.8668892E+001	1.5030085E+001	1.9658725E+000
2.000000000000000E+000	5.9863087E+001	1.5555125E+001	1.9707807E+000
2.000000000000000E+000	4.0354206E+001	1.6084278E+001	1.9410030E+000
2.000000000000000E+000	2.7236528E+001	1.6597015E+001	1.8602399E+000
2.000000000000000E+000	1.8356367E+001	1.7057587E+001	1.7560489E+000
2.000000000000000E+000	1.2393575E+001	1.7462769E+001	1.6578239E+000
2.000000000000000E+000	8.3562918E+000	1.7812536E+001	1.5878099E+000
2.000000000000000E+000	5.6368299E+000	1.8136047E+001	1.5758772E+000
2.000000000000000E+000	3.8021243E+000	1.8443323E+001	1.6249330E+000
2.000000000000000E+000	2.5634654E+000	1.8753563E+001	1.7482142E+000
2.000000000000000E+000	1.7299316E+000	1.9077887E+001	1.9491915E+000
2.000000000000000E+000	1.1664815E+000	1.9444912E+001	2.2709963E+000
2.000000000000000E+000	7.8696758E-001	1.9895935E+001	2.6845405E+000
2.000000000000000E+000	5.3085387E-001	2.0397966E+001	3.2840579E+000
2.000000000000000E+000	3.5855919E-001	2.1088570E+001	4.0901866E+000
2.000000000000000E+000	2.4214387E-001	2.1882727E+001	4.9716239E+000
2.000000000000000E+000	1.6298145E-001	2.2990725E+001	6.3034577E+000
2.000000000000000E+000	1.0943040E-001	2.4211653E+001	7.8743954E+000
2.000000000000000E+000	7.4505806E-002	2.5917524E+001	9.5323744E+000
2.000000000000000E+000	4.8894435E-002	2.8259193E+001	1.1700909E+001
3.000000000000000E+000	1.0001000E+004	8.4966173E+000	2.0531991E+000
3.000000000000000E+000	6.7460000E+003	9.1563148E+000	2.2450013E+000
3.000000000000000E+000	4.5510005E+003	9.7742958E+000	2.1468267E+000
3.000000000000000E+000	3.0700000E+003	1.0307363E+001	2.0245585E+000
3.000000000000000E+000	2.0710005E+003	1.0777737E+001	1.9146082E+000
3.000000000000000E+000	1.3970001E+003	1.1212142E+001	1.8435510E+000
3.000000000000000E+000	9.4205835E+002	1.1632510E+001	1.8013916E+000
3.000000000000000E+000	6.3536450E+002	1.2055701E+001	1.7831199E+000
3.000000000000000E+000	4.2871338E+002	1.2487493E+001	1.7835815E+000
3.000000000000000E+000	2.8913373E+002	1.2915291E+001	1.8026569E+000
3.000000000000000E+000	1.9502592E+002	1.3359782E+001	1.8250394E+000
3.000000000000000E+000	1.3346550E+002	1.3800245E+001	1.8636965E+000
3.000000000000000E+000	8.8668892E+001	1.4301400E+001	1.8976771E+000
3.000000000000000E+000	5.9863087E+001	1.4805536E+001	1.9179150E+000
3.000000000000000E+000	4.0354206E+001	1.5331806E+001	1.9057970E+000
3.000000000000000E+000	2.7236528E+001	1.5850185E+001	1.8377136E+000
