10001.0,7.5527201,-2.3202269
6723.9995,8.454649,-2.4825668
4521.0005,9.1449509,-2.5427465
3039.9998,9.8247223,-2.5749552
2043.9991,10.495939,-2.5992093
1373.6262,11.197389,-2.6120582
924.07684,11.902369,-2.5905573
620.75903,12.602773,-2.5231194
417.33029,13.249752,-2.4066522
280.59583,13.837873,-2.280443
188.67896,14.386815,-2.1852567
126.85777,14.895548,-2.1233726
85.318459,15.425632,-2.075546
57.369469,15.962925,-2.0186269
38.573051,16.490049,-1.9345123
25.937332,16.988895,-1.816707
17.425045,17.424116,-1.6811215
11.723022,17.797226,-1.5654204
7.8813171,18.120792,-1.480727
5.2992253,18.406668,-1.4608774
3.5623088,18.69241,-1.5131205
2.3934989,18.979322,-1.640769
1.6111881,19.273973,-1.8532097
1.0826625,19.650269,-2.1680052
0.72875988,20.081738,-2.6008127
0.48894435,20.528675,-3.2425165
0.32829121,21.251984,-3.9735923
0.22118911,22.056162,-5.1063876
0.14901161,23.082132,-6.2638054
