cycle number	time/s	Ecell/V	I/mA	Capacity/mA.h	
5.000000000000000E+000	1.159919716502957E+005	3.4227169E+000	-8.7987751E-001	7.856140016681618E-007
5.000000000000000E+000	1.159921776503059E+005	3.4177129E+000	-8.7993664E-001	5.113448962362276E-005
5.000000000000000E+000	1.159928176503382E+005	3.4126694E+000	-8.7989724E-001	2.075598537735641E-004
5.000000000000000E+000	1.159939096503931E+005	3.4076259E+000	-8.7981844E-001	4.744592214437822E-004
5.000000000000000E+000	1.159955816504771E+005	3.4026220E+000	-8.7993664E-001	8.831187371226648E-004
5.000000000000000E+000	1.159978176505896E+005	3.3975787E+000	-8.7985784E-001	1.429629135874824E-003
5.000000000000000E+000	1.160007236507358E+005	3.3925745E+000	-8.7995636E-001	2.139897409095946E-003
5.000000000000000E+000	1.160044836509249E+005	3.3875313E+000	-8.7987751E-001	3.058892829068419E-003
5.000000000000000E+000	1.160091956511620E+005	3.3824878E+000	-8.7991691E-001	4.210572697302947E-003
5.000000000000000E+000	1.160158196514950E+005	3.3774838E+000	-8.7991691E-001	5.829572849023260E-003
5.000000000000000E+000	1.160258416519989E+005	3.3724797E+000	-8.7979871E-001	8.279095634633882E-003
5.000000000000000E+000	1.160421636528198E+005	3.3674757E+000	-8.7977898E-001	1.226842268862451E-002
5.000000000000000E+000	1.160661176540246E+005	3.3624718E+000	-8.7989724E-001	1.812311117994909E-002
5.000000000000000E+000	1.160961176555334E+005	3.3579011E+000	-8.7985784E-001	2.545554198213543E-002
5.000000000000000E+000	1.161261176570421E+005	3.3541579E+000	-8.7993664E-001	3.278796334923763E-002
5.000000000000000E+000	1.161561176585509E+005	3.3509665E+000	-8.8001543E-001	4.012038238410942E-002
5.000000000000000E+000	1.161861176600596E+005	3.3481295E+000	-8.7983811E-001	4.745280869641032E-002
5.000000000000000E+000	1.162161176615683E+005	3.3456867E+000	-8.7995636E-001	5.478523337077557E-002
5.000000000000000E+000	1.162461176630771E+005	3.3434014E+000	-8.7991691E-001	6.211766879235499E-002
5.000000000000000E+000	1.162761176645858E+005	3.3413525E+000	-8.7987751E-001	6.945009510684139E-002
5.000000000000000E+000	1.163061176660946E+005	3.3394611E+000	-8.7993664E-001	7.678253613509860E-002
5.000000000000000E+000	1.163361176676033E+005	3.3376486E+000	-8.7983811E-001	8.411497125186648E-002
5.000000000000000E+000	1.163661176691120E+005	3.3359938E+000	-8.7985784E-001	9.144739351442913E-002
5.000000000000000E+000	1.163961176706208E+005	3.3342996E+000	-8.7997603E-001	9.877982968013942E-002
5.000000000000000E+000	1.164261176721295E+005	3.3327630E+000	-8.7999576E-001	1.061122617097841E-001
5.000000000000000E+000	1.164561176736383E+005	3.3312657E+000	-8.7987751E-001	1.134446939790394E-001
5.000000000000000E+000	1.164861176751470E+005	3.3297288E+000	-8.7989724E-001	1.207771183425002E-001
5.000000000000000E+000	1.165161176766558E+005	3.3283498E+000	-8.7977898E-001	1.281095459058364E-001
5.000000000000000E+000	1.165461176781645E+005	3.3272073E+000	-8.7977898E-001	1.354419792914536E-001
5.000000000000000E+000	1.165761176796732E+005	3.3257887E+000	-8.7999576E-001	1.427744080366174E-001
5.000000000000000E+000	1.166061176811820E+005	3.3245673E+000	-8.7981844E-001	1.501068270369516E-001
5.000000000000000E+000	1.166361176826907E+005	3.3231883E+000	-8.7979871E-001	1.574392488088024E-001
5.000000000000000E+000	1.166661176841995E+005	3.3220062E+000	-8.8001543E-001	1.647716784052530E-001
5.000000000000000E+000	1.166961176857082E+005	3.3208635E+000	-8.7993664E-001	1.721041035048312E-001
5.000000000000000E+000	1.167261176872170E+005	3.3197603E+000	-8.7975931E-001	1.794365057467235E-001
5.000000000000000E+000	1.167561176887257E+005	3.3185389E+000	-8.7983811E-001	1.867689149424910E-001
5.000000000000000E+000	1.167861176902344E+005	3.3173568E+000	-8.7989724E-001	1.941013237299997E-001
5.000000000000000E+000	1.168161176917432E+005	3.3162930E+000	-8.7999576E-001	2.014337222611718E-001
5.000000000000000E+000	1.168461176932519E+005	3.3152292E+000	-8.7993664E-001	2.087661181683818E-001
5.000000000000000E+000	1.168761176947607E+005	3.3140471E+000	-8.7979871E-001	2.160984979069047E-001
5.000000000000000E+000	1.169061176962694E+005	3.3130226E+000	-8.7995636E-001	2.234308875731441E-001
5.000000000000000E+000	1.169361176977782E+005	3.3118799E+000	-8.7989724E-001	2.307632891710082E-001
5.000000000000000E+000	1.169661176992869E+005	3.3108160E+000	-8.7995636E-001	2.380956732756044E-001
5.000000000000000E+000	1.169961177007956E+005	3.3097918E+000	-8.7993664E-001	2.454280600631382E-001
5.000000000000000E+000	1.170261177023044E+005	3.3088460E+000	-8.7999576E-001	2.527604577836871E-001
5.000000000000000E+000	1.170561177038131E+005	3.3077428E+000	-8.7985784E-001	2.600928353748202E-001
5.000000000000000E+000	1.170861177053219E+005	3.3067577E+000	-8.8003516E-001	2.674252251726203E-001
