cycle number	Ecell/V	Q charge/mA.h	Energy charge/W.h	
2.000000000000000E+000	2.9988639E+000	4.886603355407714E-007	1.465425856948172E-009
2.000000000000000E+000	3.0039461E+000	3.909862637519836E-006	1.174253305263548E-008
2.000000000000000E+000	3.0090678E+000	1.221862031353845E-005	3.674414801601407E-008
2.000000000000000E+000	3.0140715E+000	2.541508648130629E-005	7.651924012503185E-008
2.000000000000000E+000	3.0191143E+000	4.398816224601534E-005	1.325934779422714E-007
2.000000000000000E+000	3.0241179E+000	6.842626737223732E-005	2.064971902359817E-007
2.000000000000000E+000	3.0291607E+000	9.677491356929144E-005	2.923697962713054E-007
2.000000000000000E+000	3.0342038E+000	1.290329081151221E-004	3.902471248631781E-007
2.000000000000000E+000	3.0392466E+000	1.652015203237534E-004	5.001724550672407E-007
2.000000000000000E+000	3.0443289E+000	2.033257258931796E-004	6.162350769390263E-007
2.000000000000000E+000	3.0493324E+000	2.438936488164796E-004	7.399401579103486E-007
2.000000000000000E+000	3.0543361E+000	2.873942998382780E-004	8.728057654388373E-007
2.000000000000000E+000	3.0594182E+000	3.323605489068561E-004	1.010376326290023E-006
2.000000000000000E+000	3.0644219E+000	3.787934354278776E-004	1.152666280261508E-006
2.000000000000000E+000	3.0694647E+000	4.286479400926166E-004	1.305692921644941E-006
2.000000000000000E+000	3.0744681E+000	4.785025980075200E-004	1.458969478827203E-006
2.000000000000000E+000	3.0794718E+000	5.312909138533804E-004	1.621529610245729E-006
2.000000000000000E+000	3.0844753E+000	5.850562220480706E-004	1.787367374232237E-006
2.000000000000000E+000	3.0894787E+000	6.412644491261906E-004	1.961021496306042E-006
2.000000000000000E+000	3.0945611E+000	6.989397186040878E-004	2.139501141664712E-006
2.000000000000000E+000	3.0996041E+000	7.580808049440384E-004	2.322815097124364E-006
2.000000000000000E+000	3.1046469E+000	8.196659480863147E-004	2.514015222170097E-006
2.000000000000000E+000	3.1096504E+000	8.827167220248115E-004	2.710081084894814E-006
2.000000000000000E+000	3.1146541E+000	9.452794483304022E-004	2.904942334648607E-006
2.000000000000000E+000	3.1196575E+000	1.011752803325653E-003	3.112316436205151E-006
2.000000000000000E+000	3.1246610E+000	1.080181554456552E-003	3.326133084006266E-006
