cycle number,freq/Hz,Re(Z)/Ohm,-Im(Z)/Ohm
2.0,10001.0,8.5828094,2.2069929
2.0,6746.0,9.1961079,2.4526596
2.0,4551.0005,9.8910322,2.4141979
2.0,3070.0,10.53331,2.325882
2.0,2071.0005,11.111888,2.2270839
2.0,1397.0001,11.651867,2.1437354
2.0,942.05835,12.163148,2.0676932
2.0,635.3645,12.654335,2.0042219
2.0,428.71338,13.131058,1.9615767
2.0,289.13373,13.594302,1.9388324
2.0,195.02592,14.05785,1.9312738
2.0,133.4655,14.519564,1.947865
2.0,88.668892,15.030085,1.9658725
2.0,59.863087,15.555125,1.9707807
2.0,40.354206,16.084278,1.941003
2.0,27.236528,16.597015,1.8602399
2.0,18.356367,17.057587,1.7560489
2.0,12.393575,17.462769,1.6578239
2.0,8.3562918,17.812536,1.5878099
2.0,5.6368299,18.136047,1.5758772
2.0,3.8021243,18.443323,1.624933
2.0,2.5634654,18.753563,1.7482142
2.0,1.7299316,19.077887,1.9491915
2.0,1.1664815,19.444912,2.2709963
2.0,0.78696758,19.895935,2.6845405
2.0,0.53085387,20.397966,3.2840579
2.0,0.35855919,21.08857,4.0901866
2.0,0.24214387,21.882727,4.9716239
2.0,0.16298145,22.990725,6.3034577
2.0,0.1094304,24.211653,7.8743954
2.0,0.074505806,25.917524,9.5323744
2.0,0.048894435,28.259193,11.700909
3.0,10001.0,8.4966173,2.0531991
3.0,6746.0,9.1563148,2.2450013
3.0,4551.0005,9.7742958,2.1468267
3.0,3070.0,10.307363,2.0245585
3.0,2071.0005,10.777737,1.9146082
3.0,1397.0001,11.212142,1.843551
3.0,942.05835,11.63251,1.8013916
3.0,635.3645,12.055701,1.7831199
3.0,428.71338,12.487493,1.7835815
3.0,289.13373,12.915291,1.8026569
3.0,195.02592,13.359782,1.8250394
3.0,133.4655,13.800245,1.8636965
3.0,88.668892,14.3014,1.8976771
3.0,59.863087,14.805536,1.917915
3.0,40.354206,15.331806,1.905797
3.0,27.236528,15.850185,1.8377136
3.0,18.356367,16.309429,1.7506323
3.0,12.393575,16.720114,1.662596
3.0,8.3562918,17.073835,1.5918988
3.0,5.6368299,17.3944,1.5694537
3.0,3.8021243,17.701946,1.6023436
3.0,2.5634654,18.016584,1.7114801
3.0,1.7299316,18.340599,1.9189215
3.0,1.1664815,18.705097,2.2185791
3.0,0.78696758,19.120487,2.6447086
3.0,0.53085387,19.652683,3.1994376
3.0,0.35855919,20.308832,3.8764935
3.0,0.24214387,21.045399,4.8816109
3.0,0.16298145,22.071877,5.9420052
3.0,0.1094304,23.473249,7.469903
3.0,0.074505806,24.862722,9.2308836
3.0,0.048894435,26.698397,11.52517
4.0,10001.0,8.2592468,2.3467033
4.0,6746.0,9.0587664,2.1871009
4.0,4551.0005,9.6530828,2.0980108
4.0,3070.0,10.172075,1.9929057
4.0,2071.0005,10.63637,1.9027053
4.0,1397.0001,11.076692,1.8439263
4.0,942.05835,11.507135,1.812907
4.0,635.3645,11.939079,1.8005743
4.0,428.71338,12.37005,1.7978088
4.0,289.13373,12.807008,1.8163842
4.0,195.02592,13.253707,1.8418717
4.0,133.4655,13.70042,1.8797851
4.0,88.668892,14.199609,1.9203494
4.0,59.863087,14.707601,1.9386071
4.0,40.354206,15.239889,1.93181
4.0,27.236528,15.755136,1.8770436
4.0,18.356367,16.235018,1.7893553
4.0,12.393575,16.65468,1.694809
4.0,8.3562918,17.028246,1.6156658
4.0,5.6368299,17.359528,1.5855285
4.0,3.8021243,17.670938,1.6087363
4.0,2.5634654,17.978237,1.7126546
4.0,1.7299316,18.306749,1.8978282
4.0,1.1664815,18.651995,2.1857913
4.0,0.78696758,19.112654,2.5763476
4.0,0.53085387,19.582981,3.1190917
4.0,0.35855919,20.221153,3.8899331
4.0,0.24214387,21.01269,4.7171993
4.0,0.16298145,22.020916,5.9620652
4.0,0.1094304,23.157455,7.3544383
4.0,0.074505806,24.813726,8.9581671
4.0,0.048894435,27.035475,11.065219
5.0,10001.0,8.2006826,2.0785923
5.0,6746.0,9.0201902,2.1533699
