cycle number	Ecell/V	Q charge/mA.h	Energy charge/W.h	
1.500000000000000E+001	3.4472995E+000	4.887153704961141E-007	1.684748242793432E-009
1.500000000000000E+001	3.4524195E+000	1.906202243434058E-005	6.580759609027388E-008
1.500000000000000E+001	3.4574213E+000	1.094863490263621E-004	3.784425891404586E-007
1.500000000000000E+001	3.4624231E+000	3.621848831574122E-004	1.253391827556210E-006
1.500000000000000E+001	3.4674249E+000	9.208616877264446E-004	3.190561673752533E-006
1.500000000000000E+001	3.4724264E+000	1.930683132012685E-003	6.697092330810260E-006
1.500000000000000E+001	3.4774282E+000	3.584714057909118E-003	1.244886611265619E-005
1.500000000000000E+001	3.4824300E+000	6.348277135789395E-003	2.207278103009139E-005
1.500000000000000E+001	3.4874318E+000	1.183385738217168E-002	4.120336782860188E-005
1.500000000000000E+001	3.4901099E+000	1.916554751767053E-002	6.679177230455090E-005
1.500000000000000E+001	3.4916065E+000	2.649723308033413E-002	9.239113307991297E-005
1.500000000000000E+001	3.4923942E+000	3.382891889366839E-002	1.179962701559350E-004
1.500000000000000E+001	3.4931819E+000	4.116060639229086E-002	1.436071885443923E-004
1.500000000000000E+001	3.4938514E+000	4.849228970156776E-002	1.692230007094270E-004
1.500000000000000E+001	3.4948754E+000	5.582399584617880E-002	1.948464003819855E-004
1.500000000000000E+001	3.4957812E+000	6.315568530297942E-002	2.204763824264487E-004
1.500000000000000E+001	3.4969234E+000	7.048737969739570E-002	2.461147564579941E-004
1.500000000000000E+001	3.4984593E+000	7.781907849927744E-002	2.717644066032123E-004
1.500000000000000E+001	3.4999166E+000	8.515075628423029E-002	2.974246670476774E-004
1.500000000000000E+001	3.5015314E+000	9.248243286506998E-002	3.230967625354404E-004
1.500000000000000E+001	3.5033429E+000	9.981412805653281E-002	3.487822045867190E-004
1.500000000000000E+001	3.5051546E+000	1.071458209381832E-001	3.744809216875953E-004
1.500000000000000E+001	3.5070057E+000	1.144775151661370E-001	4.001932150735744E-004
1.500000000000000E+001	3.5090537E+000	1.218091953328252E-001	4.259204745419305E-004
1.500000000000000E+001	3.5108652E+000	1.291408762035105E-001	4.516610178525429E-004
1.500000000000000E+001	3.5127163E+000	1.364725591934390E-001	4.774151401488314E-004
1.500000000000000E+001	3.5143704E+000	1.438042498891552E-001	5.031814172156136E-004
1.500000000000000E+001	3.5159063E+000	1.511359477170971E-001	5.289589800472863E-004
1.500000000000000E+001	3.5170486E+000	1.584676364316874E-001	5.547448855570391E-004
1.500000000000000E+001	3.5182300E+000	1.657993377497792E-001	5.805394968023508E-004
1.500000000000000E+001	3.5190966E+000	1.731310382377108E-001	6.063404591564502E-004
1.500000000000000E+001	3.5198448E+000	1.804627378716403E-001	6.321469037713115E-004
1.500000000000000E+001	3.5205538E+000	1.877944337302447E-001	6.579585336868164E-004
1.500000000000000E+001	3.5212233E+000	1.951261261734036E-001	6.837750599949003E-004
1.500000000000000E+001	3.5218928E+000	2.024578266827597E-001	7.095965231281048E-004
1.500000000000000E+001	3.5225623E+000	2.097895469209552E-001	7.354229641796134E-004
