cycle number,freq/Hz,Re(Z)/Ohm,-Im(Z)/Ohm,|Z|/Ohm,Phase(Z)/deg
2.0,9997.999,8.8688364,2.1731081,9.131191483275913,-13.767782754912956
2.0,6812.999,9.6274204,2.3020465,9.898820214879064,-13.447698997388569
2.0,4642.0,10.229209,2.37707,10.501770257941326,-13.082243804397994
2.0,3162.0007,10.811642,2.4282377,11.080972027031983,-12.658279611798616
2.0,2154.0,11.407984,2.5022016,11.679174276946918,-12.371221359971079
2.0,1467.9995,12.015899,2.5868063,12.291191789729776,-12.14932067277645
2.0,998.00061,12.672638,2.6913126,12.955266010003914,-11.989878331448983
2.0,680.99933,13.358861,2.7765496,13.644353956805032,-11.741376745799487
2.0,463.99887,14.086276,2.8425455,14.370220473873957,-11.408809803455792
2.0,316.00006,14.830057,2.8655415,15.104367537618755,-10.936215806657483
2.0,215.00046,15.581753,2.8378561,15.83806976235792,-10.321966800328067
2.0,146.99995,16.30912,2.7866592,16.545478677612945,-9.696212010321494
2.0,102.00077,16.977348,2.7068043,17.19177520303248,-9.058778594117669
2.0,68.000511,17.707493,2.5873134,17.89551616955679,-8.312892907482365
2.0,46.000347,18.379084,2.4226565,18.538068755834527,-7.509205636529745
2.0,32.00024,18.950953,2.2429883,19.083228660846306,-6.749985693740304
2.0,22.000166,19.455572,2.0215156,19.560312041688583,-5.931985714584286
2.0,14.99895,19.891476,1.8275615,19.975254654067825,-5.249404807102228
2.0,10.000075,20.275068,1.6644065,20.343269928943734,-4.6929614421114145
2.0,6.998889,20.554846,1.5737604,20.615004629645956,-4.378249925428128
2.0,4.9988737,20.807394,1.5646251,20.86613756244279,-4.300299241385613
2.0,2.9988587,21.151636,1.6437298,21.21540838946788,-4.443622180023224
2.0,2.000015,21.49246,1.8092784,21.568479899619874,-4.8119283113507
2.0,0.99884343,22.146152,2.2960827,22.264861198137826,-5.919199380866818
2.0,0.99884343,22.101387,2.3411222,22.22503454393495,-6.046592598794238
2.0,0.0,0.0,0.0,0.0,
3.0,9997.999,8.7669287,2.3076348,9.065551125058791,-14.746914084840416
3.0,6812.999,9.4647446,2.253509,9.729321310158799,-13.392488478492114
3.0,4642.0,10.053775,2.2889817,10.311053727605142,-12.826118205736988
3.0,3162.0007,10.637662,2.3006556,10.883605515455592,-12.203661892134214
3.0,2154.0,11.187715,2.3189793,11.425525454658683,-11.710385288157665
3.0,1467.9995,11.740204,2.3448389,11.972078325360606,-11.29490644641385
3.0,998.00061,12.314471,2.400326,12.546224966742665,-11.029745278538902
3.0,680.99933,12.895297,2.4695334,13.129633655663227,-10.84125354958416
3.0,463.99887,13.51754,2.5392361,13.753966977681138,-10.638888169784266
3.0,316.00006,14.170905,2.5873225,14.405165262433862,-10.347087773189157
3.0,215.00046,14.85044,2.6121356,15.078422350709884,-9.97605920872419
3.0,146.99995,15.517076,2.5955198,15.732653006469317,-9.495875849240884
3.0,102.00077,16.157278,2.5626361,16.35924008474438,-9.012365594587346
3.0,68.000511,16.859554,2.4823594,17.041322403783234,-8.375909283961732
3.0,46.000347,17.506166,2.3681083,17.665610234013567,-7.7037984079279855
3.0,32.00024,18.069557,2.2272325,18.20630261160418,-7.026768636032482
3.0,22.000166,18.591444,2.0553849,18.704715905147665,-6.308739353425582
3.0,14.99895,19.045034,1.8697648,19.136596888383135,-5.607100421352727
3.0,10.000075,19.450884,1.7140889,19.526264085547936,-5.0361212431492905
3.0,6.998889,19.753138,1.6325327,19.82048495530857,-4.724572569358744
