cycle number	freq/Hz	Re(Z)/Ohm	-Im(Z)/Ohm	
2.000000000000000E+000	9.9979990E+003	3.7828259E+000	1.3648860E+000
2.000000000000000E+000	6.8129990E+003	4.0493383E+000	1.0092168E+000
2.000000000000000E+000	4.6420000E+003	4.3033218E+000	9.1059357E-001
2.000000000000000E+000	3.1620007E+003	4.5046163E+000	8.1292564E-001
2.000000000000000E+000	2.1540000E+003	4.6650586E+000	7.2864312E-001
2.000000000000000E+000	1.4679995E+003	4.8026824E+000	6.7023844E-001
2.000000000000000E+000	9.9800061E+002	4.9278579E+000	6.4272583E-001
2.000000000000000E+000	6.8099933E+002	5.0491195E+000	6.4495015E-001
2.000000000000000E+000	4.6399887E+002	5.1804538E+000	6.7261696E-001
2.000000000000000E+000	3.1600006E+002	5.3272600E+000	7.1942377E-001
2.000000000000000E+000	2.1500046E+002	5.4901218E+000	7.8183252E-001
2.000000000000000E+000	1.4699995E+002	5.6755991E+000	8.5398251E-001
2.000000000000000E+000	1.0200077E+002	5.8792648E+000	9.3273783E-001
2.000000000000000E+000	6.8000511E+001	6.1422491E+000	1.0187175E+000
2.000000000000000E+000	4.6000347E+001	6.4218602E+000	1.0917302E+000
2.000000000000000E+000	3.2000240E+001	6.7053394E+000	1.1395401E+000
2.000000000000000E+000	2.2000166E+001	7.0125742E+000	1.1617559E+000
2.000000000000000E+000	1.4998950E+001	7.3141994E+000	1.1566666E+000
2.000000000000000E+000	1.0000075E+001	7.6113229E+000	1.1336005E+000
2.000000000000000E+000	6.9988890E+000	7.8454456E+000	1.1235154E+000
2.000000000000000E+000	4.9988737E+000	8.0528154E+000	1.1318780E+000
2.000000000000000E+000	2.9988587E+000	8.3537951E+000	1.1959015E+000
2.000000000000000E+000	2.0000150E+000	8.5752544E+000	1.3159184E+000
2.000000000000000E+000	9.9884343E-001	9.0868530E+000	1.7436743E+000
2.000000000000000E+000	9.9884343E-001	9.0190201E+000	1.7018154E+000
2.000000000000000E+000	0.0000000E+000	0.0000000E+000	0.0000000E+000
3.000000000000000E+000	9.9979990E+003	3.6689413E+000	9.5683610E-001
3.000000000000000E+000	6.8129990E+003	4.1521978E+000	1.0314173E+000
3.000000000000000E+000	4.6420000E+003	4.3990941E+000	9.2795187E-001
3.000000000000000E+000	3.1620007E+003	4.5983057E+000	8.1873673E-001
3.000000000000000E+000	2.1540000E+003	4.7574959E+000	7.3315829E-001
3.000000000000000E+000	1.4679995E+003	4.8913860E+000	6.8424159E-001
3.000000000000000E+000	9.9800061E+002	5.0181026E+000	6.6215020E-001
3.000000000000000E+000	6.8099933E+002	5.1483951E+000	6.7181015E-001
3.000000000000000E+000	4.6399887E+002	5.2868109E+000	7.0197928E-001
3.000000000000000E+000	3.1600006E+002	5.4435863E+000	7.5329089E-001
3.000000000000000E+000	2.1500046E+002	5.6219149E+000	8.1471127E-001
3.000000000000000E+000	1.4699995E+002	5.8158731E+000	8.8443846E-001
3.000000000000000E+000	1.0200077E+002	6.0307293E+000	9.5852381E-001
3.000000000000000E+000	6.8000511E+001	6.2954473E+000	1.0442549E+000
3.000000000000000E+000	4.6000347E+001	6.5842848E+000	1.1099246E+000
3.000000000000000E+000	3.2000240E+001	6.8713145E+000	1.1526892E+000
3.000000000000000E+000	2.2000166E+001	7.1777911E+000	1.1692369E+000
3.000000000000000E+000	1.4998950E+001	7.4838676E+000	1.1605558E+000
3.000000000000000E+000	1.0000075E+001	7.7730770E+000	1.1412560E+000
3.000000000000000E+000	6.9988890E+000	8.0073767E+000	1.1247305E+000
3.000000000000000E+000	4.9988737E+000	8.2097311E+000	1.1425419E+000
3.000000000000000E+000	2.9988587E+000	8.5048246E+000	1.2173278E+000
3.000000000000000E+000	2.0000150E+000	8.7531757E+000	1.3503609E+000
3.000000000000000E+000	9.9884343E-001	9.2826357E+000	1.6964167E+000
3.000000000000000E+000	9.9884343E-001	9.2286406E+000	1.7260660E+000
3.000000000000000E+000	0.0000000E+000	0.0000000E+000	0.0000000E+000
4.000000000000000E+000	9.9979990E+003	3.5632648E+000	1.0198821E+000
4.000000000000000E+000	6.8129990E+003	4.0833473E+000	1.0252522E+000
4.000000000000000E+000	4.6420000E+003	4.3273573E+000	9.1754425E-001
4.000000000000000E+000	3.1620007E+003	4.5190020E+000	8.1457365E-001
4.000000000000000E+000	2.1540000E+003	4.6760497E+000	7.3422062E-001
4.000000000000000E+000	1.4679995E+003	4.8084631E+000	6.9031042E-001
4.000000000000000E+000	9.9800061E+002	4.9377294E+000	6.7931062E-001
4.000000000000000E+000	6.8099933E+002	5.0741215E+000	6.9201291E-001
4.000000000000000E+000	4.6399887E+002	5.2231636E+000	7.2843397E-001
4.000000000000000E+000	3.1600006E+002	5.3887405E+000	7.8007495E-001
4.000000000000000E+000	2.1500046E+002	5.5786424E+000	8.4140426E-001
4.000000000000000E+000	1.4699995E+002	5.7811584E+000	9.1207373E-001
4.000000000000000E+000	1.0200077E+002	5.9991870E+000	9.7812778E-001
4.000000000000000E+000	6.8000511E+001	6.2683067E+000	1.0558623E+000
4.000000000000000E+000	4.6000347E+001	6.5579619E+000	1.1217933E+000
4.000000000000000E+000	3.2000240E+001	6.8512583E+000	1.1588929E+000
4.000000000000000E+000	2.2000166E+001	7.1581616E+000	1.1699511E+000
4.000000000000000E+000	1.4998950E+001	7.4635315E+000	1.1562589E+000
4.000000000000000E+000	1.0000075E+001	7.7503595E+000	1.1327473E+000
4.000000000000000E+000	6.9988890E+000	7.9853816E+000	1.1124126E+000
4.000000000000000E+000	4.9988737E+000	8.1893368E+000	1.1242925E+000
4.000000000000000E+000	2.9988587E+000	8.4783497E+000	1.1947337E+000
4.000000000000000E+000	2.0000150E+000	8.7268066E+000	1.3086823E+000
4.000000000000000E+000	9.9884343E-001	9.1569490E+000	1.6728835E+000
4.000000000000000E+000	9.9884343E-001	9.1700983E+000	1.6653578E+000
4.000000000000000E+000	0.0000000E+000	0.0000000E+000	0.0000000E+000
5.000000000000000E+000	9.9979990E+003	3.5918953E+000	9.4369179E-001
5.000000000000000E+000	6.8129990E+003	4.0706339E+000	9.9912328E-001
5.000000000000000E+000	4.6420000E+003	4.3035159E+000	8.9081275E-001
5.000000000000000E+000	3.1620007E+003	4.4886599E+000	7.9646522E-001
5.000000000000000E+000	2.1540000E+003	4.6443977E+000	7.2398520E-001
5.000000000000000E+000	1.4679995E+003	4.7748384E+000	6.8755966E-001
5.000000000000000E+000	9.9800061E+002	4.9020648E+000	6.8038774E-001
5.000000000000000E+000	6.8099933E+002	5.0433073E+000	6.9880432E-001
5.000000000000000E+000	4.6399887E+002	5.1953650E+000	7.4012697E-001
5.000000000000000E+000	3.1600006E+002	5.3676343E+000	7.9263121E-001
5.000000000000000E+000	2.1500046E+002	5.5597243E+000	8.5369885E-001
5.000000000000000E+000	1.4699995E+002	5.7635918E+000	9.1605246E-001
5.000000000000000E+000	1.0200077E+002	5.9874864E+000	9.8765826E-001
5.000000000000000E+000	6.8000511E+001	6.2617083E+000	1.0651047E+000
5.000000000000000E+000	4.6000347E+001	6.5543189E+000	1.1231155E+000
5.000000000000000E+000	3.2000240E+001	6.8452978E+000	1.1630722E+000
5.000000000000000E+000	2.2000166E+001	7.1560678E+000	1.1710000E+000
5.000000000000000E+000	1.4998950E+001	7.4579678E+000	1.1557544E+000
5.000000000000000E+000	1.0000075E+001	7.7476416E+000	1.1268327E+000
5.000000000000000E+000	6.9988890E+000	7.9790392E+000	1.1050817E+000
5.000000000000000E+000	4.9988737E+000	8.1779270E+000	1.1041753E+000
5.000000000000000E+000	2.9988587E+000	8.4743605E+000	1.1684796E+000
5.000000000000000E+000	2.0000150E+000	8.7014313E+000	1.2830616E+000
5.000000000000000E+000	9.9884343E-001	9.1534233E+000	1.6815373E+000
5.000000000000000E+000	9.9884343E-001	9.1529551E+000	1.6439840E+000
5.000000000000000E+000	0.0000000E+000	0.0000000E+000	0.0000000E+000
6.000000000000000E+000	9.9979990E+003	3.5995581E+000	1.2145836E+000
6.000000000000000E+000	6.8129990E+003	4.0722795E+000	9.6832007E-001
6.000000000000000E+000	4.6420000E+003	4.2962346E+000	8.6635143E-001
6.000000000000000E+000	3.1620007E+003	4.4745569E+000	7.7479643E-001
6.000000000000000E+000	2.1540000E+003	4.6210761E+000	7.0805830E-001
6.000000000000000E+000	1.4679995E+003	4.7502337E+000	6.7437172E-001
6.000000000000000E+000	9.9800061E+002	4.8813086E+000	6.7668617E-001
6.000000000000000E+000	6.8099933E+002	5.0165577E+000	6.9587755E-001
6.000000000000000E+000	4.6399887E+002	5.1694818E+000	7.3894906E-001
6.000000000000000E+000	3.1600006E+002	5.3445683E+000	7.9113209E-001
6.000000000000000E+000	2.1500046E+002	5.5382762E+000	8.5547131E-001
6.000000000000000E+000	1.4699995E+002	5.7446585E+000	9.1986686E-001
6.000000000000000E+000	1.0200077E+002	5.9679570E+000	9.8900497E-001
6.000000000000000E+000	6.8000511E+001	6.2430687E+000	1.0615870E+000
6.000000000000000E+000	4.6000347E+001	6.5361333E+000	1.1234155E+000
6.000000000000000E+000	3.2000240E+001	6.8286405E+000	1.1613622E+000
6.000000000000000E+000	2.2000166E+001	7.1361032E+000	1.1708859E+000
6.000000000000000E+000	1.4998950E+001	7.4363136E+000	1.1507721E+000
6.000000000000000E+000	1.0000075E+001	7.7316475E+000	1.1164733E+000
6.000000000000000E+000	6.9988890E+000	7.9560838E+000	1.0946995E+000
6.000000000000000E+000	4.9988737E+000	8.1541052E+000	1.1025640E+000
6.000000000000000E+000	2.9988587E+000	8.4481573E+000	1.1695898E+000
6.000000000000000E+000	2.0000150E+000	8.6844702E+000	1.2684029E+000
6.000000000000000E+000	9.9884343E-001	9.1037197E+000	1.6358904E+000
6.000000000000000E+000	9.9884343E-001	9.1109056E+000	1.6159706E+000
6.000000000000000E+000	0.0000000E+000	0.0000000E+000	0.0000000E+000
7.000000000000000E+000	9.9979990E+003	3.5498180E+000	9.9688852E-001
7.000000000000000E+000	6.8129990E+003	4.0624752E+000	9.4397211E-001
7.000000000000000E+000	4.6420000E+003	4.2754540E+000	8.4784931E-001
7.000000000000000E+000	3.1620007E+003	4.4506249E+000	7.5660461E-001
7.000000000000000E+000	2.1540000E+003	4.5904646E+000	6.9352835E-001
7.000000000000000E+000	1.4679995E+003	4.7200708E+000	6.6578281E-001
7.000000000000000E+000	9.9800061E+002	4.8425059E+000	6.7245734E-001
7.000000000000000E+000	6.8099933E+002	4.9840274E+000	6.9608808E-001
7.000000000000000E+000	4.6399887E+002	5.1381168E+000	7.3932689E-001
7.000000000000000E+000	3.1600006E+002	5.3112230E+000	7.9180825E-001
7.000000000000000E+000	2.1500046E+002	5.5013218E+000	8.5458803E-001
7.000000000000000E+000	1.4699995E+002	5.7141595E+000	9.2175019E-001
7.000000000000000E+000	1.0200077E+002	5.9333510E+000	9.8743397E-001
7.000000000000000E+000	6.8000511E+001	6.2040811E+000	1.0627297E+000
7.000000000000000E+000	4.6000347E+001	6.4993401E+000	1.1244478E+000
7.000000000000000E+000	3.2000240E+001	6.7921281E+000	1.1565588E+000
7.000000000000000E+000	2.2000166E+001	7.0973878E+000	1.1653206E+000
7.000000000000000E+000	1.4998950E+001	7.4022903E+000	1.1434402E+000
7.000000000000000E+000	1.0000075E+001	7.6898260E+000	1.1039371E+000
7.000000000000000E+000	6.9988890E+000	7.9177332E+000	1.0846399E+000
7.000000000000000E+000	4.9988737E+000	8.1106834E+000	1.0930248E+000
7.000000000000000E+000	2.9988587E+000	8.4030762E+000	1.1501309E+000
7.000000000000000E+000	2.0000150E+000	8.6284351E+000	1.2499580E+000
7.000000000000000E+000	9.9884343E-001	9.0636711E+000	1.6335106E+000
7.000000000000000E+000	9.9884343E-001	9.0591106E+000	1.5931398E+000
7.000000000000000E+000	0.0000000E+000	0.0000000E+000	0.0000000E+000
8.000000000000000E+000	9.9979990E+003	3.9620354E+000	1.1916190E+000
8.000000000000000E+000	6.8129990E+003	4.0307369E+000	9.3561232E-001
8.000000000000000E+000	4.6420000E+003	4.2451100E+000	8.3874607E-001
8.000000000000000E+000	3.1620007E+003	4.4158249E+000	7.5191599E-001
8.000000000000000E+000	2.1540000E+003	4.5597978E+000	6.9502777E-001
8.000000000000000E+000	1.4679995E+003	4.6882463E+000	6.6808498E-001
8.000000000000000E+000	9.9800061E+002	4.8232808E+000	6.7107618E-001
8.000000000000000E+000	6.8099933E+002	4.9582376E+000	6.9703454E-001
8.000000000000000E+000	4.6399887E+002	5.1124711E+000	7.4435484E-001
8.000000000000000E+000	3.1600006E+002	5.2901330E+000	8.0090940E-001
8.000000000000000E+000	2.1500046E+002	5.4842439E+000	8.6224401E-001
8.000000000000000E+000	1.4699995E+002	5.6961546E+000	9.2593586E-001
8.000000000000000E+000	1.0200077E+002	5.9207816E+000	9.9015307E-001
8.000000000000000E+000	6.8000511E+001	6.1949100E+000	1.0634918E+000
8.000000000000000E+000	4.6000347E+001	6.4878268E+000	1.1237488E+000
8.000000000000000E+000	3.2000240E+001	6.7800527E+000	1.1563088E+000
8.000000000000000E+000	2.2000166E+001	7.0861840E+000	1.1652004E+000
8.000000000000000E+000	1.4998950E+001	7.3881536E+000	1.1430641E+000
8.000000000000000E+000	1.0000075E+001	7.6737514E+000	1.1029960E+000
8.000000000000000E+000	6.9988890E+000	7.9002676E+000	1.0855777E+000
8.000000000000000E+000	4.9988737E+000	8.1003580E+000	1.0869288E+000
8.000000000000000E+000	2.9988587E+000	8.3806667E+000	1.1403556E+000
8.000000000000000E+000	2.0000150E+000	8.6132994E+000	1.2368708E+000
8.000000000000000E+000	9.9884343E-001	9.0264835E+000	1.5874914E+000
8.000000000000000E+000	9.9884343E-001	9.0336485E+000	1.5692363E+000
8.000000000000000E+000	0.0000000E+000	0.0000000E+000	0.0000000E+000
9.000000000000000E+000	9.9979990E+003	3.5278528E+000	9.6467692E-001
9.000000000000000E+000	6.8129990E+003	4.0242233E+000	9.2627347E-001
9.000000000000000E+000	4.6420000E+003	4.2321129E+000	8.3038449E-001
9.000000000000000E+000	3.1620007E+003	4.4024453E+000	7.4713117E-001
9.000000000000000E+000	2.1540000E+003	4.5441337E+000	6.9228011E-001
9.000000000000000E+000	1.4679995E+003	4.6716313E+000	6.6452020E-001
9.000000000000000E+000	9.9800061E+002	4.7998934E+000	6.7106986E-001
9.000000000000000E+000	6.8099933E+002	4.9409051E+000	6.9889420E-001
9.000000000000000E+000	4.6399887E+002	5.0989537E+000	7.4790645E-001
9.000000000000000E+000	3.1600006E+002	5.2777023E+000	8.0182028E-001
9.000000000000000E+000	2.1500046E+002	5.4739881E+000	8.6294687E-001
9.000000000000000E+000	1.4699995E+002	5.6860142E+000	9.2697936E-001
9.000000000000000E+000	1.0200077E+002	5.9072170E+000	9.9415779E-001
9.000000000000000E+000	6.8000511E+001	6.1832685E+000	1.0659118E+000
9.000000000000000E+000	4.6000347E+001	6.4788094E+000	1.1242298E+000
9.000000000000000E+000	3.2000240E+001	6.7694883E+000	1.1582959E+000
9.000000000000000E+000	2.2000166E+001	7.0811753E+000	1.1655446E+000
9.000000000000000E+000	1.4998950E+001	7.3801579E+000	1.1414732E+000
9.000000000000000E+000	1.0000075E+001	7.6745992E+000	1.1068751E+000
9.000000000000000E+000	6.9988890E+000	7.8922729E+000	1.0841858E+000
9.000000000000000E+000	4.9988737E+000	8.0897017E+000	1.0782540E+000
9.000000000000000E+000	2.9988587E+000	8.3731213E+000	1.1400316E+000
9.000000000000000E+000	2.0000150E+000	8.6085033E+000	1.2465998E+000
9.000000000000000E+000	9.9884343E-001	9.0576611E+000	1.5311160E+000
9.000000000000000E+000	9.9884343E-001	9.0288763E+000	1.5676506E+000
9.000000000000000E+000	0.0000000E+000	0.0000000E+000	0.0000000E+000
1.000000000000000E+001	9.9979990E+003	3.9893444E+000	1.0541713E+000
1.000000000000000E+001	6.8129990E+003	3.9967129E+000	9.2710668E-001
1.000000000000000E+001	4.6420000E+003	4.2100406E+000	8.3376336E-001
1.000000000000000E+001	3.1620007E+003	4.3821235E+000	7.5326025E-001
1.000000000000000E+001	2.1540000E+003	4.5252900E+000	6.9599390E-001
1.000000000000000E+001	1.4679995E+003	4.6581378E+000	6.7338926E-001
1.000000000000000E+001	9.9800061E+002	4.7908411E+000	6.7413539E-001
1.000000000000000E+001	6.8099933E+002	4.9300566E+000	7.0797890E-001
1.000000000000000E+001	4.6399887E+002	5.0886383E+000	7.5417161E-001
1.000000000000000E+001	3.1600006E+002	5.2694631E+000	8.1125802E-001
1.000000000000000E+001	2.1500046E+002	5.4707561E+000	8.7273282E-001
1.000000000000000E+001	1.4699995E+002	5.6832547E+000	9.3504006E-001
1.000000000000000E+001	1.0200077E+002	5.9087253E+000	9.9965143E-001
1.000000000000000E+001	6.8000511E+001	6.1825871E+000	1.0712320E+000
1.000000000000000E+001	4.6000347E+001	6.4788213E+000	1.1297226E+000
1.000000000000000E+001	3.2000240E+001	6.7703924E+000	1.1623417E+000
1.000000000000000E+001	2.2000166E+001	7.0788078E+000	1.1641916E+000
1.000000000000000E+001	1.4998950E+001	7.3846884E+000	1.1439694E+000
1.000000000000000E+001	1.0000075E+001	7.6764059E+000	1.1107180E+000
1.000000000000000E+001	6.9988890E+000	7.9001250E+000	1.0779854E+000
1.000000000000000E+001	4.9988737E+000	8.0997429E+000	1.0793989E+000
1.000000000000000E+001	2.9988587E+000	8.3713856E+000	1.1385255E+000
1.000000000000000E+001	2.0000150E+000	8.6083679E+000	1.2379330E+000
1.000000000000000E+001	9.9884343E-001	9.0565643E+000	1.5269599E+000
1.000000000000000E+001	9.9884343E-001	9.0275078E+000	1.5523899E+000
1.000000000000000E+001	0.0000000E+000	0.0000000E+000	0.0000000E+000
1.100000000000000E+001	9.9979990E+003	3.8293638E+000	1.2259195E+000
1.100000000000000E+001	6.8129990E+003	3.9936736E+000	9.1369188E-001
1.100000000000000E+001	4.6420000E+003	4.2008796E+000	8.1965834E-001
1.100000000000000E+001	3.1620007E+003	4.3718657E+000	7.4095017E-001
1.100000000000000E+001	2.1540000E+003	4.5113344E+000	6.9101214E-001
1.100000000000000E+001	1.4679995E+003	4.6398673E+000	6.6924536E-001
1.100000000000000E+001	9.9800061E+002	4.7726316E+000	6.7374450E-001
1.100000000000000E+001	6.8099933E+002	4.9156466E+000	7.0693648E-001
1.100000000000000E+001	4.6399887E+002	5.0768480E+000	7.5549942E-001
1.100000000000000E+001	3.1600006E+002	5.2565503E+000	8.0910826E-001
1.100000000000000E+001	2.1500046E+002	5.4533935E+000	8.6974841E-001
1.100000000000000E+001	1.4699995E+002	5.6679535E+000	9.3263519E-001
1.100000000000000E+001	1.0200077E+002	5.8932910E+000	9.9946851E-001
1.100000000000000E+001	6.8000511E+001	6.1696310E+000	1.0698268E+000
1.100000000000000E+001	4.6000347E+001	6.4649940E+000	1.1287626E+000
1.100000000000000E+001	3.2000240E+001	6.7582688E+000	1.1607828E+000
1.100000000000000E+001	2.2000166E+001	7.0656705E+000	1.1657842E+000
1.100000000000000E+001	1.4998950E+001	7.3685093E+000	1.1435968E+000
1.100000000000000E+001	1.0000075E+001	7.6584721E+000	1.1036721E+000
1.100000000000000E+001	6.9988890E+000	7.8851533E+000	1.0782601E+000
1.100000000000000E+001	4.9988737E+000	8.0822687E+000	1.0729029E+000
1.100000000000000E+001	2.9988587E+000	8.3570662E+000	1.1313491E+000
1.100000000000000E+001	2.0000150E+000	8.5912228E+000	1.2242182E+000
1.100000000000000E+001	9.9884343E-001	9.0041494E+000	1.5309014E+000
1.100000000000000E+001	9.9884343E-001	9.0044985E+000	1.5386074E+000
1.100000000000000E+001	0.0000000E+000	0.0000000E+000	0.0000000E+000
