10001.0,7.4515128,-1.7804224
6814.0005,8.2557774,-2.0465593
4642.999,8.797883,-2.0477996
3162.9995,9.3153162,-2.0274947
2154.9988,9.8127966,-2.0043342
1467.5315,10.30498,-1.9796847
1001.9983,10.787163,-1.9441105
681.3183,11.261284,-1.9210718
464.07104,11.703721,-1.8885666
316.36792,12.148364,-1.8877281
215.35437,12.586665,-1.9092549
146.82532,13.044455,-1.9349278
101.97982,13.485065,-1.9693316
68.114601,14.02004,-2.0142076
46.39616,14.558168,-2.0394163
31.609087,15.106959,-2.007154
21.534506,15.628263,-1.9199538
14.679972,16.09919,-1.7943769
10.000075,16.504488,-1.6759616
6.8149529,16.846981,-1.6089884
4.6403146,17.152962,-1.5692245
3.16184,17.438303,-1.5888913
2.1560116,17.713287,-1.7018542
1.466833,18.041159,-1.9294143
