cycle number	Ecell/V	Q discharge/mA.h	Energy discharge/W.h	
2.000000000000000E+000	3.4190052E+000	0.000000000000000E+000	-9.277156815110206E-007
2.000000000000000E+000	3.4140036E+000	1.266157732924654E-004	-1.360030255239844E-006
2.000000000000000E+000	3.4090018E+000	4.507647011863689E-004	-2.465054542728045E-006
2.000000000000000E+000	3.4040003E+000	9.582581827893026E-004	-4.192562497363548E-006
2.000000000000000E+000	3.3989985E+000	1.675007894918736E-003	-6.628793692990417E-006
2.000000000000000E+000	3.3939970E+000	2.614704326641642E-003	-9.818120519909018E-006
2.000000000000000E+000	3.3889561E+000	3.837479323266695E-003	-1.396205126690004E-005
2.000000000000000E+000	3.3839543E+000	5.473875009701070E-003	-1.949953946454300E-005
2.000000000000000E+000	3.3789527E+000	8.089091242835340E-003	-2.833623152542882E-005
2.000000000000000E+000	3.3739510E+000	1.354637714973961E-002	-4.674884654048338E-005
2.000000000000000E+000	3.3707612E+000	2.088012401840960E-002	-7.146915561393529E-005
2.000000000000000E+000	3.3687131E+000	2.821387435636794E-002	-9.617445674647143E-005
2.000000000000000E+000	3.3670197E+000	3.554760362365386E-002	-1.208672673215535E-004
2.000000000000000E+000	3.3657200E+000	4.288134163113311E-002	-1.455505762548348E-004
2.000000000000000E+000	3.3644204E+000	5.021508558043382E-002	-1.702243741086980E-004
2.000000000000000E+000	3.3635540E+000	5.754880401825118E-002	-1.948917321013590E-004
2.000000000000000E+000	3.3625300E+000	6.488251508323889E-002	-2.195515555177960E-004
2.000000000000000E+000	3.3616636E+000	7.221626631609473E-002	-2.442051599416334E-004
2.000000000000000E+000	3.3608365E+000	7.954999562848152E-002	-2.688526251390177E-004
2.000000000000000E+000	3.3600094E+000	8.688373934694668E-002	-2.934940732037506E-004
2.000000000000000E+000	3.3593006E+000	9.421749344751444E-002	-3.181303578523370E-004
2.000000000000000E+000	3.3584735E+000	1.015512599750215E-001	-3.427606186787579E-004
2.000000000000000E+000	3.3579223E+000	1.088850019568722E-001	-3.673867545364489E-004
2.000000000000000E+000	3.3571346E+000	1.162187303932363E-001	-3.920070678749857E-004
2.000000000000000E+000	3.3565831E+000	1.235524700208029E-001	-4.166233745039008E-004
2.000000000000000E+000	3.3558743E+000	1.308862158522858E-001	-4.412345036625289E-004
2.000000000000000E+000	3.3553624E+000	1.382199576793963E-001	-4.658418653528295E-004
2.000000000000000E+000	3.3547716E+000	1.455536875681600E-001	-4.904448542089452E-004
2.000000000000000E+000	3.3541021E+000	1.528874254984843E-001	-5.150429602564100E-004
2.000000000000000E+000	3.3535113E+000	1.602211701591002E-001	-5.396367560925282E-004
2.000000000000000E+000	3.3530388E+000	1.675549100143566E-001	-5.642270702871441E-004
2.000000000000000E+000	3.3524480E+000	1.748886414161511E-001	-5.888130233593756E-004
2.000000000000000E+000	3.3518178E+000	1.822223740749413E-001	-6.133943593650888E-004
2.000000000000000E+000	3.3512664E+000	1.895561088018140E-001	-6.379716580253456E-004
2.000000000000000E+000	3.3507545E+000	1.968898457158460E-001	-6.625452099877141E-004
2.000000000000000E+000	3.3502033E+000	2.042235779487611E-001	-6.871147037373900E-004
2.000000000000000E+000	3.3496912E+000	2.115573023481025E-001	-7.116804154732703E-004
2.000000000000000E+000	3.3491793E+000	2.188910486495019E-001	-7.362424465418328E-004
2.000000000000000E+000	3.3485491E+000	2.262247967655315E-001	-7.607998623976461E-004
2.000000000000000E+000	3.3479583E+000	2.335585363706139E-001	-7.853529169716891E-004
2.000000000000000E+000	3.3473675E+000	2.408922757575433E-001	-8.099016380330486E-004
2.000000000000000E+000	3.3469343E+000	2.482260240948387E-001	-8.344472120266962E-004
2.000000000000000E+000	3.3463042E+000	2.555597654509731E-001	-8.589881413688450E-004
2.000000000000000E+000	3.3457530E+000	2.628935024765983E-001	-8.835250136897320E-004
2.000000000000000E+000	3.3452015E+000	2.702272231246221E-001	-9.080577869456828E-004
2.000000000000000E+000	3.3446896E+000	2.775609554116449E-001	-9.325868451111570E-004
2.000000000000000E+000	3.3439806E+000	2.848946950061309E-001	-9.571107276795007E-004
2.000000000000000E+000	3.3434293E+000	2.922284298182714E-001	-9.816305517269335E-004
2.000000000000000E+000	3.3429568E+000	2.995621523038732E-001	-1.006146869042989E-003
2.000000000000000E+000	3.3422477E+000	3.068958849833264E-001	-1.030658020403225E-003
2.000000000000000E+000	3.3418145E+000	3.142296260326956E-001	-1.055166022713076E-003
2.000000000000000E+000	3.3411450E+000	3.215633443395814E-001	-1.079669039248652E-003
2.000000000000000E+000	3.3406332E+000	3.288970754441143E-001	-1.104168344518355E-003
2.000000000000000E+000	3.3399637E+000	3.362308059909133E-001	-1.128662738143567E-003
2.000000000000000E+000	3.3394516E+000	3.435645491733009E-001	-1.153153418191834E-003
2.000000000000000E+000	3.3388214E+000	3.508982909319984E-001	-1.177639472199492E-003
2.000000000000000E+000	3.3381913E+000	3.582320353073068E-001	-1.202120913655633E-003
2.000000000000000E+000	3.3376007E+000	3.655657524425971E-001	-1.226597933158707E-003
2.000000000000000E+000	3.3370099E+000	3.728994614836760E-001	-1.251070592882147E-003
2.000000000000000E+000	3.3364191E+000	3.802331748903646E-001	-1.275538934406703E-003
2.000000000000000E+000	3.3358679E+000	3.875668749043201E-001	-1.300003188737829E-003
2.000000000000000E+000	3.3353164E+000	3.949005890203702E-001	-1.324463445845754E-003
2.000000000000000E+000	3.3347256E+000	4.022342822737682E-001	-1.348919300615072E-003
2.000000000000000E+000	3.3341348E+000	4.095679941808371E-001	-1.373370884823182E-003
2.000000000000000E+000	3.3335049E+000	4.169017038872031E-001	-1.397817842176278E-003
2.000000000000000E+000	3.3330717E+000	4.242354235063845E-001	-1.422261655558357E-003
2.000000000000000E+000	3.3324020E+000	4.315691539672866E-001	-1.446700593546922E-003
2.000000000000000E+000	3.3318114E+000	4.389028848973766E-001	-1.471135202070186E-003
2.000000000000000E+000	3.3312993E+000	4.462366181579419E-001	-1.495566062583885E-003
2.000000000000000E+000	3.3307085E+000	4.535703380281251E-001	-1.519992545719428E-003
2.000000000000000E+000	3.3301573E+000	4.609040488489987E-001	-1.544414956198742E-003
2.000000000000000E+000	3.3296058E+000	4.682377775360665E-001	-1.568833381901332E-003
2.000000000000000E+000	3.3288970E+000	4.755715009483882E-001	-1.593246591762739E-003
2.000000000000000E+000	3.3282669E+000	4.829052118163495E-001	-1.617655138598463E-003
2.000000000000000E+000	3.3277550E+000	4.902389208331560E-001	-1.642059925259688E-003
2.000000000000000E+000	3.3270855E+000	4.975726300153324E-001	-1.666459802704219E-003
2.000000000000000E+000	3.3264947E+000	5.049063550468473E-001	-1.690855400107020E-003
2.000000000000000E+000	3.3257856E+000	5.122400766126833E-001	-1.715245785955715E-003
2.000000000000000E+000	3.3251951E+000	5.195738079239450E-001	-1.739631873186559E-003
2.000000000000000E+000	3.3245649E+000	5.269075318521780E-001	-1.764013314592363E-003
2.000000000000000E+000	3.3239741E+000	5.342412587462056E-001	-1.788390433083208E-003
2.000000000000000E+000	3.3232653E+000	5.415749716347975E-001	-1.812762306749449E-003
2.000000000000000E+000	3.3226352E+000	5.489086820314185E-001	-1.837129550867707E-003
2.000000000000000E+000	3.3219261E+000	5.562423763455473E-001	-1.861491541543490E-003
2.000000000000000E+000	3.3212566E+000	5.635760990694353E-001	-1.885848716818325E-003
2.000000000000000E+000	3.3205085E+000	5.709098207222609E-001	-1.910200401757021E-003
2.000000000000000E+000	3.3197997E+000	5.782435409211969E-001	-1.934546883591984E-003
2.000000000000000E+000	3.3192482E+000	5.855772742151077E-001	-1.958889364623138E-003
2.000000000000000E+000	3.3184998E+000	5.929110155159754E-001	-1.983226383689303E-003
2.000000000000000E+000	3.3177910E+000	6.002447617619424E-001	-2.007558220871238E-003
2.000000000000000E+000	3.3170428E+000	6.075784890937993E-001	-2.031884508516994E-003
2.000000000000000E+000	3.3164914E+000	6.149122160868700E-001	-2.056206750765953E-003
2.000000000000000E+000	3.3158612E+000	6.222459508340745E-001	-2.080524397449584E-003
2.000000000000000E+000	3.3151524E+000	6.295796751984810E-001	-2.104836811426266E-003
2.000000000000000E+000	3.3144829E+000	6.369134169601257E-001	-2.129144373288628E-003
2.000000000000000E+000	3.3137345E+000	6.442471518174001E-001	-2.153446423729329E-003
2.000000000000000E+000	3.3128681E+000	6.515809001323437E-001	-2.177742164709440E-003
