cycle number	freq/Hz	Re(Z)/Ohm	-Im(Z)/Ohm	
2.000000000000000E+000	1.0001000E+004	9.2289925E+000	2.3293626E+000
2.000000000000000E+000	6.7460000E+003	9.5936890E+000	2.2524726E+000
2.000000000000000E+000	4.5510005E+003	1.0164022E+001	2.2037456E+000
2.000000000000000E+000	3.0700000E+003	1.0694490E+001	2.1668320E+000
2.000000000000000E+000	2.0710005E+003	1.1209655E+001	2.1610696E+000
2.000000000000000E+000	1.3970001E+003	1.1732892E+001	2.1822481E+000
2.000000000000000E+000	9.4205835E+002	1.2278856E+001	2.2118881E+000
2.000000000000000E+000	6.3536450E+002	1.2850237E+001	2.2339838E+000
2.000000000000000E+000	4.2871338E+002	1.3435745E+001	2.2277586E+000
2.000000000000000E+000	2.8913373E+002	1.4010708E+001	2.2011404E+000
2.000000000000000E+000	1.9502592E+002	1.4568601E+001	2.1578236E+000
2.000000000000000E+000	1.3346550E+002	1.5085081E+001	2.1242466E+000
2.000000000000000E+000	8.8668892E+001	1.5645776E+001	2.0828035E+000
2.000000000000000E+000	5.9863087E+001	1.6192085E+001	2.0255845E+000
2.000000000000000E+000	4.0354206E+001	1.6720806E+001	1.9343431E+000
2.000000000000000E+000	2.7236528E+001	1.7205080E+001	1.8051169E+000
2.000000000000000E+000	1.8356367E+001	1.7631779E+001	1.6650305E+000
2.000000000000000E+000	1.2393575E+001	1.7990068E+001	1.5479715E+000
2.000000000000000E+000	8.3562918E+000	1.8304390E+001	1.4779618E+000
2.000000000000000E+000	5.6368299E+000	1.8581532E+001	1.4616522E+000
2.000000000000000E+000	3.8021243E+000	1.8854916E+001	1.5226766E+000
2.000000000000000E+000	2.5634654E+000	1.9128330E+001	1.6643953E+000
2.000000000000000E+000	1.7299316E+000	1.9440434E+001	1.8829672E+000
2.000000000000000E+000	1.1664815E+000	1.9783741E+001	2.1968279E+000
2.000000000000000E+000	7.8696758E-001	2.0213310E+001	2.6600826E+000
2.000000000000000E+000	5.3085387E-001	2.0762114E+001	3.2409849E+000
2.000000000000000E+000	3.5855919E-001	2.1362612E+001	3.9665895E+000
2.000000000000000E+000	2.4214387E-001	2.2292934E+001	4.9476790E+000
2.000000000000000E+000	1.6298145E-001	2.3258776E+001	6.2073479E+000
2.000000000000000E+000	1.0943040E-001	2.4540625E+001	7.5685797E+000
2.000000000000000E+000	7.4505806E-002	2.6325899E+001	9.2403765E+000
2.000000000000000E+000	4.8894435E-002	2.8651405E+001	1.1324082E+001
3.000000000000000E+000	1.0001000E+004	8.6720800E+000	2.2305334E+000
3.000000000000000E+000	6.7460000E+003	9.5172596E+000	2.1170528E+000
3.000000000000000E+000	4.5510005E+003	1.0033773E+001	2.0375190E+000
3.000000000000000E+000	3.0700000E+003	1.0507998E+001	1.9759471E+000
3.000000000000000E+000	2.0710005E+003	1.0959246E+001	1.9495798E+000
3.000000000000000E+000	1.3970001E+003	1.1408120E+001	1.9687910E+000
3.000000000000000E+000	9.4205835E+002	1.1889739E+001	2.0114789E+000
3.000000000000000E+000	6.3536450E+002	1.2404998E+001	2.0631714E+000
3.000000000000000E+000	4.2871338E+002	1.2947980E+001	2.0817490E+000
3.000000000000000E+000	2.8913373E+002	1.3494330E+001	2.0793841E+000
3.000000000000000E+000	1.9502592E+002	1.4025170E+001	2.0642147E+000
3.000000000000000E+000	1.3346550E+002	1.4531523E+001	2.0515635E+000
3.000000000000000E+000	8.8668892E+001	1.5078228E+001	2.0218275E+000
