cycle number,freq/Hz,Re(Z)/Ohm,-Im(Z)/Ohm
2.0,9997.999,7.8689351,2.0330753
2.0,6812.999,8.4949236,2.3338711
2.0,4642.0,9.1334057,2.4470816
2.0,3162.0007,9.7545509,2.524395
2.0,2154.0,10.376813,2.6194212
2.0,1467.9995,11.006779,2.7329521
2.0,998.00061,11.683836,2.8718314
2.0,680.99933,12.423124,3.0167572
2.0,463.99887,13.227313,3.1318362
2.0,316.00006,14.068235,3.1940713
2.0,215.00046,14.930499,3.1915514
2.0,146.99995,15.745987,3.1372912
2.0,102.00077,16.50054,3.0442603
2.0,68.000511,17.327082,2.9269922
2.0,46.000347,18.084467,2.7660198
2.0,32.00024,18.740641,2.5695798
2.0,22.000166,19.340477,2.3500071
2.0,14.99895,19.855082,2.1120458
2.0,10.000075,20.312393,1.9049902
2.0,6.998889,20.652739,1.7841552
2.0,4.9988737,20.917492,1.7212259
2.0,2.9988587,21.339064,1.7653941
2.0,2.000015,21.676733,1.9000444
2.0,0.99884343,22.32559,2.3829918
2.0,0.99884343,22.306433,2.4091151
2.0,0.0,0.0,0.0
3.0,9997.999,7.6064091,2.205863
3.0,6812.999,8.2626715,2.233345
3.0,4642.0,8.8851881,2.326057
3.0,3162.0007,9.4941406,2.3642714
3.0,2154.0,10.079841,2.3947568
3.0,1467.9995,10.63836,2.4459014
3.0,998.00061,11.227304,2.5245697
3.0,680.99933,11.840982,2.6461198
3.0,463.99887,12.525239,2.7692666
3.0,316.00006,13.260164,2.8455522
3.0,215.00046,14.013299,2.8758445
3.0,146.99995,14.759143,2.859895
3.0,102.00077,15.452233,2.8184676
3.0,68.000511,16.214455,2.7463653
3.0,46.000347,16.933931,2.6497374
3.0,32.00024,17.575871,2.5104008
3.0,22.000166,18.177137,2.326205
3.0,14.99895,18.71373,2.1276624
3.0,10.000075,19.191477,1.9397727
3.0,6.998889,19.541677,1.8275883
3.0,4.9988737,19.840611,1.7454964
3.0,2.9988587,20.250237,1.7995291
3.0,2.000015,20.594818,1.946153
3.0,0.99884343,21.356195,2.4460945
3.0,0.99884343,21.248289,2.4354186
3.0,0.0,0.0,0.0
4.0,9997.999,7.6495833,2.1642244
4.0,6812.999,8.1686907,2.2009165
4.0,4642.0,8.775816,2.2843103
4.0,3162.0007,9.3771954,2.335526
4.0,2154.0,9.9597578,2.371305
4.0,1467.9995,10.516585,2.4287319
4.0,998.00061,11.100327,2.5134952
4.0,680.99933,11.707638,2.6323431
4.0,463.99887,12.389677,2.7421908
4.0,316.00006,13.115505,2.8330774
4.0,215.00046,13.868715,2.85864
4.0,146.99995,14.606602,2.8494449
4.0,102.00077,15.304641,2.8077545
4.0,68.000511,16.054359,2.7375851
4.0,46.000347,16.769955,2.6399519
4.0,32.00024,17.405069,2.5083375
4.0,22.000166,18.023821,2.330889
4.0,14.99895,18.557606,2.1312766
4.0,10.000075,19.043425,1.9424338
4.0,6.998889,19.392597,1.8041248
4.0,4.9988737,19.688005,1.7580634
4.0,2.9988587,20.114649,1.7712628
4.0,2.000015,20.462345,1.9023559
4.0,0.99884343,21.08349,2.3671703
4.0,0.99884343,21.089745,2.3780799
4.0,0.0,0.0,0.0
5.0,9997.999,7.6304727,1.9893582
5.0,6812.999,8.09303,2.1680212
5.0,4642.0,8.6967192,2.255491
5.0,3162.0007,9.2829914,2.2973318
5.0,2154.0,9.8517027,2.3349674
5.0,1467.9995,10.402876,2.3907571
5.0,998.00061,10.976012,2.47508
5.0,680.99933,11.580534,2.5941985
5.0,463.99887,12.247818,2.7149651
5.0,316.00006,12.962083,2.7963369
5.0,215.00046,13.718561,2.8304708
5.0,146.99995,14.456199,2.8307068
5.0,102.00077,15.13652,2.7798185
5.0,68.000511,15.900064,2.708586
5.0,46.000347,16.604149,2.5836942
5.0,32.00024,17.227013,2.444628
5.0,22.000166,17.821312,2.2546325
5.0,14.99895,18.330568,2.0463669
5.0,10.000075,18.78166,1.853541
5.0,6.998889,19.113451,1.7434258
5.0,4.9988737,19.385042,1.6723293
5.0,2.9988587,19.797373,1.7122823
5.0,2.000015,20.121542,1.8415898
5.0,0.99884343,20.805639,2.2729604
5.0,0.99884343,20.718901,2.2986553
5.0,0.0,0.0,0.0
6.0,9997.999,7.5768495,1.9438108
6.0,6812.999,8.0394087,2.1402342
6.0,4642.0,8.6373405,2.2180443
6.0,3162.0007,9.2104273,2.2626579
6.0,2154.0,9.7696257,2.2941477
6.0,1467.9995,10.312153,2.3423557
6.0,998.00061,10.862519,2.4270325
6.0,680.99933,11.462245,2.5448627
6.0,463.99887,12.113991,2.6719711
6.0,316.00006,12.821142,2.7649822
6.0,215.00046,13.566696,2.8073044
6.0,146.99995,14.300905,2.8036635
6.0,102.00077,14.990836,2.7576683
6.0,68.000511,15.734924,2.6776402
6.0,46.000347,16.435982,2.5639408
6.0,32.00024,17.064371,2.4227331
6.0,22.000166,17.633471,2.2256806
6.0,14.99895,18.143896,2.0205889
6.0,10.000075,18.589848,1.8233347
6.0,6.998889,18.916176,1.7026044
6.0,4.9988737,19.185568,1.6298534
6.0,2.9988587,19.57328,1.6821229
