cycle number,freq/Hz,Re(Z)/Ohm,-Im(Z)/Ohm,|Z|/Ohm,Phase(Z)/deg
6.0,10001.0,7.5573554,1.887242,7.789435345933179,-14.021280437639517
6.0,6723.9995,8.1046343,2.2103546,8.40064072523505,-15.255117327222688
6.0,4521.0005,8.723115,2.2809978,9.016412050634656,-14.654093553103655
6.0,3039.9998,9.3260441,2.3258154,9.611686419667569,-14.003305258916876
6.0,2043.9991,9.9533329,2.3542216,10.227961437164737,-13.30737826083798
6.0,1373.6262,10.587529,2.3596075,10.847281589407425,-12.563990302111621
6.0,924.07684,11.220936,2.330934,11.460482451819033,-11.73519832776773
6.0,620.75903,11.837317,2.2628632,12.051664765516973,-10.822295443372052
6.0,417.33029,12.402133,2.1689758,12.59036770593594,-9.919981129020357
6.0,280.59583,12.923493,2.0901728,13.0914282511462,-9.187141416314654
6.0,188.67896,13.424848,2.0408401,13.579085835831219,-8.643900535388463
6.0,126.85777,13.913528,2.0156701,14.058776168600808,-8.243161793137446
6.0,85.318459,14.415344,2.0043044,14.55401589823906,-7.915637090886333
6.0,57.369469,14.950174,1.9851503,15.08139663107718,-7.563740523066169
6.0,38.573051,15.491744,1.9318151,15.611727698820655,-7.108071851228333
6.0,25.937332,15.99763,1.8294041,16.101890726805866,-6.523703070930451
6.0,17.425045,16.452961,1.704062,16.54097194748135,-5.913140791214964
6.0,11.723022,16.836639,1.5802561,16.91063636170763,-5.361968582303142
6.0,7.8813171,17.167549,1.4994314,17.232905535361905,-4.991605327902208
6.0,5.2992253,17.474979,1.4752585,17.5371399804034,-4.825535757842759
6.0,3.5623088,17.74634,1.5129284,17.810714071567332,-4.872853423972665
6.0,2.3934989,18.030529,1.6257467,18.103674443394134,-5.15221807891322
6.0,1.6111881,18.346506,1.8228503,18.436839903417454,-5.674103584863148
6.0,1.0826625,18.702991,2.147053,18.82582558431077,-6.548734267901951
6.0,0.72875988,19.135088,2.5808959,19.30835612926126,-7.681563574984627
6.0,0.48894435,19.59198,3.1211007,19.839025931228086,-9.051447040965453
6.0,0.32829121,20.288683,3.9489317,20.66941507265636,-11.014180154844299
6.0,0.22118911,20.99379,4.9069123,21.559615184042393,-13.155661625554593
6.0,0.14901161,22.12501,6.0738993,22.943589958998146,-15.351020631565898
6.0,0.10011718,23.497213,7.7420926,24.73982652716756,-18.2365256989726
7.0,10001.0,7.1560941,2.0015829,7.430748069584059,-15.626479721375638
7.0,6723.9995,7.9541688,2.1335509,8.235340960870063,-15.01503851157068
7.0,4521.0005,8.5422449,2.1966317,8.820155256968038,-14.421115627825747
7.0,3039.9998,9.1306953,2.2317705,9.399489147082,-13.735218816895614
7.0,2043.9991,9.719553,2.2570493,9.978175287217573,-13.073370275205185
7.0,1373.6262,10.324547,2.2634833,10.56975058384009,-12.365504705383943
7.0,924.07684,10.929444,2.2382312,11.15627290154689,-11.573530405245188
7.0,620.75903,11.512355,2.1844313,11.717766756103513,-10.743958744001006
7.0,417.33029,12.065765,2.1097665,12.248828503973238,-9.918217284632751
7.0,280.59583,12.582669,2.038352,12.74670302625212,-9.201794006637513
7.0,188.67896,13.064861,1.9879509,13.215238996330404,-8.65176974609888
7.0,126.85777,13.546515,1.9796941,13.690407494841043,-8.314375515309163
7.0,85.318459,14.043554,1.9818493,14.1827055105444,-8.032630228478025
7.0,57.369469,14.573484,1.9758679,14.706817801839609,-7.721062467110029
7.0,38.573051,15.106533,1.9343976,15.229879623784779,-7.297037473402973
7.0,25.937332,15.622239,1.8483739,15.731205848482253,-6.747685406904538
7.0,17.425045,16.083336,1.7248199,16.17555874077715,-6.121157473993158
7.0,11.723022,16.486235,1.6090654,16.564571710029277,-5.5744431621989765
7.0,7.8813171,16.82139,1.5291461,16.890750407464,-5.194188471418441
7.0,5.2992253,17.134533,1.4952168,17.19964808962937,-4.987188462792575
7.0,3.5623088,17.420601,1.537909,17.488353361408333,-5.045052594838313
7.0,2.3934989,17.721491,1.6519926,17.79832359559562,-5.325706013280342
7.0,1.6111881,18.026531,1.8454466,18.120747585224308,-5.845230018560518
7.0,1.0826625,18.384399,2.1413088,18.508682556253387,-6.643547308200744
7.0,0.72875988,18.789129,2.5618291,18.962972786887814,-7.764193485351467
7.0,0.48894435,19.328304,3.1915977,19.59003908610346,-9.376390302883431
7.0,0.32829121,19.911909,3.8879642,20.287936948954734,-11.048462068414759
7.0,0.22118911,20.832287,4.8763013,21.39538492336024,-13.174273483723871
7.0,0.14901161,21.780464,6.1568127,22.633933698722746,-15.784320048077742
7.0,0.10011718,23.076443,7.545289,24.278665688743484,-18.106156978391887
8.0,10001.0,7.1010718,2.0185363,7.382391855162724,-15.868223268941868
8.0,6723.9995,7.8862214,2.097048,8.160275625499544,-14.891089180838588
8.0,4521.0005,8.4636793,2.1489327,8.73222646536253,-14.246387709502446
8.0,3039.9998,9.0335054,2.1756647,9.2918101949327,-13.541443211538157
8.0,2043.9991,9.6048737,2.195611,9.852629418397543,-12.876199418596602
8.0,1373.6262,10.192634,2.2068472,10.428804457947413,-12.21676340458214
8.0,924.07684,10.771558,2.1902189,10.991975280962071,-11.49346528343013
8.0,620.75903,11.344006,2.145175,11.545052962574966,-10.708303789839421
8.0,417.33029,11.893521,2.0768187,12.073484074206199,-9.904988113124752
8.0,280.59583,12.397099,2.0201814,12.560620864619192,-9.255337925019383
8.0,188.67896,12.880509,1.9778498,13.0314773502639,-8.729792538507505
