cycle number,freq/Hz,Re(Z)/Ohm,-Im(Z)/Ohm,|Z|/Ohm,Phase(Z)/deg
2.0,9997.999,5.2885814,1.0414313,5.390145858605837,-11.140188912528174
2.0,6812.999,5.2960649,1.1206005,5.413321430102989,-11.947067068740845
2.0,4642.0,5.5545793,1.1729755,5.6770787138799435,-11.924116640523888
2.0,3162.0007,5.8212576,1.241987,5.952274502551672,-12.043692700639745
2.0,2154.0,6.1107211,1.3392071,6.255748397967714,-12.361338031446357
2.0,1467.9995,6.4392672,1.4500356,6.6005125039093135,-12.690550098924664
2.0,998.00061,6.816926,1.5599022,6.993123405391959,-12.888960625800859
2.0,680.99933,7.2200923,1.6596648,7.408388493382237,-12.945555795017576
2.0,463.99887,7.66222,1.7352885,7.856261293174524,-12.760706222224686
2.0,316.00006,8.1152334,1.7851231,8.309252530681034,-12.405881420228372
2.0,215.00046,8.5834455,1.8154883,8.773342260444826,-11.94264021114081
2.0,146.99995,9.0385847,1.8297513,9.221930557043127,-11.444173404333478
2.0,102.00077,9.4795265,1.8366247,9.655807213943966,-10.965001185623926
2.0,68.000511,9.9772902,1.8340926,10.144467230978215,-10.416205517356245
2.0,46.000347,10.460118,1.8043832,10.614606318953436,-9.787271990598642
2.0,32.00024,10.894582,1.7530288,11.034719159469054,-9.141013133061957
2.0,22.000166,11.314004,1.678358,11.437813256395648,-8.437916445636898
2.0,14.99895,11.696405,1.5976447,11.805014125847672,-7.778055991479749
2.0,10.000075,12.063367,1.546121,12.162043969799239,-7.3035889641389105
2.0,6.998889,12.344047,1.5264928,12.438073669449818,-7.049536522032653
2.0,4.9988737,12.587807,1.5511341,12.683016284205891,-7.024866272263302
2.0,2.9988587,12.977461,1.7177187,13.090647483560572,-7.53993791061139
2.0,2.000015,13.28812,1.9393387,13.428893019445708,-8.30342666283015
2.0,0.99884343,13.957696,2.6557055,14.208098019479815,-10.772796907351013
2.0,0.99884343,13.974006,2.6379411,14.220814918108779,-10.690202596279134
2.0,0.0,0.0,0.0,0.0,
3.0,9997.999,4.9150658,0.78589326,4.977499375634624,-9.0843974529016
3.0,6812.999,5.1927662,1.0554762,5.298948085859012,-11.489361762858472
3.0,4642.0,5.432116,1.1031156,5.542990913254266,-11.47912501407687
3.0,3162.0007,5.6812954,1.1730733,5.801139404395833,-11.666474778412223
3.0,2154.0,5.9491487,1.2589123,6.080890595447593,-11.948219737930108
3.0,1467.9995,6.2556052,1.369674,6.403796005850205,-12.350103451045307
3.0,998.00061,6.6139431,1.4858342,6.778786513818477,-12.661392821925068
3.0,680.99933,6.9964113,1.5858347,7.173886169607919,-12.771098247966544
3.0,463.99887,7.4204125,1.6752781,7.607172824544994,-12.722159597588401
3.0,316.00006,7.8599024,1.7291362,8.047855474328314,-12.407124216257177
3.0,215.00046,8.3128424,1.7660353,8.49836628112038,-11.993973163261227
3.0,146.99995,8.759263,1.7950364,8.941299904403945,-11.581281195762548
3.0,102.00077,9.18752,1.8113532,9.364375268300082,-11.153036183594024
3.0,68.000511,9.6815405,1.8190682,9.85095099822304,-10.641260529387333
3.0,46.000347,10.16,1.8026589,10.31868107413681,-10.06111763369898
3.0,32.00024,10.604321,1.7540399,10.748408246890932,-9.392142676132655
3.0,22.000166,11.025547,1.6933489,11.15482483709808,-8.731495213072725
3.0,14.99895,11.422236,1.6159856,11.535982173144312,-8.052602020762494
3.0,10.000075,11.788311,1.5439136,11.888984205430923,-7.461551473625415
3.0,6.998889,12.077054,1.5194933,12.172267381538285,-7.171076958898416
