cycle number,freq/Hz,Re(Z)/Ohm,-Im(Z)/Ohm,|Z|/Ohm,Phase(Z)/deg
2.0,9997.999,3.9812081,1.0027885,4.105557539633059,-14.13760277317023
2.0,6812.999,3.9556847,0.92018151,4.061302187372908,-13.095394772359178
2.0,4642.0,4.1718717,0.82288963,4.252253617133205,-11.158189935721309
2.0,3162.0007,4.3430686,0.73140663,4.404225303355167,-9.559358127335758
2.0,2154.0,4.4883041,0.66135579,4.536768142085656,-8.382267701014689
2.0,1467.9995,4.6103148,0.61749369,4.651483743096267,-7.628647968142211
2.0,998.00061,4.7226634,0.59455067,4.759941185445153,-7.175393630599505
2.0,680.99933,4.8405662,0.61004204,4.878855647295767,-7.18294653995909
2.0,463.99887,4.9640555,0.63825369,5.004919058274456,-7.326610845265022
2.0,316.00006,5.1064224,0.68659866,5.152374932701962,-7.657939575200962
2.0,215.00046,5.2657113,0.7525475,5.319214531742816,-8.133333612950869
2.0,146.99995,5.447361,0.82455397,5.509412955457574,-8.607383741556326
2.0,102.00077,5.6463952,0.89732432,5.717251935138638,-9.029923937381344
2.0,68.000511,5.9022322,0.97712201,5.982567372386481,-9.400130441564444
2.0,46.000347,6.1754179,1.0373182,6.261933829712004,-9.535264136437183
2.0,32.00024,6.4468799,1.0716624,6.535343965285819,-9.437956369969141
2.0,22.000166,6.733108,1.0769448,6.818691475782654,-9.08735231684769
2.0,14.99895,7.0054851,1.0630217,7.085678275295379,-8.628316597835857
2.0,10.000075,7.2731133,1.0305271,7.345758175877512,-8.06455426186838
2.0,6.998889,7.4792666,1.0192889,7.548402396238476,-7.760570096596904
2.0,4.9988737,7.6604495,1.0259303,7.728843349590438,-7.627982450789986
2.0,2.9988587,7.9269881,1.113396,8.00479799809824,-7.995254397665171
2.0,2.000015,8.1457548,1.223739,8.237163249677891,-8.543668743890255
2.0,0.99884343,8.5395451,1.5965276,8.687504295969918,-10.589596471043075
2.0,0.99884343,8.5419436,1.5960418,8.689772718139881,-10.583541649145964
2.0,0.0,0.0,0.0,0.0,
3.0,9997.999,3.7580175,1.2758532,3.9686895719187323,-18.752435515086244
3.0,6812.999,4.0767674,0.9350909,4.182634029527992,-12.918513887306798
3.0,4642.0,4.2860746,0.82918328,4.365544684068269,-10.94917203930416
3.0,3162.0007,4.456008,0.73453319,4.516142856827669,-9.360520985885396
3.0,2154.0,4.5936441,0.66364568,4.641335121066724,-8.220666963703492
3.0,1467.9995,4.714201,0.62896913,4.7559744779481266,-7.599527377010823
