cycle number	freq/Hz	Re(Z)/Ohm	-Im(Z)/Ohm	
2.000000000000000E+000	9.9979990E+003	5.2885814E+000	1.0414313E+000
2.000000000000000E+000	6.8129990E+003	5.2960649E+000	1.1206005E+000
2.000000000000000E+000	4.6420000E+003	5.5545793E+000	1.1729755E+000
2.000000000000000E+000	3.1620007E+003	5.8212576E+000	1.2419870E+000
2.000000000000000E+000	2.1540000E+003	6.1107211E+000	1.3392071E+000
2.000000000000000E+000	1.4679995E+003	6.4392672E+000	1.4500356E+000
2.000000000000000E+000	9.9800061E+002	6.8169260E+000	1.5599022E+000
2.000000000000000E+000	6.8099933E+002	7.2200923E+000	1.6596648E+000
2.000000000000000E+000	4.6399887E+002	7.6622200E+000	1.7352885E+000
2.000000000000000E+000	3.1600006E+002	8.1152334E+000	1.7851231E+000
2.000000000000000E+000	2.1500046E+002	8.5834455E+000	1.8154883E+000
2.000000000000000E+000	1.4699995E+002	9.0385847E+000	1.8297513E+000
2.000000000000000E+000	1.0200077E+002	9.4795265E+000	1.8366247E+000
2.000000000000000E+000	6.8000511E+001	9.9772902E+000	1.8340926E+000
2.000000000000000E+000	4.6000347E+001	1.0460118E+001	1.8043832E+000
2.000000000000000E+000	3.2000240E+001	1.0894582E+001	1.7530288E+000
2.000000000000000E+000	2.2000166E+001	1.1314004E+001	1.6783580E+000
2.000000000000000E+000	1.4998950E+001	1.1696405E+001	1.5976447E+000
2.000000000000000E+000	1.0000075E+001	1.2063367E+001	1.5461210E+000
2.000000000000000E+000	6.9988890E+000	1.2344047E+001	1.5264928E+000
2.000000000000000E+000	4.9988737E+000	1.2587807E+001	1.5511341E+000
2.000000000000000E+000	2.9988587E+000	1.2977461E+001	1.7177187E+000
2.000000000000000E+000	2.0000150E+000	1.3288120E+001	1.9393387E+000
2.000000000000000E+000	9.9884343E-001	1.3957696E+001	2.6557055E+000
2.000000000000000E+000	9.9884343E-001	1.3974006E+001	2.6379411E+000
2.000000000000000E+000	0.0000000E+000	0.0000000E+000	0.0000000E+000
3.000000000000000E+000	9.9979990E+003	4.9150658E+000	7.8589326E-001
3.000000000000000E+000	6.8129990E+003	5.1927662E+000	1.0554762E+000
3.000000000000000E+000	4.6420000E+003	5.4321160E+000	1.1031156E+000
3.000000000000000E+000	3.1620007E+003	5.6812954E+000	1.1730733E+000
3.000000000000000E+000	2.1540000E+003	5.9491487E+000	1.2589123E+000
3.000000000000000E+000	1.4679995E+003	6.2556052E+000	1.3696740E+000
3.000000000000000E+000	9.9800061E+002	6.6139431E+000	1.4858342E+000
3.000000000000000E+000	6.8099933E+002	6.9964113E+000	1.5858347E+000
3.000000000000000E+000	4.6399887E+002	7.4204125E+000	1.6752781E+000
3.000000000000000E+000	3.1600006E+002	7.8599024E+000	1.7291362E+000
3.000000000000000E+000	2.1500046E+002	8.3128424E+000	1.7660353E+000
3.000000000000000E+000	1.4699995E+002	8.7592630E+000	1.7950364E+000
3.000000000000000E+000	1.0200077E+002	9.1875200E+000	1.8113532E+000
3.000000000000000E+000	6.8000511E+001	9.6815405E+000	1.8190682E+000
3.000000000000000E+000	4.6000347E+001	1.0160000E+001	1.8026589E+000
3.000000000000000E+000	3.2000240E+001	1.0604321E+001	1.7540399E+000
3.000000000000000E+000	2.2000166E+001	1.1025547E+001	1.6933489E+000
3.000000000000000E+000	1.4998950E+001	1.1422236E+001	1.6159856E+000
3.000000000000000E+000	1.0000075E+001	1.1788311E+001	1.5439136E+000
3.000000000000000E+000	6.9988890E+000	1.2077054E+001	1.5194933E+000
3.000000000000000E+000	4.9988737E+000	1.2323756E+001	1.5524889E+000
