cycle number,Ecell/V,Q charge/mA.h,Energy charge/W.h
2.0,2.9889436,4.888311359617446e-07,1.461088683978934e-09
2.0,2.9939847,6.354990667766995e-06,1.90242805655591e-08
2.0,2.9989862,1.662100225687027e-05,4.981190810409465e-08
2.0,3.0041454,3.226432025432587e-05,9.680670965401135e-08
2.0,3.0091472,5.32854480875863e-05,1.600623769249382e-07
2.0,3.0141881,7.968454960319731e-05,2.396342332763358e-07
2.0,3.0193472,0.0001109723235170046,3.341028855511568e-07
2.0,3.0244277,0.0001471485947569211,4.435154006484002e-07
2.0,3.0294292,0.0001852807591689957,5.590340928750177e-07
2.0,3.034431,0.0002253680184814665,6.806761144634269e-07
2.0,3.0394719,0.0002674115102489789,8.084661247845403e-07
2.0,3.0444736,0.0003123871026105351,9.453931305356944e-07
2.0,3.0495932,0.0003607849942644437,1.092987012312434e-06
2.0,3.054595,0.0004096717825863097,1.242316351173163e-06
2.0,3.0595965,0.0004600257426169184,1.396379152984782e-06
2.0,3.0646377,0.0005108683587114017,1.552193349050695e-06
2.0,3.0696785,0.0005641562900940577,1.715770168723369e-06
2.0,3.074759,0.0006198879286315706,1.887131526263602e-06
2.0,3.0798001,0.0006761077965299288,2.060277482665774e-06
2.0,3.0848017,0.0007328165284461445,2.235212673805048e-06
2.0,3.0898032,0.0007914809567067359,2.416474213076122e-06
2.0,3.094805,0.0008530787109335264,2.607107250982251e-06
2.0,3.0998459,0.0009151650009883776,2.799565181800093e-06
2.0,3.1048477,0.0009796968470348253,2.999926733612485e-06
2.0,3.1098492,0.001042761706974771,3.196048938762674e-06
2.0,3.1148508,0.001110226244164838,3.406190903668889e-06
2.0,3.1198919,0.001179157001210584,3.621247412992079e-06
2.0,3.1248934,0.001250043378339873,3.842759786939807e-06
2.0,3.1299345,0.001324352273278766,4.075341764531705e-06
2.0,3.1349361,0.001398171932432387,4.306761678480136e-06
2.0,3.1400166,0.001473458380368021,4.543162371424358e-06
2.0,3.145097,0.001553634288145436,4.795323379833481e-06
2.0,3.1501772,0.001634786917434799,5.050968545617152e-06
2.0,3.155179,0.001717405897875627,5.311646219667061e-06
2.0,3.1601806,0.001802468782299095,5.580460294139258e-06
2.0,3.1651821,0.001888021285401451,5.851249546736603e-06
2.0,3.1703019,0.001976995858185822,6.133325805151364e-06
2.0,3.175343,0.002067925689717134,6.422059212528221e-06
2.0,3.1803446,0.00215934520572424,6.71280477491428e-06
2.0,3.1853464,0.002253697380489774,7.013349131831157e-06
2.0,3.1903479,0.002349516530036927,7.319045555319934e-06
2.0,3.1953495,0.002445335493385792,7.625220627623876e-06
2.0,3.2003512,0.002546531992885802,7.949084970105372e-06
2.0,3.2053528,0.002644306269784769,8.262486020689148e-06
2.0,3.2103939,0.002747946016788483,8.595210432851908e-06
2.0,3.2154348,0.002853541350927618,8.934745343868401e-06
2.0,3.2205153,0.002958159394926496,9.271669350113278e-06
2.0,3.2255561,0.003064733058545325,9.615428684647347e-06
2.0,3.2305579,0.003174239960577754,9.969197074143934e-06
2.0,3.2356777,0.003284723463654519,1.032668608337933e-05
2.0,3.2406793,0.003398140303658116,1.069423368497517e-05
2.0,3.2457204,0.003507157794998753,1.104807397910512e-05
2.0,3.2507219,0.003622042681839732,1.142153280035211e-05
2.0,3.2557235,0.003736437917186155,1.17939720536589e-05
2.0,3.2607253,0.003852299022012288,1.217176328479159e-05
2.0,3.2657661,0.003969138577183089,1.255333394832491e-05
2.0,3.2708859,0.004088911797503631,1.294509849118287e-05
2.0,3.2759271,0.004208685400585335,1.333746807940674e-05
2.0,3.280968,0.004330413442055386,1.373685388218618e-05
2.0,3.2859697,0.004451653079125618,1.413524366018337e-05
2.0,3.2909713,0.004573870159354477,1.453745656103742e-05
2.0,3.2959728,0.004699509046740004,1.495155891950986e-05
2.0,3.3009746,0.004823682020439044,1.536145075262414e-05
2.0,3.3060155,0.004953722258541321,1.579136579430674e-05
2.0,3.311017,0.005083760757181382,1.62219254786968e-05
2.0,3.3160582,0.0052157549961408,1.665962605172261e-05
2.0,3.3210597,0.005353126442829769,1.711584482777776e-05
2.0,3.3261795,0.005490986950496834,1.757439362284537e-05
2.0,3.3312206,0.005636670222348639,1.805969674302234e-05
2.0,3.3363011,0.005783331440786522,1.854900272571292e-05
