cycle number	freq/Hz	Re(Z)/Ohm	-Im(Z)/Ohm	
2.000000000000000E+000	1.0001000E+004	8.5332670E+000	1.7845645E+000
2.000000000000000E+000	6.7460000E+003	9.0038729E+000	1.9582070E+000
2.000000000000000E+000	4.5510005E+003	9.4707317E+000	1.8881484E+000
2.000000000000000E+000	3.0700000E+003	9.8975716E+000	1.8479898E+000
2.000000000000000E+000	2.0710005E+003	1.0316170E+001	1.8456770E+000
2.000000000000000E+000	1.3970001E+003	1.0758264E+001	1.8897855E+000
2.000000000000000E+000	9.4205835E+002	1.1213098E+001	1.9562883E+000
2.000000000000000E+000	6.3536450E+002	1.1737870E+001	2.0152407E+000
2.000000000000000E+000	4.2871338E+002	1.2275362E+001	2.0396042E+000
2.000000000000000E+000	2.8913373E+002	1.2811843E+001	2.0378726E+000
2.000000000000000E+000	1.9502592E+002	1.3346622E+001	2.0141175E+000
2.000000000000000E+000	1.3346550E+002	1.3848063E+001	1.9835504E+000
2.000000000000000E+000	8.8668892E+001	1.4378495E+001	1.9320219E+000
2.000000000000000E+000	5.9863087E+001	1.4889983E+001	1.8495531E+000
2.000000000000000E+000	4.0354206E+001	1.5365164E+001	1.7256550E+000
2.000000000000000E+000	2.7236528E+001	1.5786223E+001	1.5907674E+000
2.000000000000000E+000	1.8356367E+001	1.6146296E+001	1.4567014E+000
2.000000000000000E+000	1.2393575E+001	1.6451887E+001	1.3525723E+000
2.000000000000000E+000	8.3562918E+000	1.6710833E+001	1.3044324E+000
2.000000000000000E+000	5.6368299E+000	1.6961706E+001	1.3069056E+000
2.000000000000000E+000	3.8021243E+000	1.7202517E+001	1.3881652E+000
2.000000000000000E+000	2.5634654E+000	1.7456678E+001	1.5441560E+000
2.000000000000000E+000	1.7299316E+000	1.7741526E+001	1.7730665E+000
2.000000000000000E+000	1.1664815E+000	1.8075294E+001	2.0924704E+000
2.000000000000000E+000	7.8696758E-001	1.8475431E+001	2.5282469E+000
2.000000000000000E+000	5.3085387E-001	1.8988247E+001	3.1412547E+000
2.000000000000000E+000	3.5855919E-001	1.9639837E+001	3.8303177E+000
2.000000000000000E+000	2.4214387E-001	2.0457729E+001	4.8516192E+000
2.000000000000000E+000	1.6298145E-001	2.1427988E+001	5.9440932E+000
2.000000000000000E+000	1.0943040E-001	2.2835020E+001	7.2594428E+000
2.000000000000000E+000	7.4505806E-002	2.4427975E+001	9.0138721E+000
2.000000000000000E+000	4.8894435E-002	2.6570801E+001	1.1269580E+001
3.000000000000000E+000	1.0001000E+004	8.1197405E+000	1.8477435E+000
3.000000000000000E+000	6.7460000E+003	8.8670387E+000	1.8510092E+000
3.000000000000000E+000	4.5510005E+003	9.3028250E+000	1.7562975E+000
3.000000000000000E+000	3.0700000E+003	9.6857014E+000	1.6976079E+000
3.000000000000000E+000	2.0710005E+003	1.0052361E+001	1.6911956E+000
3.000000000000000E+000	1.3970001E+003	1.0440387E+001	1.7281346E+000
3.000000000000000E+000	9.4205835E+002	1.0862245E+001	1.8034613E+000
3.000000000000000E+000	6.3536450E+002	1.1329404E+001	1.8785824E+000
3.000000000000000E+000	4.2871338E+002	1.1836756E+001	1.9330175E+000
3.000000000000000E+000	2.8913373E+002	1.2356591E+001	1.9435900E+000
3.000000000000000E+000	1.9502592E+002	1.2868789E+001	1.9372270E+000
3.000000000000000E+000	1.3346550E+002	1.3360631E+001	1.9186258E+000
3.000000000000000E+000	8.8668892E+001	1.3888240E+001	1.8767929E+000
3.000000000000000E+000	5.9863087E+001	1.4377652E+001	1.8041353E+000
3.000000000000000E+000	4.0354206E+001	1.4850845E+001	1.7000356E+000
3.000000000000000E+000	2.7236528E+001	1.5269897E+001	1.5668751E+000
3.000000000000000E+000	1.8356367E+001	1.5628075E+001	1.4449527E+000
3.000000000000000E+000	1.2393575E+001	1.5921319E+001	1.3448884E+000
3.000000000000000E+000	8.3562918E+000	1.6184591E+001	1.2905132E+000
3.000000000000000E+000	5.6368299E+000	1.6423845E+001	1.3040639E+000
3.000000000000000E+000	3.8021243E+000	1.6673513E+001	1.3751978E+000
3.000000000000000E+000	2.5634654E+000	1.6918177E+001	1.5288115E+000
3.000000000000000E+000	1.7299316E+000	1.7209217E+001	1.7596147E+000
3.000000000000000E+000	1.1664815E+000	1.7535110E+001	2.0845330E+000
3.000000000000000E+000	7.8696758E-001	1.7919207E+001	2.5356610E+000
3.000000000000000E+000	5.3085387E-001	1.8456873E+001	3.1253059E+000
3.000000000000000E+000	3.5855919E-001	1.9068350E+001	3.8210483E+000
3.000000000000000E+000	2.4214387E-001	1.9968540E+001	4.7858329E+000
3.000000000000000E+000	1.6298145E-001	2.0921726E+001	5.9387465E+000
3.000000000000000E+000	1.0943040E-001	2.2215864E+001	7.1755996E+000
