cycle number,freq/Hz,Re(Z)/Ohm,-Im(Z)/Ohm,|Z|/Ohm,Phase(Z)/deg
5.0,9997.999,9.1912823,2.785625,9.604133326798326,-16.860613653583403
5.0,6812.999,10.119596,2.8769045,10.520589465678064,-15.869944750491733
5.0,4642.0,10.920159,3.0164959,11.329127066989663,-15.44184890830352
5.0,3162.0007,11.741857,3.1011081,12.144466939982776,-14.794415389442507
5.0,2154.0,12.544666,3.1459382,12.933119198777037,-14.078241123439923
5.0,1467.9995,13.335874,3.1698389,13.707421858096774,-13.370665307639724
5.0,998.00061,14.138818,3.196429,14.495631507083953,-12.738978548375618
5.0,680.99933,14.96037,3.2067912,15.300201970474031,-12.09841004152007
5.0,463.99887,15.760901,3.1815183,16.078807761306056,-11.41244674703555
5.0,316.00006,16.556341,3.136662,16.850847925565198,-10.727760442679541
5.0,215.00046,17.339739,3.0985997,17.614422178685317,-10.131773117819016
5.0,146.99995,18.106184,3.051053,18.361449383168665,-9.564990401074256
5.0,102.00077,18.822367,2.9933772,19.05890360288778,-9.036245867455456
5.0,68.000511,19.618172,2.8817329,19.828692774071783,-8.356473854921486
5.0,46.000347,20.361496,2.7246807,20.54298917574968,-7.621776733688249
5.0,32.00024,21.003275,2.5635011,21.159137473331143,-6.9586722901178835
5.0,22.000166,21.575224,2.3818393,21.706299756089255,-6.299770155117006
5.0,14.99895,22.084465,2.2029896,22.19407032326277,-5.696575623862302
5.0,10.000075,22.555759,2.0660989,22.650188271417573,-5.233666428747969
5.0,6.998889,22.925053,2.0394723,23.0155925910083,-5.083798010729514
5.0,4.9988737,23.26445,2.0601375,23.355487584749888,-5.06051475743686
5.0,2.9988587,23.781647,2.2407937,23.886981610043758,-5.382725840535979
5.0,2.000015,24.250845,2.5105515,24.380450201917466,-5.910450230092001
5.0,0.99884343,25.231461,3.2164221,25.43564418920601,-7.264691936185006
5.0,0.99884343,25.105227,3.2537706,25.31520187237213,-7.384672475404548
5.0,0.0,0.0,0.0,0.0,
6.0,9997.999,9.0612144,2.3881829,9.370646934263386,-14.765162067252168
