cycle number	freq/Hz	Re(Z)/Ohm	-Im(Z)/Ohm	
5.000000000000000E+000	9.9979990E+003	8.4102945E+000	1.9710244E+000
5.000000000000000E+000	6.8129990E+003	9.1356850E+000	2.1715631E+000
5.000000000000000E+000	4.6420000E+003	9.7284746E+000	2.2738626E+000
5.000000000000000E+000	3.1620007E+003	1.0318233E+001	2.3523283E+000
5.000000000000000E+000	2.1540000E+003	1.0906281E+001	2.4053872E+000
5.000000000000000E+000	1.4679995E+003	1.1507158E+001	2.4831178E+000
5.000000000000000E+000	9.9800061E+002	1.2129554E+001	2.5508232E+000
5.000000000000000E+000	6.8099933E+002	1.2763373E+001	2.6179132E+000
5.000000000000000E+000	4.6399887E+002	1.3430153E+001	2.6702530E+000
5.000000000000000E+000	3.1600006E+002	1.4107386E+001	2.7055943E+000
5.000000000000000E+000	2.1500046E+002	1.4790056E+001	2.7339752E+000
5.000000000000000E+000	1.4699995E+002	1.5472753E+001	2.7483053E+000
5.000000000000000E+000	1.0200077E+002	1.6140108E+001	2.7429314E+000
5.000000000000000E+000	6.8000511E+001	1.6888983E+001	2.7203743E+000
5.000000000000000E+000	4.6000347E+001	1.7599020E+001	2.6449792E+000
5.000000000000000E+000	3.2000240E+001	1.8257513E+001	2.5421219E+000
5.000000000000000E+000	2.2000166E+001	1.8875717E+001	2.3790407E+000
5.000000000000000E+000	1.4998950E+001	1.9431141E+001	2.2130103E+000
5.000000000000000E+000	1.0000075E+001	1.9934311E+001	2.0374897E+000
5.000000000000000E+000	6.9988890E+000	2.0313911E+001	1.9287794E+000
5.000000000000000E+000	4.9988737E+000	2.0643639E+001	1.8829201E+000
5.000000000000000E+000	2.9988587E+000	2.1090546E+001	1.9527291E+000
5.000000000000000E+000	2.0000150E+000	2.1467453E+001	2.1159029E+000
5.000000000000000E+000	9.9884343E-001	2.2261757E+001	2.7458203E+000
5.000000000000000E+000	9.9884343E-001	2.2205168E+001	2.6429412E+000
5.000000000000000E+000	0.0000000E+000	0.0000000E+000	0.0000000E+000
6.000000000000000E+000	9.9979990E+003	8.3758812E+000	1.9043497E+000
6.000000000000000E+000	6.8129990E+003	9.0703650E+000	2.1290975E+000
6.000000000000000E+000	4.6420000E+003	9.6416254E+000	2.2118394E+000
6.000000000000000E+000	3.1620007E+003	1.0208619E+001	2.2769825E+000
6.000000000000000E+000	2.1540000E+003	1.0777034E+001	2.3315635E+000
6.000000000000000E+000	1.4679995E+003	1.1350439E+001	2.3931994E+000
6.000000000000000E+000	9.9800061E+002	1.1944634E+001	2.4661088E+000
6.000000000000000E+000	6.8099933E+002	1.2559048E+001	2.5397890E+000
6.000000000000000E+000	4.6399887E+002	1.3198596E+001	2.5983922E+000
6.000000000000000E+000	3.1600006E+002	1.3858802E+001	2.6421149E+000
6.000000000000000E+000	2.1500046E+002	1.4534901E+001	2.6776795E+000
6.000000000000000E+000	1.4699995E+002	1.5203467E+001	2.6982570E+000
6.000000000000000E+000	1.0200077E+002	1.5852678E+001	2.7117598E+000
6.000000000000000E+000	6.8000511E+001	1.6587099E+001	2.6918881E+000
6.000000000000000E+000	4.6000347E+001	1.7307142E+001	2.6486654E+000
6.000000000000000E+000	3.2000240E+001	1.7957605E+001	2.5565367E+000
6.000000000000000E+000	2.2000166E+001	1.8585615E+001	2.4111784E+000
6.000000000000000E+000	1.4998950E+001	1.9158821E+001	2.2381167E+000
6.000000000000000E+000	1.0000075E+001	1.9670822E+001	2.0687897E+000
6.000000000000000E+000	6.9988890E+000	2.0063772E+001	1.9518468E+000
6.000000000000000E+000	4.9988737E+000	2.0400206E+001	1.9067547E+000
6.000000000000000E+000	2.9988587E+000	2.0856092E+001	1.9472430E+000
6.000000000000000E+000	2.0000150E+000	2.1255548E+001	2.1127694E+000
6.000000000000000E+000	9.9884343E-001	2.1967962E+001	2.6421185E+000
6.000000000000000E+000	9.9884343E-001	2.1996281E+001	2.6400075E+000
6.000000000000000E+000	0.0000000E+000	0.0000000E+000	0.0000000E+000
7.000000000000000E+000	9.9979990E+003	8.5172920E+000	1.8355074E+000
7.000000000000000E+000	6.8129990E+003	9.0544271E+000	2.1208813E+000
7.000000000000000E+000	4.6420000E+003	9.6178999E+000	2.1884222E+000
7.000000000000000E+000	3.1620007E+003	1.0179620E+001	2.2374368E+000
7.000000000000000E+000	2.1540000E+003	1.0730211E+001	2.2879853E+000
7.000000000000000E+000	1.4679995E+003	1.1290964E+001	2.3483820E+000
