cycle number,Ecell/V,Q discharge/mA.h,Energy discharge/W.h
2.0,3.4194882,0.0,-6.061364427678813e-07
2.0,3.4144838,0.0001191595460640059,-1.013407173908539e-06
2.0,3.4094794,0.0004290842640068796,-2.070089108979828e-06
2.0,3.404475,0.0009174375513195992,-3.732675653949651e-06
2.0,3.3994706,0.001607195555667083,-6.077487688566649e-06
2.0,3.3943875,0.002529152100086213,-9.206965443363102e-06
2.0,3.3893831,0.003715082740883033,-1.322653868851262e-05
2.0,3.3843787,0.005253958482013809,-1.843467692510923e-05
2.0,3.3793743,0.007542236962450875,-2.616762633458648e-05
2.0,3.3743699,0.01182107622206211,-4.060601256670016e-05
2.0,3.3705082,0.01915372032311228,-6.532074959275351e-05
2.0,3.3679864,0.02648633433351914,-9.001689415438688e-05
2.0,3.366292,0.03381898548646105,-0.0001147007390679834
2.0,3.3648734,0.04115161492082808,-0.0001393741088717246
2.0,3.36377,0.04848426274508238,-0.0001640394497028168
2.0,3.3625093,0.05581689531107743,-0.0001886954945375256
2.0,3.3614452,0.06314953345954417,-0.0002133437557608645
2.0,3.3606572,0.07048216166853905,-0.0002379862056572039
2.0,3.3597507,0.07781479005144702,-0.0002626220093491434
2.0,3.3590021,0.0851474346239037,-0.0002872523779644132
2.0,3.3582141,0.09248008369627926,-0.0003118769837624707
2.0,3.3574259,0.09981272411084838,-0.0003364957808118951
2.0,3.3567166,0.1071453619978825,-0.0003611093683699176
2.0,3.3560073,0.1144780015794436,-0.0003857177606093942
2.0,3.355298,0.1218106564094954,-0.0004103210030055093
2.0,3.3545887,0.1291433242512412,-0.0004349190880330983
2.0,3.3539977,0.1364759922829933,-0.0004595128398004778
2.0,3.3534462,0.143808632742895,-0.0004841024554180891
2.0,3.352855,0.1511412743146883,-0.0005086877391341671
2.0,3.3521063,0.1584739343549146,-0.0005332675952911246
2.0,3.351476,0.1658065837979979,-0.0005578427935791389
2.0,3.3508849,0.1731392558687594,-0.0005824137338032827
2.0,3.3503332,0.1804718969155352,-0.0006069805246472137
2.0,3.3497422,0.1878045407121712,-0.0006315429908208141
2.0,3.3491905,0.195137192465663,-0.0006561014382195164
2.0,3.3485205,0.2024698552069399,-0.0006806550098554847
2.0,3.3479688,0.2098025155963501,-0.0007052045281831005
2.0,3.3473384,0.217135191637973,-0.0007297494765508765
2.0,3.3467081,0.2244678539331423,-0.0007542897565503248
2.0,3.3461564,0.2318005120682717,-0.0007788259771954995
2.0,3.3455653,0.2391331655092041,-0.0008033578482441783
2.0,3.345053,0.2464658216099276,-0.0008278859712204889
2.0,3.344383,0.2537984827030368,-0.0008524091983347789
2.0,3.3436737,0.2611311449218128,-0.0008769272281910808
2.0,3.3432798,0.2684637882995937,-0.000901442306959381
2.0,3.3426888,0.2757964201080137,-0.0009259530131718768
2.0,3.3422158,0.2831290479994483,-0.0009504602377934188
2.0,3.3413885,0.2904616831059257,-0.0009749614201487336
2.0,3.3409944,0.2977943239123954,-0.0009994597317128492
2.0,3.3404033,0.3051269636471404,-0.001023953705815461
2.0,3.3397727,0.312459604168137,-0.001048443058455663
2.0,3.3391817,0.3197922535899613,-0.001072928106936004
2.0,3.3385513,0.3271248947676685,-0.001097408505546757
2.0,3.3380783,0.3344575463885732,-0.001121885470513745
2.0,3.3374872,0.3417902087479168,-0.001146358137432232
2.0,3.3367779,0.3491228529926804,-0.001170825542883641
2.0,3.3362658,0.3564554958682591,-0.001195289188550524
2.0,3.3357534,0.3637881398261256,-0.001219749080863556
2.0,3.3352017,0.3711208110749722,-0.0012442050187735
2.0,3.3344531,0.3784534805273348,-0.001268655461203663
2.0,3.3339014,0.3857861436958777,-0.001293101837246112
2.0,3.3333104,0.3931188023007248,-0.001317543864181619
2.0,3.3326011,0.4004514685918226,-0.001341980715712247
