cycle number	Ecell/V	Q charge/mA.h	Energy charge/W.h	
5.000000000000000E+000	3.4443636E+000	4.887291457917955E-007	1.683360877118945E-009
5.000000000000000E+000	3.4494033E+000	9.774758021036783E-006	3.371461939309625E-008
5.000000000000000E+000	3.4544036E+000	4.349802073505190E-005	1.502083808259380E-007
5.000000000000000E+000	3.4594829E+000	1.500447156031926E-004	5.188048506526819E-007
5.000000000000000E+000	3.4644833E+000	3.895315241151386E-004	1.348502889998591E-006
5.000000000000000E+000	3.4694836E+000	8.083904709749751E-004	2.801727142692644E-006
5.000000000000000E+000	3.4744840E+000	1.454028623799483E-003	5.044986553053450E-006
5.000000000000000E+000	3.4794843E+000	2.355285299983289E-003	8.180895025848130E-006
5.000000000000000E+000	3.4844847E+000	3.582048581209448E-003	1.245553287612339E-005
5.000000000000000E+000	3.4894850E+000	5.323953392869897E-003	1.853388363209498E-005
5.000000000000000E+000	3.4944854E+000	7.972493000924587E-003	2.778916656619882E-005
5.000000000000000E+000	3.4994857E+000	1.283945467574729E-002	4.482102950117250E-005
5.000000000000000E+000	3.5027931E+000	2.017068709946341E-002	7.050081965631424E-005
5.000000000000000E+000	3.5044074E+000	2.750193264699645E-002	9.619249084721783E-005
5.000000000000000E+000	3.5051949E+000	3.483316363890966E-002	1.218898843485359E-004
5.000000000000000E+000	3.5054309E+000	4.216441168023480E-002	1.475890680380493E-004
5.000000000000000E+000	3.5055885E+000	4.949565202328894E-002	1.732893801062871E-004
5.000000000000000E+000	3.5057855E+000	5.682690982861652E-002	1.989911971621353E-004
5.000000000000000E+000	3.5059035E+000	6.415816139058934E-002	2.246938575438785E-004
5.000000000000000E+000	3.5059035E+000	7.148941064596176E-002	2.503965098389033E-004
5.000000000000000E+000	3.5059822E+000	7.882067002796464E-002	2.760997744467040E-004
5.000000000000000E+000	3.5061004E+000	8.615192749662531E-002	3.018038993087233E-004
5.000000000000000E+000	3.5061791E+000	9.348319146050346E-002	3.275086237537747E-004
5.000000000000000E+000	3.5064154E+000	1.008144440641337E-001	3.532150405434297E-004
5.000000000000000E+000	3.5065730E+000	1.081456886611051E-001	3.789225846235651E-004
5.000000000000000E+000	3.5068879E+000	1.154769371822476E-001	4.046324514477279E-004
5.000000000000000E+000	3.5070453E+000	1.228082000205914E-001	4.303435221008283E-004
5.000000000000000E+000	3.5073602E+000	1.301394566366076E-001	4.560568799181287E-004
5.000000000000000E+000	3.5077541E+000	1.374707127604551E-001	4.817731235526836E-004
5.000000000000000E+000	3.5079904E+000	1.448019605188568E-001	5.074910700178348E-004
5.000000000000000E+000	3.5084233E+000	1.521332120495041E-001	5.332122039143235E-004
5.000000000000000E+000	3.5088172E+000	1.594644608255558E-001	5.589362156870985E-004
5.000000000000000E+000	3.5091321E+000	1.667957033978899E-001	5.846625146739237E-004
5.000000000000000E+000	3.5094864E+000	1.741269390592641E-001	6.103913867928225E-004
5.000000000000000E+000	3.5099590E+000	1.814581692763170E-001	6.361237041457054E-004
5.000000000000000E+000	3.5102739E+000	1.887894060962399E-001	6.618583536543413E-004
5.000000000000000E+000	3.5107858E+000	1.961206412778629E-001	6.875967501591390E-004
5.000000000000000E+000	3.5112977E+000	2.034518737052878E-001	7.133388897401703E-004
5.000000000000000E+000	3.5118093E+000	2.107830838219656E-001	7.390847019678431E-004
5.000000000000000E+000	3.5123606E+000	2.181143025336001E-001	7.648345855212712E-004
5.000000000000000E+000	3.5127544E+000	2.254455376055506E-001	7.905874140732041E-004
5.000000000000000E+000	3.5133057E+000	2.327767737927371E-001	8.163442876942265E-004
5.000000000000000E+000	3.5138175E+000	2.401080071920819E-001	8.421049042668399E-004
5.000000000000000E+000	3.5143294E+000	2.474392477642166E-001	8.678692987931307E-004
5.000000000000000E+000	3.5149593E+000	2.547704987905755E-001	8.936383480278576E-004
5.000000000000000E+000	3.5154319E+000	2.621017757010130E-001	9.194109526068889E-004
5.000000000000000E+000	3.5159831E+000	2.694330210208893E-001	9.451874872880280E-004
5.000000000000000E+000	3.5164948E+000	2.767642656075955E-001	9.709677703953055E-004
5.000000000000000E+000	3.5170856E+000	2.840955211826828E-001	9.967524234580449E-004
5.000000000000000E+000	3.5175185E+000	2.914267854436570E-001	1.022540281273640E-003
5.000000000000000E+000	3.5182667E+000	2.987580454284284E-001	1.048333608984763E-003
5.000000000000000E+000	3.5187390E+000	3.060893267351389E-001	1.074130474329140E-003
5.000000000000000E+000	3.5194085E+000	3.134205903406939E-001	1.099932185517510E-003
5.000000000000000E+000	3.5200384E+000	3.207518521614208E-001	1.125738508399989E-003
5.000000000000000E+000	3.5206289E+000	3.280831072333787E-001	1.151549137093215E-003
5.000000000000000E+000	3.5212591E+000	3.354143704549803E-001	1.177364414202752E-003
5.000000000000000E+000	3.5220070E+000	3.427456440750096E-001	1.203185211127287E-003
5.000000000000000E+000	3.5225582E+000	3.500769097352691E-001	1.229010021185242E-003
5.000000000000000E+000	3.5231488E+000	3.574081576354636E-001	1.254839098244773E-003
5.000000000000000E+000	3.5238969E+000	3.647394064200918E-001	1.280673663349065E-003
5.000000000000000E+000	3.5246058E+000	3.720706515100267E-001	1.306513411955316E-003
5.000000000000000E+000	3.5253537E+000	3.794018940174579E-001	1.332358634635430E-003
5.000000000000000E+000	3.5259049E+000	3.867331360449062E-001	1.358207896778193E-003
5.000000000000000E+000	3.5266924E+000	3.940643859345714E-001	1.384062959976503E-003
5.000000000000000E+000	3.5272830E+000	4.013956358334422E-001	1.409922352770897E-003
