9997.999,7.8689351,-2.0330753
6812.999,8.4949236,-2.3338711
4642.0,9.1334057,-2.4470816
3162.0007,9.7545509,-2.524395
2154.0,10.376813,-2.6194212
1467.9995,11.006779,-2.7329521
998.00061,11.683836,-2.8718314
680.99933,12.423124,-3.0167572
463.99887,13.227313,-3.1318362
316.00006,14.068235,-3.1940713
215.00046,14.930499,-3.1915514
146.99995,15.745987,-3.1372912
102.00077,16.50054,-3.0442603
68.000511,17.327082,-2.9269922
46.000347,18.084467,-2.7660198
32.00024,18.740641,-2.5695798
22.000166,19.340477,-2.3500071
14.99895,19.855082,-2.1120458
10.000075,20.312393,-1.9049902
6.998889,20.652739,-1.7841552
4.9988737,20.917492,-1.7212259
2.9988587,21.339064,-1.7653941
2.000015,21.676733,-1.9000444
0.99884343,22.32559,-2.3829918
