cycle number,freq/Hz,Re(Z)/Ohm,-Im(Z)/Ohm
2.0,9997.999,5.2885814,1.0414313
2.0,6812.999,5.2960649,1.1206005
2.0,4642.0,5.5545793,1.1729755
2.0,3162.0007,5.8212576,1.241987
2.0,2154.0,6.1107211,1.3392071
2.0,1467.9995,6.4392672,1.4500356
2.0,998.00061,6.816926,1.5599022
2.0,680.99933,7.2200923,1.6596648
2.0,463.99887,7.66222,1.7352885
2.0,316.00006,8.1152334,1.7851231
2.0,215.00046,8.5834455,1.8154883
2.0,146.99995,9.0385847,1.8297513
2.0,102.00077,9.4795265,1.8366247
2.0,68.000511,9.9772902,1.8340926
2.0,46.000347,10.460118,1.8043832
2.0,32.00024,10.894582,1.7530288
2.0,22.000166,11.314004,1.678358
2.0,14.99895,11.696405,1.5976447
2.0,10.000075,12.063367,1.546121
2.0,6.998889,12.344047,1.5264928
2.0,4.9988737,12.587807,1.5511341
2.0,2.9988587,12.977461,1.7177187
2.0,2.000015,13.28812,1.9393387
2.0,0.99884343,13.957696,2.6557055
2.0,0.99884343,13.974006,2.6379411
2.0,0.0,0.0,0.0
3.0,9997.999,4.9150658,0.78589326
3.0,6812.999,5.1927662,1.0554762
3.0,4642.0,5.432116,1.1031156
3.0,3162.0007,5.6812954,1.1730733
3.0,2154.0,5.9491487,1.2589123
3.0,1467.9995,6.2556052,1.369674
3.0,998.00061,6.6139431,1.4858342
3.0,680.99933,6.9964113,1.5858347
3.0,463.99887,7.4204125,1.6752781
3.0,316.00006,7.8599024,1.7291362
3.0,215.00046,8.3128424,1.7660353
3.0,146.99995,8.759263,1.7950364
3.0,102.00077,9.18752,1.8113532
3.0,68.000511,9.6815405,1.8190682
3.0,46.000347,10.16,1.8026589
3.0,32.00024,10.604321,1.7540399
3.0,22.000166,11.025547,1.6933489
3.0,14.99895,11.422236,1.6159856
3.0,10.000075,11.788311,1.5439136
3.0,6.998889,12.077054,1.5194933
3.0,4.9988737,12.323756,1.5524889
3.0,2.9988587,12.697772,1.7129198
3.0,2.000015,13.039631,1.9455615
3.0,0.99884343,13.704566,2.5613739
3.0,0.99884343,13.687703,2.5931144
3.0,0.0,0.0,0.0
4.0,9997.999,4.7101336,1.0510798
4.0,6812.999,5.1880298,1.0367571
4.0,4642.0,5.4197855,1.0816599
4.0,3162.0007,5.6564212,1.1406116
4.0,2154.0,5.917614,1.2307504
4.0,1467.9995,6.2098246,1.3364656
4.0,998.00061,6.5539265,1.4520491
4.0,680.99933,6.9320087,1.5648128
4.0,463.99887,7.34622,1.6516966
4.0,316.00006,7.7840533,1.7189642
4.0,215.00046,8.2337561,1.7560873
4.0,146.99995,8.6806707,1.7840779
4.0,102.00077,9.1230135,1.8125916
4.0,68.000511,9.6096125,1.817723
4.0,46.000347,10.096225,1.7978023
4.0,32.00024,10.529051,1.7439041
4.0,22.000166,10.954986,1.6753355
4.0,14.99895,11.34553,1.5844287
4.0,10.000075,11.704675,1.5191476
4.0,6.998889,11.985717,1.4932892
4.0,4.9988737,12.228149,1.5075545
4.0,2.9988587,12.601019,1.654876
4.0,2.000015,12.896457,1.8666514
4.0,0.99884343,13.604784,2.6236918
4.0,0.99884343,13.542514,2.5389595
4.0,0.0,0.0,0.0
5.0,9997.999,5.1304297,1.165306
5.0,6812.999,5.1950712,1.0301032
5.0,4642.0,5.4191008,1.0670588
5.0,3162.0007,5.6541033,1.1253344
5.0,2154.0,5.9072118,1.2096498
5.0,1467.9995,6.1967311,1.3155904
5.0,998.00061,6.5318732,1.4353831
5.0,680.99933,6.8986435,1.5478468
5.0,463.99887,7.3134766,1.6434549
5.0,316.00006,7.7534976,1.7162606
5.0,215.00046,8.2070503,1.7589287
5.0,146.99995,8.6463118,1.78859
5.0,102.00077,9.0866404,1.8125937
5.0,68.000511,9.5885124,1.818327
5.0,46.000347,10.07002,1.7955272
5.0,32.00024,10.511731,1.7414727
5.0,22.000166,10.933279,1.6635524
5.0,14.99895,11.318582,1.5699431
5.0,10.000075,11.67025,1.4943261
5.0,6.998889,11.943451,1.4689362
5.0,4.9988737,12.176591,1.4914172
5.0,2.9988587,12.537889,1.6311008
5.0,2.000015,12.852757,1.8695233
5.0,0.99884343,13.578903,2.4337425
5.0,0.99884343,13.492935,2.4900968
5.0,0.0,0.0,0.0
6.0,9997.999,4.9990067,1.2422959
6.0,6812.999,5.2149734,1.0277333
6.0,4642.0,5.4384956,1.0613852
6.0,3162.0007,5.6687503,1.1157181
6.0,2154.0,5.9182429,1.1966244
6.0,1467.9995,6.1995401,1.3022774
6.0,998.00061,6.5326023,1.4208812
6.0,680.99933,6.89468,1.5355467
6.0,463.99887,7.3075671,1.636247
6.0,316.00006,7.7442303,1.708835
6.0,215.00046,8.1972322,1.7617831
6.0,146.99995,8.6442604,1.7942626
6.0,102.00077,9.0886078,1.8178049
6.0,68.000511,9.5879307,1.822379
6.0,46.000347,10.072601,1.8009745
6.0,32.00024,10.514688,1.7492706
6.0,22.000166,10.93553,1.6655529
6.0,14.99895,11.321633,1.5689241
6.0,10.000075,11.676898,1.4946737
6.0,6.998889,11.943929,1.4605299
6.0,4.9988737,12.183318,1.4806252
6.0,2.9988587,12.536484,1.6201196
6.0,2.000015,12.864691,1.8368564
6.0,0.99884343,13.472726,2.4266908
6.0,0.99884343,13.474374,2.4460242
6.0,0.0,0.0,0.0
7.0,9997.999,4.9695892,1.2511965
7.0,6812.999,5.237844,1.025614
7.0,4642.0,5.4597006,1.0564514
7.0,3162.0007,5.6858249,1.1099232
7.0,2154.0,5.939116,1.1882128
7.0,1467.9995,6.2145538,1.2960774
7.0,998.00061,6.5412326,1.4096848
7.0,680.99933,6.9049907,1.5340428
7.0,463.99887,7.3139277,1.6375059
7.0,316.00006,7.7531085,1.7110512
7.0,215.00046,8.2082119,1.7610741
7.0,146.99995,8.6570292,1.7993536
7.0,102.00077,9.1031065,1.825621
7.0,68.000511,9.6027584,1.8282632
7.0,46.000347,10.092696,1.8069644
7.0,32.00024,10.535475,1.7518873
7.0,22.000166,10.95822,1.6684781
7.0,14.99895,11.349821,1.5709438
7.0,10.000075,11.701812,1.4855287
7.0,6.998889,11.973756,1.4552027
7.0,4.9988737,12.198911,1.4639881
7.0,2.9988587,12.565448,1.5931798
7.0,2.000015,12.851237,1.8187037
7.0,0.99884343,13.587917,2.4939597
7.0,0.99884343,13.483533,2.4387889
7.0,0.0,0.0,0.0
8.0,9997.999,4.8428674,1.1668223
8.0,6812.999,5.2617378,1.0323104
8.0,4642.0,5.4920382,1.059374
8.0,3162.0007,5.7192307,1.1056249
8.0,2154.0,5.9632144,1.1858332
8.0,1467.9995,6.240993,1.2905526
8.0,998.00061,6.5591774,1.4049866
8.0,680.99933,6.9272022,1.529964
8.0,463.99887,7.3329706,1.6317617
8.0,316.00006,7.7694688,1.7112343
8.0,215.00046,8.223628,1.7683835
8.0,146.99995,8.6764841,1.8054601
8.0,102.00077,9.1241703,1.8306748
8.0,68.000511,9.6276588,1.8352104
8.0,46.000347,10.119095,1.8114275
8.0,32.00024,10.567998,1.7564502
8.0,22.000166,10.995723,1.6700046
8.0,14.99895,11.379163,1.5747237
8.0,10.000075,11.73453,1.4868054
8.0,6.998889,11.99805,1.4579002
8.0,4.9988737,12.242327,1.4695609
8.0,2.9988587,12.602736,1.6038728
8.0,2.000015,12.904997,1.7909487
8.0,0.99884343,13.502297,2.4403107
8.0,0.99884343,13.514856,2.411804
8.0,0.0,0.0,0.0
9.0,9997.999,5.0511026,1.2461219
9.0,6812.999,5.2853541,1.0271229
9.0,4642.0,5.5119572,1.0587652
9.0,3162.0007,5.7357831,1.1010584
9.0,2154.0,5.9786682,1.1806436
9.0,1467.9995,6.2533669,1.2840461
9.0,998.00061,6.5700498,1.4010282
9.0,680.99933,6.9391937,1.526623
9.0,463.99887,7.3406034,1.6272488
9.0,316.00006,7.781714,1.7115415
9.0,215.00046,8.2319469,1.7681851
9.0,146.99995,8.6878405,1.8043315
9.0,102.00077,9.1333685,1.8309883
