cycle number,freq/Hz,Re(Z)/Ohm,-Im(Z)/Ohm,|Z|/Ohm,Phase(Z)/deg
5.0,9997.999,9.216486,1.8531556,9.400946753705574,-11.368849508890452
5.0,6812.999,9.6851416,2.2397859,9.94075493561175,-13.021311478652319
5.0,4642.0,10.27012,2.4534132,10.559100394651727,-13.435500375026393
5.0,3162.0007,10.894736,2.6647394,11.215886437531736,-13.744117296978889
5.0,2154.0,11.580852,2.8742609,11.932204690130522,-13.93864000275768
5.0,1467.9995,12.332241,3.1009538,12.716134733157533,-14.114460203840146
5.0,998.00061,13.174377,3.2798562,13.576511556022314,-13.979997016016211
5.0,680.99933,14.077933,3.4304028,14.489853723303657,-13.694516589945616
5.0,463.99887,15.021389,3.4953816,15.42270469207459,-13.099257806143594
5.0,316.00006,15.971335,3.4643807,16.342749931292392,-12.238570479692182
5.0,215.00046,16.874941,3.3681946,17.20779964483984,-11.287751500401313
5.0,146.99995,17.71867,3.2516544,18.01456418862081,-10.398967402370154
5.0,102.00077,18.498386,3.0956008,18.7556132642459,-9.500098291844246
5.0,68.000511,19.303364,2.9224644,19.52333628982924,-8.609010095608754
5.0,46.000347,20.017426,2.6989543,20.198556829114413,-7.678894971131116
5.0,32.00024,20.619053,2.5004523,20.77011334397057,-6.914439814421521
5.0,22.000166,21.163879,2.3112524,21.289707888628882,-6.2324254582561585
5.0,14.99895,21.648912,2.1415787,21.754579980133784,-5.64949891049429
5.0,10.000075,22.091667,2.0342326,22.185126844572963,-5.261042145470648
5.0,6.998889,22.450497,2.0034685,22.539713875235886,-5.099531648438708
5.0,4.9988737,22.774561,2.0481884,22.86647555843741,-5.138966059668934
5.0,2.9988587,23.298466,2.2241912,23.404391563279603,-5.45322324023618
5.0,2.000015,23.739824,2.4847159,23.869500553105187,-5.97507700266019
5.0,0.99884343,24.693773,3.3691747,24.92255530908998,-7.769361899768581
5.0,0.99884343,24.633799,3.2742498,24.850447982384566,-7.5712026454985955
5.0,0.0,0.0,0.0,0.0,
6.0,9997.999,8.8506222,1.8409389,9.040053614922096,-11.750042411793318
6.0,6812.999,9.3771248,2.1927321,9.630085335922287,-13.16146464303485
6.0,4642.0,9.975563,2.3192325,10.24161591527554,-13.088264728347271
6.0,3162.0007,10.591581,2.4219766,10.864969338682394,-12.880367588498098
6.0,2154.0,11.205015,2.5017164,11.48089482994483,-12.585870187132748
6.0,1467.9995,11.816003,2.6056068,12.099880730495457,-12.435564741865857
6.0,998.00061,12.46782,2.7104664,12.759042427154514,-12.265084177134579
6.0,680.99933,13.157559,2.8191993,13.456197216583943,-12.093601189551613
6.0,463.99887,13.888193,2.9025011,14.188249273280695,-11.804373580089457
6.0,316.00006,14.660402,2.9520762,14.954669528017341,-11.385054631309488
6.0,215.00046,15.431472,2.9587207,15.712554097516815,-10.853764368956012
6.0,146.99995,16.198582,2.9264956,16.4608151471166,-10.240802704616673
6.0,102.00077,16.902407,2.8639379,17.143322393535783,-9.616838446067572
6.0,68.000511,17.685822,2.7788415,17.90280033675755,-8.929454775948253
6.0,46.000347,18.393213,2.6456289,18.582508892501146,-8.185126825529418
6.0,32.00024,19.003098,2.4864058,19.16507102517175,-7.454355567159517
6.0,22.000166,19.578588,2.3060989,19.713934163690542,-6.717733004705315
6.0,14.99895,20.088156,2.1260235,20.200346219876735,-6.041390798485195
6.0,10.000075,20.538313,1.9981842,20.635286307272274,-5.556850437381531
6.0,6.998889,20.908348,1.9447931,20.998600817457138,-5.314085155844864
6.0,4.9988737,21.219179,1.9505432,21.30864088132106,-5.252073924373857
6.0,2.9988587,21.712385,2.0939584,21.81312275143464,-5.508611133366527
6.0,2.000015,22.152384,2.331763,22.2747667905104,-6.00883483441589
6.0,0.99884343,23.004368,2.9407246,23.19156761093284,-7.284799663659031
6.0,0.99884343,22.954012,2.9691057,23.145242611688403,-7.370296195958337
6.0,0.0,0.0,0.0,0.0,
7.0,9997.999,8.5278625,1.7287064,8.70131396033422,-11.459304912051419
7.0,6812.999,9.125802,2.0596948,9.355351666952506,-12.718559925957786
7.0,4642.0,9.6749153,2.175612,9.916515196212735,-12.673371522739895
7.0,3162.0007,10.241253,2.2638836,10.488490452126939,-12.465080452473199
7.0,2154.0,10.810197,2.3476384,11.062177237594938,-12.252604405179476
7.0,1467.9995,11.392037,2.4425397,11.650944476541165,-12.101435717267165
7.0,998.00061,12.011829,2.5564866,12.28086559087838,-12.015030016757155
7.0,680.99933,12.655127,2.6536682,12.930359403428051,-11.8428299766433
7.0,463.99887,13.334455,2.7393823,13.612931555421055,-11.609119091376304
7.0,316.00006,14.050651,2.7930555,14.325569885693248,-11.242967572281804
7.0,215.00046,14.769621,2.8111386,15.034766533340349,-10.77635195817951
7.0,146.99995,15.491439,2.8173048,15.745535514133016,-10.307279287587962
7.0,102.00077,16.177502,2.8024087,16.418436755118915,-9.827747319940997
7.0,68.000511,16.941816,2.7358749,17.161297761134094,-9.17330294192236
7.0,46.000347,17.668102,2.6361256,17.863677853717007,-8.486074423327535
7.0,32.00024,18.305923,2.5236087,18.479053486384107,-7.849178459483196
7.0,22.000166,18.90571,2.3515334,19.051393123218457,-7.090159743844496
7.0,14.99895,19.432283,2.1825991,19.554471647769212,-6.408500484548453
7.0,10.000075,19.910706,2.0333188,20.014259885413438,-5.830938938112134
7.0,6.998889,20.287058,1.9578334,20.381310897916244,-5.512345583288299
7.0,4.9988737,20.605366,1.9434445,20.69681339043613,-5.388049595817582
7.0,2.9988587,21.090643,2.058403,21.190852863059995,-5.5742948971568
7.0,2.000015,21.505444,2.2599816,21.623867333792873,-5.999126067393673
7.0,0.99884343,22.293726,2.8323853,22.47293094927166,-7.2405539245481245
7.0,0.99884343,22.289955,2.8631094,22.47308366331584,-7.319473034419313
7.0,0.0,0.0,0.0,0.0,
8.0,9997.999,8.3582697,1.8790582,8.56688578754995,-12.670253653687817
8.0,6812.999,9.0518312,2.0182931,9.274112092852937,-12.569667509086543
8.0,4642.0,9.5953598,2.1206005,9.826895551091216,-12.46220566299701
8.0,3162.0007,10.148854,2.2009144,10.384761032852097,-12.235885644972782
8.0,2154.0,10.698174,2.2827516,10.939007349918848,-12.045005657870652
8.0,1467.9995,11.260246,2.3681786,11.506581154366138,-11.876966250784147
8.0,998.00061,11.846543,2.467885,12.100869283818994,-11.76761777577543
8.0,680.99933,12.477813,2.5706117,12.739853287033798,-11.640903091238545
8.0,463.99887,13.132752,2.6530352,13.3980510099769,-11.420993403932993
8.0,316.00006,13.816265,2.7168081,14.080846025805785,-11.12461515757546
8.0,215.00046,14.529606,2.7544036,14.788380225938504,-10.734286139670738
8.0,146.99995,15.218252,2.775651,15.46930613858634,-10.336535836203318
8.0,102.00077,15.884232,2.7731895,16.124497084645284,-9.903315701818867
8.0,68.000511,16.651758,2.7431405,16.876192233241014,-9.354647535501716
8.0,46.000347,17.384478,2.6771989,17.589413557098634,-8.754738503063361
8.0,32.00024,18.035814,2.5608635,18.21671234082122,-8.08127655409894
8.0,22.000166,18.657362,2.4127429,18.81272136349615,-7.36851315713621
8.0,14.99895,19.210831,2.2343473,19.3403292517883,-6.634073473740919
8.0,10.000075,19.708353,2.0773935,19.817536217361916,-6.017143075532889
8.0,6.998889,20.10269,1.9800518,20.19996906846105,-5.625309518651558
8.0,4.9988737,20.437216,1.9544894,20.5304609457598,-5.462801754442683
8.0,2.9988587,20.914696,2.0417571,21.014120986322894,-5.575722713676165
