cycle number	Ecell/V	Q discharge/mA.h	Energy discharge/W.h	
2.000000000000000E+000	3.4351416E+000	1.012227336565654E-006	-6.784181345584464E-007
2.000000000000000E+000	3.4300981E+000	6.993986633088853E-005	-9.148466951322174E-007
2.000000000000000E+000	3.4250941E+000	2.801458637250795E-004	-1.634822022404929E-006
2.000000000000000E+000	3.4200900E+000	6.340765539142821E-004	-2.845296822491671E-006
2.000000000000000E+000	3.4150858E+000	1.124886258807447E-003	-4.521454072513808E-006
2.000000000000000E+000	3.4100819E+000	1.752570653789573E-003	-6.661909243783642E-006
2.000000000000000E+000	3.4050381E+000	2.567489136060079E-003	-9.436737739272770E-006
2.000000000000000E+000	3.4000342E+000	3.505595767663584E-003	-1.262633235986268E-005
2.000000000000000E+000	3.3950300E+000	4.625562916265594E-003	-1.642865445264783E-005
2.000000000000000E+000	3.3900259E+000	5.927387439443006E-003	-2.084187324373461E-005
2.000000000000000E+000	3.3850219E+000	7.502481305003166E-003	-2.617360051254549E-005
2.000000000000000E+000	3.3799784E+000	9.683264204363029E-003	-3.354459964748905E-005
2.000000000000000E+000	3.3749743E+000	1.383022251870897E-002	-4.754047717752045E-005
2.000000000000000E+000	3.3714280E+000	2.116305988354816E-002	-7.226261048299705E-005
2.000000000000000E+000	3.3695760E+000	2.849588700228268E-002	-9.697112858816540E-005
2.000000000000000E+000	3.3683546E+000	3.582871849805117E-002	-1.216707049869105E-004
2.000000000000000E+000	3.3673697E+000	4.316154002199570E-002	-1.463630256486663E-004
2.000000000000000E+000	3.3664238E+000	5.049436850845813E-002	-1.710484343189236E-004
2.000000000000000E+000	3.3657146E+000	5.782720509562227E-002	-1.957286691132486E-004
2.000000000000000E+000	3.3648479E+000	6.516001828051275E-002	-2.204024701483977E-004
2.000000000000000E+000	3.3641386E+000	7.249285256730185E-002	-2.450711410435301E-004
2.000000000000000E+000	3.3635476E+000	7.982567817403211E-002	-2.697354487470057E-004
2.000000000000000E+000	3.3628383E+000	8.715849377658633E-002	-2.943945216695159E-004
2.000000000000000E+000	3.3622079E+000	9.449130624615484E-002	-3.190489616073402E-004
2.000000000000000E+000	3.3614986E+000	1.018241310998135E-001	-3.436982420450451E-004
2.000000000000000E+000	3.3609865E+000	1.091569469648268E-001	-3.683437369629807E-004
2.000000000000000E+000	3.3603559E+000	1.164897675603959E-001	-3.929846235778854E-004
2.000000000000000E+000	3.3596861E+000	1.238225937357545E-001	-4.176206180187374E-004
2.000000000000000E+000	3.3592527E+000	1.311554127975636E-001	-4.422534101867077E-004
2.000000000000000E+000	3.3585434E+000	1.384882387437423E-001	-4.668810243422350E-004
2.000000000000000E+000	3.3581100E+000	1.458210705144869E-001	-4.915054796807228E-004
2.000000000000000E+000	3.3574796E+000	1.531538886574242E-001	-5.161252668029973E-004
2.000000000000000E+000	3.3569672E+000	1.604867050699062E-001	-5.407412910622929E-004
2.000000000000000E+000	3.3563368E+000	1.678195272516542E-001	-5.653527122337415E-004
2.000000000000000E+000	3.3557851E+000	1.751523519402742E-001	-5.899600962953748E-004
2.000000000000000E+000	3.3553123E+000	1.824851774620347E-001	-6.145640163099565E-004
2.000000000000000E+000	3.3548002E+000	1.898180089474386E-001	-6.391642010219745E-004
2.000000000000000E+000	3.3542092E+000	1.971508207415872E-001	-6.637599856911925E-004
2.000000000000000E+000	3.3536968E+000	2.044836301810211E-001	-6.883520054127673E-004
2.000000000000000E+000	3.3532634E+000	2.118164451710052E-001	-7.129408653773811E-004
2.000000000000000E+000	3.3527906E+000	2.191492585845788E-001	-7.375262532187081E-004
2.000000000000000E+000	3.3521209E+000	2.264820607541005E-001	-7.621066924530294E-004
2.000000000000000E+000	3.3516481E+000	2.338148656950725E-001	-7.866836741444257E-004
2.000000000000000E+000	3.3510571E+000	2.411476728574766E-001	-8.112563293014458E-004
2.000000000000000E+000	3.3505840E+000	2.484804759932226E-001	-8.358255023843205E-004
2.000000000000000E+000	3.3500719E+000	2.558132788754172E-001	-8.603909193198476E-004
2.000000000000000E+000	3.3495202E+000	2.631460851854748E-001	-8.849523022253801E-004
2.000000000000000E+000	3.3490868E+000	2.704788951839672E-001	-9.095105191157396E-004
2.000000000000000E+000	3.3484564E+000	2.778117110478878E-001	-9.340641331988257E-004
2.000000000000000E+000	3.3479836E+000	2.851445068272948E-001	-9.586142132009638E-004
2.000000000000000E+000	3.3473532E+000	2.924772938037581E-001	-9.831596412980992E-004
2.000000000000000E+000	3.3467622E+000	2.998100760306915E-001	-1.007700719531784E-003
2.000000000000000E+000	3.3463681E+000	3.071428760673602E-001	-1.032238967470577E-003
2.000000000000000E+000	3.3458164E+000	3.144756759828329E-001	-1.056773169493748E-003
2.000000000000000E+000	3.3452649E+000	3.218084820714262E-001	-1.081303348405865E-003
2.000000000000000E+000	3.3447526E+000	3.291412884670827E-001	-1.105829771297311E-003
2.000000000000000E+000	3.3440433E+000	3.364740890943341E-001	-1.130350973774048E-003
2.000000000000000E+000	3.3435705E+000	3.438068984030352E-001	-1.154868738446701E-003
2.000000000000000E+000	3.3429401E+000	3.511397138168083E-001	-1.179381901081275E-003
2.000000000000000E+000	3.3425460E+000	3.584725377172894E-001	-1.203892202177160E-003
2.000000000000000E+000	3.3419549E+000	3.658053591773245E-001	-1.228398161127457E-003
2.000000000000000E+000	3.3412852E+000	3.731381818624006E-001	-1.252899213249993E-003
2.000000000000000E+000	3.3408124E+000	3.804710094637341E-001	-1.277396814955271E-003
2.000000000000000E+000	3.3402607E+000	3.878038389560249E-001	-1.301890377451511E-003
2.000000000000000E+000	3.3396304E+000	3.951366535832485E-001	-1.326379267844228E-003
2.000000000000000E+000	3.3390393E+000	4.024694781091809E-001	-1.350863857304878E-003
2.000000000000000E+000	3.3384483E+000	4.098023088075386E-001	-1.375344133381753E-003
2.000000000000000E+000	3.3379359E+000	4.171351425802045E-001	-1.399820662660141E-003
2.000000000000000E+000	3.3374238E+000	4.244679703642593E-001	-1.424293416638375E-003
2.000000000000000E+000	3.3366752E+000	4.318008164749543E-001	-1.448760742159978E-003
2.000000000000000E+000	3.3362021E+000	4.391336627812518E-001	-1.473224599733237E-003
2.000000000000000E+000	3.3356111E+000	4.464664978570739E-001	-1.497684085843028E-003
2.000000000000000E+000	3.3350990E+000	4.537993375428849E-001	-1.522139832013298E-003
2.000000000000000E+000	3.3344686E+000	4.611321954776512E-001	-1.546591016568020E-003
2.000000000000000E+000	3.3339169E+000	4.684650547899472E-001	-1.571038160173246E-003
2.000000000000000E+000	3.3334048E+000	4.757978865164518E-001	-1.595481456497164E-003
2.000000000000000E+000	3.3328137E+000	4.831307428314288E-001	-1.619920500775527E-003
2.000000000000000E+000	3.3323407E+000	4.904636140533288E-001	-1.644356126123097E-003
2.000000000000000E+000	3.3315921E+000	4.977964775823222E-001	-1.668786236201844E-003
2.000000000000000E+000	3.3311193E+000	5.051293401249249E-001	-1.693212876133945E-003
2.000000000000000E+000	3.3305283E+000	5.124622066725956E-001	-1.717635195392472E-003
2.000000000000000E+000	3.3299766E+000	5.197950816523035E-001	-1.742053497182669E-003
2.000000000000000E+000	3.3292675E+000	5.271279478147957E-001	-1.766466570192731E-003
2.000000000000000E+000	3.3286369E+000	5.344608142655757E-001	-1.790875019931298E-003
2.000000000000000E+000	3.3279278E+000	5.417936799714963E-001	-1.815278267771809E-003
2.000000000000000E+000	3.3274548E+000	5.491265538332860E-001	-1.839678074140424E-003
2.000000000000000E+000	3.3267457E+000	5.564594268949827E-001	-1.864072678422859E-003
2.000000000000000E+000	3.3261151E+000	5.637923001799320E-001	-1.888462659212407E-003
2.000000000000000E+000	3.3255241E+000	5.711251766127681E-001	-1.912848316451414E-003
2.000000000000000E+000	3.3247755E+000	5.784580635995668E-001	-1.937228519136879E-003
2.000000000000000E+000	3.3241451E+000	5.857909540000891E-001	-1.961604110674122E-003
2.000000000000000E+000	3.3235147E+000	5.931238371332157E-001	-1.985975055559980E-003
2.000000000000000E+000	3.3227267E+000	6.004567066022756E-001	-2.010340176926996E-003
2.000000000000000E+000	3.3220961E+000	6.077895869755415E-001	-2.034700710285647E-003
2.000000000000000E+000	3.3213081E+000	6.151224732392034E-001	-2.059055485093410E-003
2.000000000000000E+000	3.3206778E+000	6.224553550342721E-001	-2.083405622566934E-003
2.000000000000000E+000	3.3200474E+000	6.297882311843171E-001	-2.107751118806050E-003
2.000000000000000E+000	3.3192985E+000	6.371211261309520E-001	-2.132091186045479E-003
2.000000000000000E+000	3.3185894E+000	6.444540108725431E-001	-2.156426019979135E-003
2.000000000000000E+000	3.3178408E+000	6.517868789767559E-001	-2.180755309063300E-003
2.000000000000000E+000	3.3170922E+000	6.591197689156071E-001	-2.205079180938113E-003
2.000000000000000E+000	3.3164616E+000	6.664526430734332E-001	-2.229398376229669E-003
2.000000000000000E+000	3.3157525E+000	6.737855112638078E-001	-2.253712352309949E-003
2.000000000000000E+000	3.3149250E+000	6.811183670076068E-001	-2.278020218809182E-003
2.000000000000000E+000	3.3142157E+000	6.884512314970297E-001	-2.302322913133383E-003
2.000000000000000E+000	3.3134670E+000	6.957840948577724E-001	-2.326620114083584E-003
2.000000000000000E+000	3.3126791E+000	7.031169595230952E-001	-2.350911541254138E-003
2.000000000000000E+000	3.3120091E+000	7.104498313481611E-001	-2.375198079439626E-003
2.000000000000000E+000	3.3112211E+000	7.177827037304642E-001	-2.399478841362277E-003
2.000000000000000E+000	3.3105118E+000	7.251155620242491E-001	-2.423754355473006E-003
2.000000000000000E+000	3.3098025E+000	7.324484089459645E-001	-2.448024630782706E-003
2.000000000000000E+000	3.3088963E+000	7.397812744866147E-001	-2.472288322461856E-003
2.000000000000000E+000	3.3080690E+000	7.471141323314774E-001	-2.496545922111712E-003
2.000000000000000E+000	3.3073204E+000	7.544469919420284E-001	-2.520798037972083E-003
2.000000000000000E+000	3.3065321E+000	7.617798501154119E-001	-2.545044369233777E-003
2.000000000000000E+000	3.3055866E+000	7.691127293861907E-001	-2.569283836518078E-003
2.000000000000000E+000	3.3047986E+000	7.764456042759287E-001	-2.593517511210082E-003
2.000000000000000E+000	3.3039711E+000	7.837784798320135E-001	-2.617745119776550E-003
2.000000000000000E+000	3.3030255E+000	7.911113486546610E-001	-2.641965772369208E-003
2.000000000000000E+000	3.3021193E+000	7.984442084266412E-001	-2.666179749816962E-003
2.000000000000000E+000	3.3012524E+000	8.057770910244187E-001	-2.690387445835966E-003
2.000000000000000E+000	3.3002279E+000	8.131099509701465E-001	-2.714587554672496E-003
2.000000000000000E+000	3.2994399E+000	8.204428176064293E-001	-2.738781907485500E-003
2.000000000000000E+000	3.2984154E+000	8.277756808387241E-001	-2.762968736661541E-003
2.000000000000000E+000	3.2974303E+000	8.351085501992042E-001	-2.787148362107125E-003
2.000000000000000E+000	3.2964847E+000	8.424414314048491E-001	-2.811321092872878E-003
2.000000000000000E+000	3.2954602E+000	8.497742942753436E-001	-2.835486250791751E-003
2.000000000000000E+000	3.2946720E+000	8.571071816227503E-001	-2.859645709504814E-003
2.000000000000000E+000	3.2935295E+000	8.644400529768402E-001	-2.883796737706195E-003
2.000000000000000E+000	3.2926626E+000	8.717729282581146E-001	-2.907941422045961E-003
2.000000000000000E+000	3.2915988E+000	8.791058068369828E-001	-2.932078316353570E-003
2.000000000000000E+000	3.2905743E+000	8.864386937557660E-001	-2.956207725682859E-003
2.000000000000000E+000	3.2895498E+000	8.937715862467225E-001	-2.980329640912116E-003
2.000000000000000E+000	3.2886829E+000	9.011044764721727E-001	-3.004445191880010E-003
2.000000000000000E+000	3.2875402E+000	9.084373763194683E-001	-3.028552394891300E-003
2.000000000000000E+000	3.2864764E+000	9.157702840388156E-001	-3.052651822861255E-003
2.000000000000000E+000	3.2854125E+000	9.231031994846135E-001	-3.076743475294767E-003
2.000000000000000E+000	3.2842698E+000	9.304361184236410E-001	-3.100826759583361E-003
2.000000000000000E+000	3.2832453E+000	9.377690221800410E-001	-3.124902481560885E-003
2.000000000000000E+000	3.2822208E+000	9.451019419175059E-001	-3.148970743544569E-003
2.000000000000000E+000	3.2808418E+000	9.524348393902848E-001	-3.173028820289243E-003
2.000000000000000E+000	3.2797387E+000	9.597677443267574E-001	-3.197078832133427E-003
2.000000000000000E+000	3.2787535E+000	9.671006546743383E-001	-3.221121637740497E-003
2.000000000000000E+000	3.2774532E+000	9.744335631061265E-001	-3.245154901829179E-003
2.000000000000000E+000	3.2763894E+000	9.817664702568123E-001	-3.269180360798691E-003
2.000000000000000E+000	3.2750890E+000	9.890993662201367E-001	-3.293196247893289E-003
2.000000000000000E+000	3.2739069E+000	9.964322524386978E-001	-3.317203435019800E-003
2.000000000000000E+000	3.2726855E+000	1.003765125740369E+000	-3.341201623351383E-003
2.000000000000000E+000	3.2714248E+000	1.011098010963864E+000	-3.365190605709696E-003
2.000000000000000E+000	3.2700851E+000	1.018430897653169E+000	-3.389169769185684E-003
2.000000000000000E+000	3.2688241E+000	1.025763792793817E+000	-3.413139713547832E-003
2.000000000000000E+000	3.2674451E+000	1.033096693541342E+000	-3.437099564071963E-003
2.000000000000000E+000	3.2661448E+000	1.040429590325588E+000	-3.461049866424470E-003
2.000000000000000E+000	3.2645686E+000	1.047762480604914E+000	-3.484988589537642E-003
2.000000000000000E+000	3.2631502E+000	1.055095389244225E+000	-3.508916971941680E-003
2.000000000000000E+000	3.2616923E+000	1.062428284781244E+000	-3.532834620745428E-003
2.000000000000000E+000	3.2600374E+000	1.069761197177536E+000	-3.556740189570909E-003
2.000000000000000E+000	3.2585008E+000	1.077094106679559E+000	-3.580634481155449E-003
2.000000000000000E+000	3.2568853E+000	1.084427012896968E+000	-3.604516915548949E-003
2.000000000000000E+000	3.2552304E+000	1.091759901348121E+000	-3.628387157151385E-003
2.000000000000000E+000	3.2533391E+000	1.099092800024053E+000	-3.652243562779622E-003
2.000000000000000E+000	3.2516053E+000	1.106425671639145E+000	-3.676087166784304E-003
2.000000000000000E+000	3.2497928E+000	1.113758546581831E+000	-3.699917491080876E-003
2.000000000000000E+000	3.2477832E+000	1.121091419948936E+000	-3.723733073893337E-003
2.000000000000000E+000	3.2458920E+000	1.128424306748476E+000	-3.747534832843985E-003
2.000000000000000E+000	3.2438824E+000	1.135757197880249E+000	-3.771321869457093E-003
2.000000000000000E+000	3.2417548E+000	1.143090071128309E+000	-3.795093246288844E-003
2.000000000000000E+000	3.2395875E+000	1.150422976206873E+000	-3.818848834252921E-003
2.000000000000000E+000	3.2374599E+000	1.157755869738857E+000	-3.842588782998989E-003
2.000000000000000E+000	3.2352927E+000	1.165088768894010E+000	-3.866312857908317E-003
2.000000000000000E+000	3.2329679E+000	1.172421660105288E+000	-3.890019859467930E-003
2.000000000000000E+000	3.2304068E+000	1.179754554217193E+000	-3.913708090185966E-003
2.000000000000000E+000	3.2280426E+000	1.187087448856467E+000	-3.937378986481471E-003
2.000000000000000E+000	3.2252846E+000	1.194420333313876E+000	-3.961029625622594E-003
2.000000000000000E+000	3.2227232E+000	1.201753214988378E+000	-3.984661473852397E-003
2.000000000000000E+000	3.2197680E+000	1.209086110445493E+000	-4.008271696339649E-003
2.000000000000000E+000	3.2169707E+000	1.216418968618016E+000	-4.031861286096975E-003
2.000000000000000E+000	3.2136607E+000	1.223751822819048E+000	-4.055426591586398E-003
2.000000000000000E+000	3.2103510E+000	1.231084674534202E+000	-4.078967619351832E-003
2.000000000000000E+000	3.2067261E+000	1.238417520478633E+000	-4.102482047640068E-003
2.000000000000000E+000	3.2032192E+000	1.245750381345021E+000	-4.125970808177373E-003
2.000000000000000E+000	3.1993184E+000	1.253083248473737E+000	-4.149430984972778E-003
2.000000000000000E+000	3.1953781E+000	1.260416116171844E+000	-4.172862269569655E-003
2.000000000000000E+000	3.1912408E+000	1.267748985739880E+000	-4.196263222024636E-003
2.000000000000000E+000	3.1867490E+000	1.275081862042116E+000	-4.219631258112074E-003
2.000000000000000E+000	3.1821783E+000	1.282414726736910E+000	-4.242965740719273E-003
2.000000000000000E+000	3.1771741E+000	1.289578947306309E+000	-4.265727716697005E-003
2.000000000000000E+000	3.1721702E+000	1.296561310052872E+000	-4.287876959463316E-003
2.000000000000000E+000	3.1671660E+000	1.302955094612473E+000	-4.308127136497565E-003
2.000000000000000E+000	3.1621618E+000	1.308982235009902E+000	-4.327185929788813E-003
2.000000000000000E+000	3.1571577E+000	1.314560607619981E+000	-4.344797731602439E-003
2.000000000000000E+000	3.1521537E+000	1.319757655582826E+000	-4.361179625725548E-003
2.000000000000000E+000	3.1471496E+000	1.324706370965673E+000	-4.376753973179275E-003
2.000000000000000E+000	3.1421061E+000	1.329385719999506E+000	-4.391456984117617E-003
2.000000000000000E+000	3.1371019E+000	1.333584525537889E+000	-4.404629064902179E-003
2.000000000000000E+000	3.1320977E+000	1.337469982248148E+000	-4.416798695009814E-003
2.000000000000000E+000	3.1270938E+000	1.341379876363775E+000	-4.429025300626019E-003
2.000000000000000E+000	3.1220896E+000	1.344979332206813E+000	-4.440263124367071E-003
2.000000000000000E+000	3.1170855E+000	1.348449734697607E+000	-4.451080665500537E-003
2.000000000000000E+000	3.1120813E+000	1.351704072208339E+000	-4.461208428376723E-003
2.000000000000000E+000	3.1070774E+000	1.354706161651380E+000	-4.470536152518352E-003
2.000000000000000E+000	3.1020732E+000	1.357555728141268E+000	-4.479375716337156E-003
2.000000000000000E+000	3.0970690E+000	1.360300194051001E+000	-4.487875516696467E-003
2.000000000000000E+000	3.0920651E+000	1.362802180801101E+000	-4.495611822596857E-003
2.000000000000000E+000	3.0870216E+000	1.365142847367592E+000	-4.502837510820919E-003
2.000000000000000E+000	3.0820174E+000	1.367348586099645E+000	-4.509635636020875E-003
2.000000000000000E+000	3.0770133E+000	1.369389091710879E+000	-4.515914298831842E-003
2.000000000000000E+000	3.0720091E+000	1.371244809033076E+000	-4.521615079307810E-003
2.000000000000000E+000	3.0670052E+000	1.373056044386758E+000	-4.527170147478945E-003
2.000000000000000E+000	3.0620010E+000	1.374656083718406E+000	-4.532069469496353E-003
2.000000000000000E+000	3.0569968E+000	1.376257099063033E+000	-4.536963768317421E-003
2.000000000000000E+000	3.0519927E+000	1.377709504466587E+000	-4.541396498940861E-003
2.000000000000000E+000	3.0469887E+000	1.379165334033867E+000	-4.545832395218849E-003
