cycle number,time/s,Ecell/V,I/mA,Capacity/mA.h
2.0,293749.9453773117,3.4413278,-0.88020372,6.391027569770813e-07
2.0,293750.3293773513,3.4362056,-0.8800264,9.451674001084434e-05
2.0,293751.2413774468,3.4312015,-0.8800658,0.0003174720740980572
2.0,293752.6933775982,3.4261973,-0.87986875,0.0006724439014328851
2.0,293754.7433778122,3.4211931,-0.87996727,0.001173598689172003
2.0,293757.5173781011,3.4161892,-0.88018405,0.001851757011082437
2.0,293760.9973784646,3.4111457,-0.88071609,0.002702510065535704
2.0,293765.163378899,3.4061415,-0.87996727,0.003720975045959155
2.0,293770.0273794064,3.4011374,-0.88055843,0.004910077742669317
2.0,293775.6813799962,3.3961332,-0.8801446,0.006292309536933899
2.0,293782.637380722,3.3911293,-0.8801052,0.007992846061223084
2.0,293791.9553816933,3.3861251,-0.87988847,0.01027082151042091
2.0,293811.0253836829,3.3811209,-0.87994754,0.01493285761372911
2.0,293841.0253868122,3.378087,-0.8800264,0.02226695771740542
2.0,293871.0253899414,3.3762746,-0.88016433,0.02960105149745941
2.0,293901.0253930707,3.3747771,-0.88016433,0.03693513692382309
2.0,293931.0253961999,3.3735952,-0.8801446,0.04426922726263602
2.0,293961.0253993291,3.3724525,-0.88024312,0.05160330457717179
2.0,293991.0254024584,3.3713098,-0.87992787,0.05893737466626696
2.0,294021.0254055876,3.3702853,-0.8801052,0.06627143198013305
2.0,294051.0254087169,3.369379,-0.88008553,0.07360549614753988
2.0,294081.0254118461,3.3685911,-0.8801446,0.08093957642886374
2.0,294111.0254149754,3.3677242,-0.8800658,0.08827366096970107
2.0,294141.0254181046,3.3669755,-0.88004607,0.09560773768156766
2.0,294171.0254212338,3.3663452,-0.879987,0.1029418357401755
2.0,294201.0254243631,3.3656359,-0.88020372,0.1102759635665019
2.0,294231.0254274923,3.3649659,-0.8800658,0.1176100988235076
2.0,294261.0254306216,3.3643749,-0.8800264,0.1249442193711466
2.0,294291.0254337508,3.3637838,-0.88012493,0.1322783197077446
2.0,294321.0254368801,3.3633111,-0.88022345,0.1396124345036679
2.0,294351.0254400093,3.3627989,-0.88020372,0.1469465079543326
2.0,294381.0254431386,3.3621683,-0.8801446,0.1542806088300215
2.0,294411.0254462678,3.3616168,-0.88030225,0.1616146710593502
2.0,294441.025449397,3.3610258,-0.8801052,0.1689487745712863
2.0,294471.0254525263,3.3606317,-0.8801052,0.1762828360244963
2.0,294501.0254556555,3.3600407,-0.88018405,0.1836169276819958
2.0,294531.0254587848,3.3595679,-0.8801052,0.1909510251088937
2.0,294561.025461914,3.3590951,-0.8800658,0.1982851073836287
2.0,294591.0254650433,3.3585827,-0.88026285,0.2056191998705268
2.0,294621.0254681725,3.3580706,-0.88016433,0.2129532941421866
2.0,294651.0254713017,3.3575978,-0.87980962,0.2202873584838708
2.0,294681.025474431,3.3571248,-0.88012493,0.2276214479613304
2.0,294711.0254775602,3.3566916,-0.8800658,0.2349555305286911
2.0,294741.0254806895,3.3561792,-0.88020372,0.2422896329252587
2.0,294771.0254838187,3.3557065,-0.8800658,0.24962370929771
2.0,294801.025486948,3.3551154,-0.88008553,0.2569577697970138
2.0,294831.0254900772,3.3546031,-0.88004607,0.2642918421085013
2.0,294861.0254932065,3.3542092,-0.88055843,0.2716259139177203
2.0,294891.0254963357,3.3536968,-0.88020372,0.2789599916154146
2.0,294921.0254994649,3.353224,-0.88016433,0.2862940513815813
2.0,294951.0255025942,3.3527513,-0.87994754,0.2936281442512075
2.0,294981.0255057234,3.3521602,-0.88012493,0.3009621989924046
2.0,295011.0255088527,3.351845,-0.8801052,0.3082962806531455
2.0,295041.0255119819,3.3513722,-0.88026285,0.3156303558322124
2.0,295071.0255151112,3.3506629,-0.88008553,0.3229644476959771
2.0,295101.0255182404,3.3502688,-0.88000667,0.3302985316574242
2.0,295131.0255213697,3.3496778,-0.88004607,0.3376326014858815
2.0,295161.0255244989,3.3492444,-0.88022345,0.3449666869649953
2.0,295191.0255276281,3.3487716,-0.88018405,0.3523007675737142
2.0,295221.0255307574,3.3483381,-0.88018405,0.3596348216158813
2.0,295251.0255338866,3.3477867,-0.88018405,0.3669689133047064
2.0,295281.0255370159,3.3471956,-0.87986875,0.3743029931365781
2.0,295311.0255401451,3.3467226,-0.88008553,0.3816370681646466
2.0,295341.0255432744,3.3463681,-0.88020372,0.388971154948473
2.0,295371.0255464036,3.345777,-0.88004607,0.3963052162140939
2.0,295401.0255495328,3.345186,-0.88000667,0.4036392915137277
2.0,295431.0255526621,3.3447526,-0.88036138,0.4109733662321501
2.0,295461.0255557913,3.3442404,-0.87994754,0.4183074190126194
2.0,295491.0255589206,3.3436494,-0.87996727,0.4256414587802026
2.0,295521.0255620498,3.3432159,-0.87990814,0.4329755343200101
2.0,295551.0255651791,3.3427432,-0.88012493,0.440309594457315
2.0,295581.0255683083,3.3421915,-0.88022345,0.4476436614259415
2.0,295611.0255714376,3.3416791,-0.87973082,0.4549777358824014
2.0,295641.0255745668,3.341167,-0.87978995,0.4623117727333638
2.0,295671.025577696,3.3405759,-0.87988847,0.4696457995914088
2.0,295701.0255808253,3.3400242,-0.88016433,0.4769798251464301
2.0,295731.0255839545,3.3395908,-0.87978995,0.4843138580581214
2.0,295761.0255870838,3.3390393,-0.88004607,0.4916478921639919
2.0,295791.025590213,3.338527,-0.88069636,0.49898194761614
2.0,295821.0255933423,3.3378966,-0.88024312,0.5063159735336569
2.0,295851.0255964715,3.3374631,-0.88016433,0.5136499833359983
2.0,295881.0255996007,3.3369114,-0.87994754,0.5209840478099386
2.0,295911.02560273,3.3364387,-0.8801052,0.5283180597358611
2.0,295941.0256058592,3.3357294,-0.88024312,0.5356520960541236
2.0,295971.0256089885,3.3352172,-0.87994754,0.5429861177768973
2.0,296001.0256121177,3.3348625,-0.879987,0.5503201445935171
2.0,296031.025615247,3.3341928,-0.8804993,0.557654160394768
2.0,296061.0256183762,3.3336017,-0.88012493,0.5649881621388595
2.0,296091.0256215055,3.3331289,-0.88018405,0.5723222044327525
2.0,296121.0256246347,3.3326166,-0.88036138,0.5796562408140302
2.0,296151.0256277639,3.3319862,-0.8800658,0.586990263272557
2.0,296181.0256308932,3.3313951,-0.88008553,0.5943243255559604
2.0,296211.0256340224,3.3307254,-0.87975055,0.6016583536614644
2.0,296241.0256371517,3.3304889,-0.8801052,0.6089924093888204
2.0,296271.0256402809,3.3298979,-0.8801446,0.6163264490784871
2.0,296301.0256434102,3.3292675,-0.88004607,0.6236604615755545
2.0,296331.0256465394,3.3288341,-0.87994754,0.6309944839030174
2.0,296361.0256496686,3.3282824,-0.8801052,0.6383285486065349
2.0,296391.0256527979,3.327652,-0.88000667,0.6456626041360366
2.0,296421.0256559271,3.3271003,-0.87986875,0.6529966306232413
2.0,296451.0256590564,3.3265092,-0.88008553,0.6603306668178903
2.0,296481.0256621856,3.3259182,-0.88012493,0.6676646958106757
2.0,296511.0256653149,3.3253272,-0.87992787,0.6749987269706859
2.0,296541.0256684441,3.3247755,-0.88018405,0.6823328004646302
2.0,296571.0256715734,3.324342,-0.8801052,0.6896668290294211
2.0,296601.0256747026,3.3235934,-0.8800264,0.6970008435165552
2.0,296631.0256778318,3.3230419,-0.8800264,0.7043348799876373
2.0,296661.0256809611,3.3225691,-0.88028258,0.7116689276562798
2.0,296691.0256840903,3.3219781,-0.8801052,0.719002979408039
2.0,296721.0256872196,3.3212292,-0.88016433,0.7263370154072841
2.0,296751.0256903488,3.3206778,-0.8800264,0.7336710296203693
2.0,296781.0256934781,3.3201654,-0.87986875,0.7410050567540527
2.0,296811.0256966073,3.3196533,-0.88000667,0.7483391015993888
2.0,296841.0256997366,3.3191016,-0.88004607,0.7556731688310704
2.0,296871.0257028658,3.3183923,-0.87996727,0.7630072097778322
2.0,296901.025705995,3.3178802,-0.8801052,0.7703412776566215
2.0,296931.0257091243,3.3172498,-0.88000667,0.77767529552771
2.0,296961.0257122535,3.3166192,-0.88008553,0.7850093476850126
2.0,296991.0257153828,3.3159494,-0.88008553,0.7923433829746975
2.0,297021.025718512,3.3155553,-0.8800264,0.7996774564127128
2.0,297051.0257216413,3.314925,-0.87996727,0.807011504278746
2.0,297081.0257247705,3.3142157,-0.88028258,0.8143455759750142
2.0,297111.0257278997,3.3137035,-0.8801446,0.8216795939247477
2.0,297141.025731029,3.3130336,-0.87951404,0.8290136496296194
2.0,297171.0257341582,3.3125608,-0.87980962,0.8363476722510657
2.0,297201.0257372875,3.3118911,-0.87982935,0.8436817240053748
2.0,297231.0257404167,3.3111818,-0.88016433,0.8510157699779671
2.0,297261.025743546,3.3106301,-0.87984908,0.8583498021780784
2.0,297291.0257466752,3.3099604,-0.8800264,0.8656838410353662
2.0,297321.0257498045,3.3094873,-0.8800264,0.8730178719110954
2.0,297351.0257529337,3.3088176,-0.8801052,0.8803519287531245
2.0,297381.0257560629,3.3081083,-0.8801052,0.8876859657916759
2.0,297411.0257591922,3.3076355,-0.88012493,0.8950199674615597
2.0,297441.0257623214,3.3069656,-0.8800658,0.9023540415135028
2.0,297471.0257654507,3.3064141,-0.87971109,0.90968809463448
2.0,297501.0257685799,3.3057442,-0.8800658,0.9170221739841832
2.0,297531.0257717092,3.3051138,-0.8800658,0.9243562273683814
2.0,297561.0257748384,3.3044834,-0.8805387,0.9316902885373104
2.0,297591.0257779676,3.3038135,-0.88004607,0.9390243364157612
2.0,297621.0257810969,3.3031042,-0.87990814,0.9463583784610036
2.0,297651.0257842261,3.3026314,-0.88026285,0.9536924159063566
2.0,297681.0257873554,3.302001,-0.87996727,0.9610264624353252
2.0,297711.0257904846,3.3012524,-0.88008553,0.9683605078708796
2.0,297741.0257936139,3.3006613,-0.88020372,0.9756945447913145
2.0,297771.0257967431,3.2998734,-0.88022345,0.983028589558767
2.0,297801.0257998724,3.2993217,-0.88000667,0.9903626647371386
2.0,297831.0258030016,3.2986517,-0.87992787,0.9976967360112404
2.0,297861.0258061308,3.2980607,-0.8801052,1.005030797090762
2.0,297891.0258092601,3.297312,-0.88061756,1.012364845098125
2.0,297921.0258123893,3.296721,-0.87988847,1.019698893797895
2.0,297951.0258155186,3.2960906,-0.8800264,1.027032935457826
2.0,297981.0258186478,3.295342,-0.87990814,1.034366965151893
2.0,298011.0258217771,3.2945933,-0.87996727,1.041701046295895
2.0,298041.0258249063,3.293884,-0.879987,1.049035118486683
2.0,298071.0258280355,3.2932537,-0.88000667,1.056369157998463
2.0,298101.0258311648,3.2926233,-0.88004607,1.063703212796383
2.0,298131.025834294,3.2919927,-0.8800658,1.071037269605994
2.0,298161.0258374233,3.291244,-0.8801446,1.078371331070496
2.0,298191.0258405525,3.2905743,-0.88016433,1.085705412259499
2.0,298221.0258436818,3.2899439,-0.88047957,1.0930394711611
2.0,298251.025846811,3.2892346,-0.88022345,1.10037352897803
2.0,298281.0258499403,3.288486,-0.8801052,1.107707607136203
2.0,298311.0258530695,3.2876978,-0.87996727,1.115041683401035
2.0,298341.0258561987,3.2870281,-0.8801052,1.122375761121246
2.0,298371.025859328,3.2862794,-0.88099194,1.129709823745157
2.0,298401.0258624572,3.2856095,-0.88020372,1.1370438855704
2.0,298431.0258655865,3.2849004,-0.88022345,1.144377980302538
2.0,298461.0258687157,3.2841911,-0.87973082,1.1517120727798
2.0,298491.025871845,3.2834818,-0.88012493,1.159046164140303
2.0,298521.0258749742,3.2826939,-0.88020372,1.166380241160922
2.0,298551.0258781035,3.2819057,-0.88012493,1.173714297600487
2.0,298581.0258812327,3.2812359,-0.87992787,1.181048347306681
2.0,298611.0258843619,3.2806056,-0.88004607,1.188382437145179
2.0,298641.0258874912,3.2796597,-0.8800264,1.195716482077075
2.0,298671.0258906204,3.2791083,-0.879987,1.203050568423304
2.0,298701.0258937497,3.2782414,-0.87990814,1.210384627422756
2.0,298731.0258968789,3.2774138,-0.88008553,1.217718659524023
2.0,298761.0259000082,3.2767045,-0.88004607,1.225052736809088
2.0,298791.0259031374,3.2759955,-0.87988847,1.232386789087951
2.0,298821.0259062666,3.2752466,-0.87996727,1.239720869773593
2.0,298851.0259093959,3.2744193,-0.88012493,1.247054935394459
2.0,298881.0259125251,3.2735524,-0.8801052,1.254389003730946
2.0,298911.0259156544,3.2729614,-0.88101161,1.261723098615142
2.0,298941.0259187836,3.2720158,-0.88000667,1.269057164368596
2.0,298971.0259219129,3.2711489,-0.87990814,1.276391221309933
2.0,299001.0259250421,3.270282,-0.88028258,1.283725248220993
2.0,299031.0259281714,3.2696121,-0.87965202,1.291059255034128
2.0,299061.0259313006,3.2686272,-0.88004607,1.298393313849468
2.0,299091.0259344298,3.2679179,-0.88004607,1.305727353986633
2.0,299121.0259375591,3.2669723,-0.8800658,1.313061415569748
2.0,299151.0259406883,3.2659872,-0.88000667,1.320395476944611
2.0,299181.0259438176,3.2652385,-0.88000667,1.327729527352253
2.0,299211.0259469468,3.264293,-0.88020372,1.335063611582252
2.0,299241.0259500761,3.2632289,-0.88000667,1.342397664823598
2.0,299271.0259532053,3.2624409,-0.8800658,1.349731692139274
2.0,299301.0259563345,3.2615347,-0.88008553,1.357065730525188
2.0,299331.0259594638,3.2605102,-0.88012493,1.364399752107692
2.0,299361.025962593,3.2594857,-0.87967169,1.371733813842799
2.0,299391.0259657223,3.2585008,-0.88020372,1.379067895831664
2.0,299421.0259688515,3.2574763,-0.87977022,1.386401947232418
2.0,299451.0259719808,3.2564912,-0.88004607,1.393736011910868
2.0,299481.02597511,3.2554274,-0.879987,1.401070058551496
2.0,299511.0259782393,3.2544029,-0.8801052,1.408404128092295
2.0,299541.0259813685,3.2531815,-0.88032198,1.415738193529082
2.0,299571.0259844977,3.252157,-0.88024312,1.423072237868937
2.0,299601.025987627,3.2510536,-0.87984908,1.4304062704633
2.0,299631.0259907562,3.2499111,-0.88008553,1.437740326135423
2.0,299661.0259938855,3.2487683,-0.8801446,1.445074366392327
2.0,299691.0259970147,3.2475469,-0.8801446,1.452408424241409
2.0,299721.026000144,3.2462859,-0.87939584,1.459742451429167
2.0,299751.0260032732,3.2450252,-0.88016433,1.467076521747045
2.0,299781.0260064024,3.2436855,-0.88000667,1.474410579934782
2.0,299811.0260095317,3.2423851,-0.87973082,1.48174460580882
2.0,299841.0260126609,3.2409272,-0.87990814,1.489078652152385
2.0,299871.0260157902,3.2394693,-0.88016433,1.496412695759037
2.0,299901.0260189194,3.2380903,-0.88004607,1.503746741073893
2.0,299931.0260220487,3.2363172,-0.87990814,1.51108079236663
2.0,299961.0260251779,3.234741,-0.88012493,1.518414835046993
2.0,299991.0260283072,3.2330468,-0.879987,1.525748910870088
2.0,300021.0260314364,3.2311161,-0.88004607,1.533082974523736
2.0,300051.0260345656,3.229264,-0.8801446,1.540417040856082
2.0,300081.0260376949,3.2272546,-0.88018405,1.547751097566286
