cycle number	time/s	Ecell/V	I/mA	Capacity/mA.h	
1.000000000000000E+000	1.067331331846560E+005	2.8993194E+000	8.7987655E-001	4.888203077846103E-007
1.000000000000000E+000	1.067331451846566E+005	2.9047177E+000	8.8021153E-001	3.422278596295251E-006
1.000000000000000E+000	1.067331631846575E+005	2.9097614E+000	8.7987655E-001	7.822274433241950E-006
1.000000000000000E+000	1.067331891846587E+005	2.9149234E+000	8.7985688E-001	1.417827407519023E-005
1.000000000000000E+000	1.067332231846605E+005	2.9200461E+000	8.8011301E-001	2.249022278520796E-005
1.000000000000000E+000	1.067332671846626E+005	2.9251685E+000	8.8005394E-001	3.324621833033032E-005
1.000000000000000E+000	1.067333171846652E+005	2.9301729E+000	8.8001448E-001	4.546921127372317E-005
1.000000000000000E+000	1.067333771846683E+005	2.9352167E+000	8.8009334E-001	6.013709389501147E-005
1.000000000000000E+000	1.067334411846714E+005	2.9403000E+000	8.7999481E-001	7.578250772423214E-005
1.000000000000000E+000	1.067335111846749E+005	2.9453437E+000	8.8003421E-001	9.289538962973487E-005
1.000000000000000E+000	1.067335851846787E+005	2.9505844E+000	8.7997508E-001	1.109859229789840E-004
1.000000000000000E+000	1.067336631846826E+005	2.9557071E+000	8.8005394E-001	1.300545459985733E-004
1.000000000000000E+000	1.067337391846864E+005	2.9607902E+000	8.8015240E-001	1.486339873406622E-004
1.000000000000000E+000	1.067338191846905E+005	2.9659128E+000	8.8013273E-001	1.681912335422304E-004
1.000000000000000E+000	1.067339031846947E+005	2.9709959E+000	8.8005394E-001	1.887267990907033E-004
1.000000000000000E+000	1.067339871846989E+005	2.9760003E+000	8.8011301E-001	2.092617844541868E-004
1.000000000000000E+000	1.067340731847032E+005	2.9810834E+000	8.8013273E-001	2.302856338355276E-004
1.000000000000000E+000	1.067341611847077E+005	2.9862454E+000	8.8003421E-001	2.517986976438098E-004
1.000000000000000E+000	1.067342511847122E+005	2.9912891E+000	8.8013273E-001	2.738002642989159E-004
