cycle number,freq/Hz,Re(Z)/Ohm,-Im(Z)/Ohm,|Z|/Ohm,Phase(Z)/deg
5.0,9997.999,8.3556604,2.0043848,8.592707323457445,-13.489419997489149
5.0,6812.999,8.8143797,2.1833642,9.080769170373935,-13.912407354974585
5.0,4642.0,9.4093485,2.2814045,9.681975298825778,-13.629009607396327
5.0,3162.0007,9.9945135,2.3477836,10.26656651145412,-13.219514579345915
5.0,2154.0,10.584016,2.412034,10.855381278675198,-12.838110803717385
5.0,1467.9995,11.1767,2.4821835,11.44901121571956,-12.521344931402604
5.0,998.00061,11.802365,2.5677204,12.078452204061625,-12.273992912333243
5.0,680.99933,12.439874,2.6421201,12.717360722992016,-11.990936196146237
5.0,463.99887,13.116948,2.7082524,13.393616236730459,-11.665914657685018
5.0,316.00006,13.811646,2.7355616,14.079945401055735,-11.203121794649958
5.0,215.00046,14.505802,2.7529807,14.764728050247877,-10.746066053498016
5.0,146.99995,15.200926,2.7620797,15.44982962775409,-10.2985523840656
5.0,102.00077,15.878662,2.7481494,16.114720972916793,-9.819018398904785
5.0,68.000511,16.628401,2.690006,16.844579308989495,-9.189230963098883
5.0,46.000347,17.337835,2.5858386,17.529605921197284,-8.482808310031357
5.0,32.00024,17.968433,2.4502194,18.134722484328936,-7.765098826940022
5.0,22.000166,18.549362,2.266458,18.687312874589754,-6.966168239825447
5.0,14.99895,19.046104,2.0992153,19.161439989065805,-6.289615005001561
5.0,10.000075,19.503426,1.9362159,19.599299930071197,-5.669500677019413
5.0,6.998889,19.852808,1.8614608,19.939885200140964,-5.356569014964226
5.0,4.9988737,20.169043,1.8429446,20.253067430256536,-5.220898808887702
5.0,2.9988587,20.595406,1.9440383,20.686953212513025,-5.392277275970959
5.0,2.000015,20.98035,2.1465359,21.08987203594391,-5.841703849999963
5.0,0.99884343,21.815481,2.8173425,21.996650427364326,-7.358687152204709
5.0,0.99884343,21.726295,2.7240911,21.896405338505318,-7.146578010966137
5.0,0.0,0.0,0.0,0.0,
6.0,9997.999,8.1267481,1.7978415,8.32323667451406,-12.474359483573494
6.0,6812.999,8.6901608,2.0914588,8.938293720948874,-13.532011488589056
6.0,4642.0,9.252738,2.1644275,9.502521081239456,-13.166054789095801
6.0,3162.0007,9.8048239,2.2177494,10.052511333553003,-12.745242848554328
6.0,2154.0,10.345164,2.2802062,10.593477167644929,-12.429974454509344
6.0,1467.9995,10.896543,2.3392355,11.144804712300221,-12.116181776064714
6.0,998.00061,11.474585,2.411309,11.7252083996706,-11.867651398938884
6.0,680.99933,12.083274,2.5044193,12.340082114365709,-11.70951852267349
6.0,463.99887,12.719666,2.5738397,12.977463309632283,-11.439406339023781
6.0,316.00006,13.374522,2.6188147,13.628500620443178,-11.078703538155391
6.0,215.00046,14.04547,2.6494732,14.293177944684599,-10.682487961047384
6.0,146.99995,14.715534,2.6653194,14.954961330915314,-10.266276826286893
6.0,102.00077,15.364429,2.6626611,15.593442295705403,-9.831729910186942
6.0,68.000511,16.098627,2.6239653,16.311069406410272,-9.257410413733485
6.0,46.000347,16.798477,2.546555,16.990402346252836,-8.620086697992274
6.0,32.00024,17.41136,2.4270198,17.57970085522481,-7.93549142501832
6.0,22.000166,17.990606,2.2661107,18.132764873341586,-7.179211459053411
6.0,14.99895,18.513165,2.0964553,18.63148955779229,-6.46072710385946
6.0,10.000075,18.974995,1.9403552,19.073945935547577,-5.838687599269834
6.0,6.998889,19.330042,1.867406,19.420034214454926,-5.5180160141394765
6.0,4.9988737,19.640696,1.834264,19.726161912194474,-5.335433692884059
6.0,2.9988587,20.058792,1.9241874,20.15087178386044,-5.4794676984926065
6.0,2.000015,20.445271,2.1068237,20.55353527659713,-5.883391815547957
6.0,0.99884343,21.248857,2.7726142,21.428983020864305,-7.434123310469821
6.0,0.99884343,21.195807,2.6811223,21.364705735600626,-7.209230260126906
6.0,0.0,0.0,0.0,0.0,
7.0,9997.999,8.2107096,1.9777894,8.44555522427534,-13.543356261299177
7.0,6812.999,8.644269,2.072778,8.889307913535507,-13.484159976073462
7.0,4642.0,9.1932306,2.1455054,9.440269185050049,-13.136494444542317
7.0,3162.0007,9.7383823,2.1979272,9.983334803433825,-12.718408434179208
7.0,2154.0,10.277948,2.2484536,10.521015097511123,-12.339898451814252
7.0,1467.9995,10.825462,2.3168371,11.070608007755508,-12.080057254289382
7.0,998.00061,11.397067,2.3890772,11.644776772014517,-11.839040389421772
7.0,680.99933,11.990165,2.4734011,12.242621031817745,-11.655809536063192
7.0,463.99887,12.619228,2.5462985,12.87356016675598,-11.40792206604051
7.0,316.00006,13.265053,2.5961084,13.516708545994456,-11.073413871355298
7.0,215.00046,13.93015,2.6314251,14.176511456610545,-10.69720391686028
7.0,146.99995,14.600869,2.6510742,14.839594669972177,-10.291059915410239
7.0,102.00077,15.250552,2.6599987,15.480792272642434,-9.893988850760461
7.0,68.000511,15.972223,2.6270258,16.18682093913424,-9.340080094113251
7.0,46.000347,16.671997,2.5626249,16.867795657586946,-8.738448241225036
7.0,32.00024,17.309668,2.454416,17.48281339405303,-8.070427156947346
7.0,22.000166,17.891953,2.3022463,18.039465629005555,-7.332241918787943
7.0,14.99895,18.428314,2.1342337,18.551488090415056,-6.606151416035487
7.0,10.000075,18.89505,1.9721552,18.99769224499089,-5.958624365114913
7.0,6.998889,19.266714,1.891591,19.359348771822802,-5.607284657066753
7.0,4.9988737,19.578569,1.8583821,19.66656930217778,-5.422224353005875
7.0,2.9988587,20.022617,1.9326226,20.115671046294224,-5.513223006554835
7.0,2.000015,20.402901,2.1206572,20.512814438192358,-5.933958635819905
7.0,0.99884343,21.218573,2.7534764,21.396482711924545,-7.393799186916009
7.0,0.99884343,21.147169,2.6910846,21.317708437796924,-7.252199392640297
7.0,0.0,0.0,0.0,0.0,
8.0,9997.999,8.1561222,2.0245407,8.403635783831266,-13.940401652046425
8.0,6812.999,8.6127357,2.0439668,8.851949870935597,-13.350407387748486
8.0,4642.0,9.1573963,2.1200593,9.399604163515088,-13.035088225095457
8.0,3162.0007,9.6890678,2.1674936,9.9285478967993,-12.609745052080195
8.0,2154.0,10.21782,2.2185507,10.455898467414002,-12.25023833210393
8.0,1467.9995,10.747301,2.2871003,10.987961893220284,-12.013725111159662
8.0,998.00061,11.324202,2.371062,11.569766028085787,-11.825754748134601
8.0,680.99933,11.915722,2.4499257,12.164972943529488,-11.618359042423618
8.0,463.99887,12.533411,2.5196207,12.784165196319604,-11.366793879506444
8.0,316.00006,13.184501,2.5770221,13.433990826366133,-11.059511725524567
8.0,215.00046,13.841641,2.6075954,14.085119074504913,-10.668783408006592
8.0,146.99995,14.498115,2.6400902,14.736533337843099,-10.320412708822213
8.0,102.00077,15.144418,2.6393301,15.372685514752781,-9.886070036078424
8.0,68.000511,15.872918,2.6198893,16.08767682976565,-9.372399474679389
8.0,46.000347,16.559149,2.5616593,16.756118702536025,-8.793808044028092
8.0,32.00024,17.1929,2.4525733,17.36694924855465,-8.118490945747318
8.0,22.000166,17.789846,2.3071609,17.93882973112251,-7.389431538080297
8.0,14.99895,18.319384,2.1365407,18.443552702833923,-6.652201034326512
8.0,10.000075,18.805481,1.9810758,18.90954195549714,-6.013681113986677
8.0,6.998889,19.174629,1.8875364,19.26730886628867,-5.622041420465173
8.0,4.9988737,19.486778,1.8559992,19.574964874851876,-5.4406688117083295
8.0,2.9988587,19.937801,1.9230338,20.030326200827172,-5.509230658639684
8.0,2.000015,20.333757,2.1058314,20.442509621381493,-5.912662835108488
8.0,0.99884343,21.032497,2.6763852,21.202098193192768,-7.2519130732133155
8.0,0.99884343,21.043907,2.6493766,21.210026360032572,-7.175646116843905
8.0,0.0,0.0,0.0,0.0,
9.0,9997.999,8.1343803,1.8015919,8.331499039138977,-12.488204877999728
9.0,6812.999,8.6417809,2.0494583,8.881478280502842,-13.34161054559344
9.0,4642.0,9.1893501,2.1231334,9.431428878731237,-13.009499056284612
9.0,3162.0007,9.7170076,2.167187,9.955748901585796,-12.572920125638861
