9997.999,8.3556604,-2.0043848
6812.999,8.8143797,-2.1833642
4642.0,9.4093485,-2.2814045
3162.0007,9.9945135,-2.3477836
2154.0,10.584016,-2.412034
1467.9995,11.1767,-2.4821835
998.00061,11.802365,-2.5677204
680.99933,12.439874,-2.6421201
463.99887,13.116948,-2.7082524
316.00006,13.811646,-2.7355616
215.00046,14.505802,-2.7529807
146.99995,15.200926,-2.7620797
102.00077,15.878662,-2.7481494
68.000511,16.628401,-2.690006
46.000347,17.337835,-2.5858386
32.00024,17.968433,-2.4502194
22.000166,18.549362,-2.266458
14.99895,19.046104,-2.0992153
10.000075,19.503426,-1.9362159
6.998889,19.852808,-1.8614608
4.9988737,20.169043,-1.8429446
2.9988587,20.595406,-1.9440383
2.000015,20.98035,-2.1465359
0.99884343,21.815481,-2.8173425
