cycle number	freq/Hz	Re(Z)/Ohm	-Im(Z)/Ohm	
2.000000000000000E+000	1.0001000E+004	8.2673588E+000	2.6834426E+000
2.000000000000000E+000	6.7460000E+003	9.2966089E+000	2.7759545E+000
2.000000000000000E+000	4.5510005E+003	1.0113347E+001	2.7630074E+000
2.000000000000000E+000	3.0700000E+003	1.0870985E+001	2.6638250E+000
2.000000000000000E+000	2.0710005E+003	1.1548008E+001	2.5335505E+000
2.000000000000000E+000	1.3970001E+003	1.2170387E+001	2.4008534E+000
2.000000000000000E+000	9.4205835E+002	1.2740558E+001	2.2763391E+000
2.000000000000000E+000	6.3536450E+002	1.3272159E+001	2.1781816E+000
2.000000000000000E+000	4.2871338E+002	1.3786943E+001	2.1010711E+000
2.000000000000000E+000	2.8913373E+002	1.4281002E+001	2.0492742E+000
2.000000000000000E+000	1.9502592E+002	1.4774909E+001	2.0190337E+000
2.000000000000000E+000	1.3346550E+002	1.5243658E+001	2.0040784E+000
2.000000000000000E+000	8.8668892E+001	1.5775969E+001	1.9951912E+000
2.000000000000000E+000	5.9863087E+001	1.6306479E+001	1.9661731E+000
2.000000000000000E+000	4.0354206E+001	1.6819847E+001	1.9022318E+000
2.000000000000000E+000	2.7236528E+001	1.7312700E+001	1.7968010E+000
2.000000000000000E+000	1.8356367E+001	1.7747757E+001	1.6792719E+000
2.000000000000000E+000	1.2393575E+001	1.8122505E+001	1.5679020E+000
2.000000000000000E+000	8.3562918E+000	1.8446238E+001	1.4924878E+000
2.000000000000000E+000	5.6368299E+000	1.8748678E+001	1.4756155E+000
2.000000000000000E+000	3.8021243E+000	1.9029539E+001	1.5183783E+000
2.000000000000000E+000	2.5634654E+000	1.9317415E+001	1.6491431E+000
2.000000000000000E+000	1.7299316E+000	1.9636572E+001	1.8476900E+000
2.000000000000000E+000	1.1664815E+000	1.9982805E+001	2.1457913E+000
2.000000000000000E+000	7.8696758E-001	2.0412113E+001	2.5686429E+000
2.000000000000000E+000	5.3085387E-001	2.0866186E+001	3.1428816E+000
