9997.999,8.4976711,-1.8945091
6812.999,8.9595861,-2.1432528
4642.0,9.5655899,-2.2488744
3162.0007,10.15309,-2.2975829
2154.0,10.725755,-2.3406363
1467.9995,11.275007,-2.4008212
998.00061,11.83125,-2.4897983
680.99933,12.432671,-2.6261179
463.99887,13.099466,-2.7792702
316.00006,13.828483,-2.9065287
215.00046,14.618585,-2.9972353
146.99995,15.419623,-3.0315642
102.00077,16.199364,-3.003931
68.000511,17.053802,-2.9079888
46.000347,17.838451,-2.7470887
32.00024,18.486403,-2.540838
22.000166,19.074827,-2.2932954
14.99895,19.563606,-2.0738845
10.000075,19.999884,-1.8705035
6.998889,20.322248,-1.7609098
4.9988737,20.596161,-1.7235522
2.9988587,21.00502,-1.7974908
2.000015,21.341909,-1.9827607
0.99884343,22.10672,-2.5825469
