cycle number,freq/Hz,Re(Z)/Ohm,-Im(Z)/Ohm
2.0,9997.999,8.4965153,2.4040761
2.0,6812.999,9.312109,2.3473289
2.0,4642.0,9.9272394,2.2384222
2.0,3162.0007,10.462504,2.1106939
2.0,2154.0,10.923532,2.0067639
2.0,1467.9995,11.35274,1.9479108
2.0,998.00061,11.772169,1.9397985
2.0,680.99933,12.193912,1.9817863
2.0,463.99887,12.653765,2.0637336
2.0,316.00006,13.151478,2.167973
2.0,215.00046,13.706278,2.2783439
2.0,146.99995,14.292761,2.3711283
2.0,102.00077,14.89799,2.4329908
2.0,68.000511,15.597618,2.452136
2.0,46.000347,16.285088,2.4098423
2.0,32.00024,16.895363,2.2863076
2.0,22.000166,17.459116,2.1263103
2.0,14.99895,17.952871,1.9388133
2.0,10.000075,18.382635,1.7627469
2.0,6.998889,18.697641,1.6626114
2.0,4.9988737,18.957117,1.615844
2.0,2.9988587,19.356144,1.674284
2.0,2.000015,19.686203,1.8405437
2.0,0.99884343,20.335863,2.303792
2.0,0.99884343,20.28643,2.3326671
2.0,0.0,0.0,0.0
3.0,9997.999,8.165123,2.314435
3.0,6812.999,8.9375668,2.2108364
3.0,4642.0,9.5163851,2.098717
3.0,3162.0007,10.027512,1.979704
3.0,2154.0,10.470753,1.8661951
3.0,1467.9995,10.867178,1.7855071
3.0,998.00061,11.248574,1.7484463
3.0,680.99933,11.620631,1.7654798
3.0,463.99887,11.998305,1.8320885
3.0,316.00006,12.426954,1.9255725
3.0,215.00046,12.898844,2.0434191
3.0,146.99995,13.410548,2.1679447
3.0,102.00077,13.96723,2.2686598
3.0,68.000511,14.617169,2.3353605
3.0,46.000347,15.271098,2.3496392
3.0,32.00024,15.880545,2.292536
3.0,22.000166,16.471899,2.1749709
3.0,14.99895,16.990686,2.0144923
3.0,10.000075,17.460291,1.8553084
3.0,6.998889,17.806982,1.7457092
3.0,4.9988737,18.105612,1.6961092
3.0,2.9988587,18.501642,1.761282
3.0,2.000015,18.850037,1.9084042
3.0,0.99884343,19.531826,2.451879
3.0,0.99884343,19.476267,2.3748379
3.0,0.0,0.0,0.0
4.0,9997.999,8.1225338,2.3444347
4.0,6812.999,8.791461,2.1611617
4.0,4642.0,9.3615704,2.063976
4.0,3162.0007,9.8470612,1.9566453
4.0,2154.0,10.292374,1.8555195
4.0,1467.9995,10.695603,1.7909212
4.0,998.00061,11.075404,1.7644342
4.0,680.99933,11.454331,1.7912738
4.0,463.99887,11.851098,1.8658549
4.0,316.00006,12.282109,1.9677161
4.0,215.00046,12.77431,2.0894544
4.0,146.99995,13.307473,2.2120209
4.0,102.00077,13.865828,2.3085275
4.0,68.000511,14.530795,2.3868427
4.0,46.000347,15.183056,2.4107597
4.0,32.00024,15.814022,2.3634205
4.0,22.000166,16.424543,2.2611518
4.0,14.99895,16.976995,2.1004736
4.0,10.000075,17.475132,1.9312629
4.0,6.998889,17.856565,1.8363379
4.0,4.9988737,18.164696,1.7831897
4.0,2.9988587,18.573709,1.8079633
4.0,2.000015,18.925127,1.9336262
4.0,0.99884343,19.636511,2.4785397
4.0,0.99884343,19.572117,2.4004283
4.0,0.0,0.0,0.0
5.0,9997.999,8.2940674,2.247287
5.0,6812.999,8.7681866,2.139868
5.0,4642.0,9.3070002,2.03899
5.0,3162.0007,9.7924252,1.9243388
5.0,2154.0,10.228951,1.8265653
5.0,1467.9995,10.617872,1.7670548
5.0,998.00061,10.997391,1.7431239
5.0,680.99933,11.370393,1.7750015
5.0,463.99887,11.763413,1.8577608
5.0,316.00006,12.198452,1.963523
5.0,215.00046,12.685993,2.0922582
5.0,146.99995,13.226779,2.2131739
5.0,102.00077,13.794957,2.3039341
5.0,68.000511,14.448693,2.3770301
5.0,46.000347,15.110957,2.380326
5.0,32.00024,15.723022,2.3202155
5.0,22.000166,16.325319,2.1992919
5.0,14.99895,16.858717,2.0447133
5.0,10.000075,17.32963,1.8649194
5.0,6.998889,17.687979,1.766222
5.0,4.9988737,17.990107,1.7107139
5.0,2.9988587,18.399042,1.7260274
5.0,2.000015,18.733814,1.8566414
5.0,0.99884343,19.332846,2.3591287
5.0,0.99884343,19.345161,2.313175
5.0,0.0,0.0,0.0
6.0,9997.999,8.2219582,2.157176
6.0,6812.999,8.6870041,2.0995274
6.0,4642.0,9.2206593,1.999225
6.0,3162.0007,9.6912966,1.8877827
6.0,2154.0,10.114035,1.7896256
6.0,1467.9995,10.497283,1.7335228
6.0,998.00061,10.875106,1.7107223
6.0,680.99933,11.2317,1.7462571
6.0,463.99887,11.62266,1.8309197
6.0,316.00006,12.048923,1.9396025
6.0,215.00046,12.537804,2.0723217
6.0,146.99995,13.0729,2.1875308
6.0,102.00077,13.629354,2.2735205
6.0,68.000511,14.289853,2.3493402
6.0,46.000347,14.948065,2.3425753
6.0,32.00024,15.551833,2.2854497
6.0,22.000166,16.131807,2.1608312
6.0,14.99895,16.658701,1.9960123
6.0,10.000075,17.120041,1.8254087
6.0,6.998889,17.455742,1.7188894
6.0,4.9988737,17.744717,1.6591296
6.0,2.9988587,18.141125,1.6808972
6.0,2.000015,18.464718,1.7980763
6.0,0.99884343,19.043844,2.2774327
6.0,0.99884343,19.056684,2.2445257
6.0,0.0,0.0,0.0
7.0,9997.999,7.9159331,2.2002559
7.0,6812.999,8.6399422,2.0784881
7.0,4642.0,9.1743813,1.9865185
7.0,3162.0007,9.6465816,1.883291
7.0,2154.0,10.065652,1.7957027
7.0,1467.9995,10.448593,1.7355535
7.0,998.00061,10.826062,1.7193786
7.0,680.99933,11.188074,1.7527912
7.0,463.99887,11.577333,1.8352208
7.0,316.00006,12.012527,1.9480751
7.0,215.00046,12.496387,2.071069
7.0,146.99995,13.03449,2.1901591
7.0,102.00077,13.595857,2.2745848
7.0,68.000511,14.255935,2.3430436
7.0,46.000347,14.899066,2.3393385
7.0,32.00024,15.50433,2.2649362
7.0,22.000166,16.094646,2.1368084
7.0,14.99895,16.601,1.9652061
7.0,10.000075,17.053131,1.8069793
7.0,6.998889,17.38677,1.6966166
7.0,4.9988737,17.671532,1.6336446
7.0,2.9988587,18.063925,1.6694853
7.0,2.000015,18.373924,1.791804
7.0,0.99884343,19.066198,2.2253838
7.0,0.99884343,18.964973,2.220813
7.0,0.0,0.0,0.0
8.0,9997.999,8.0139046,2.2648542
8.0,6812.999,8.6694689,2.0767193
8.0,4642.0,9.1964922,1.9720585
8.0,3162.0007,9.6583176,1.8608986
8.0,2154.0,10.079023,1.769812
8.0,1467.9995,10.456391,1.7097515
8.0,998.00061,10.819907,1.6920336
8.0,680.99933,11.175577,1.7247043
8.0,463.99887,11.557162,1.8053002
8.0,316.00006,11.978359,1.921721
8.0,215.00046,12.461105,2.0450604
8.0,146.99995,12.993779,2.1722987
8.0,102.00077,13.552052,2.2648757
8.0,68.000511,14.199071,2.3243909
8.0,46.000347,14.855886,2.3319461
8.0,32.00024,15.458859,2.2656829
8.0,22.000166,16.043779,2.1222789
8.0,14.99895,16.546743,1.9710411
8.0,10.000075,17.002731,1.7998824
8.0,6.998889,17.341814,1.6815126
8.0,4.9988737,17.614679,1.630564
8.0,2.9988587,18.011497,1.656474
8.0,2.000015,18.334015,1.7776245
8.0,0.99884343,18.997972,2.1932538
8.0,0.99884343,18.915169,2.2098224
8.0,0.0,0.0,0.0
9.0,9997.999,8.0096474,1.9653009
9.0,6812.999,8.5877695,2.0478437
9.0,4642.0,9.1097412,1.9553143
9.0,3162.0007,9.57551,1.8483357
9.0,2154.0,9.9852486,1.7609657
9.0,1467.9995,10.365889,1.7059542
9.0,998.00061,10.728318,1.6962807
9.0,680.99933,11.088583,1.7251712
9.0,463.99887,11.469909,1.8043641
9.0,316.00006,11.891327,1.9174746
9.0,215.00046,12.374756,2.0483546
9.0,146.99995,12.90338,2.1623223
9.0,102.00077,13.459829,2.2543154
9.0,68.000511,14.116252,2.3133647
9.0,46.000347,14.758389,2.3136363
9.0,32.00024,15.355534,2.2416842
