cycle number	Ecell/V	Q charge/mA.h	Energy charge/W.h	
2.000000000000000E+000	3.4476423E+000	4.887774586677551E-007	1.685129854671174E-009
2.000000000000000E+000	3.4526424E+000	7.331093251705170E-006	2.530919975504020E-008
2.000000000000000E+000	3.4576821E+000	3.176879647705290E-005	1.098070095620621E-007
2.000000000000000E+000	3.4627216E+000	1.060606640577316E-004	3.670590631148272E-007
2.000000000000000E+000	3.4677219E+000	2.771277910470963E-004	9.602722924324139E-007
2.000000000000000E+000	3.4727221E+000	5.698982649048169E-004	1.976982773619914E-006
2.000000000000000E+000	3.4777617E+000	1.041069102916453E-003	3.615602689629757E-006
2.000000000000000E+000	3.4827619E+000	1.709699027438959E-003	5.944281489140410E-006
2.000000000000000E+000	3.4877620E+000	2.598761322697003E-003	9.045119155356164E-006
2.000000000000000E+000	3.4927623E+000	3.814808996485339E-003	1.329248465843622E-005
2.000000000000000E+000	3.4977624E+000	5.534287762012746E-003	1.930681290368713E-005
2.000000000000000E+000	3.5027626E+000	8.375976682040426E-003	2.926057444877627E-005
2.000000000000000E+000	3.5076053E+000	1.570745925366878E-002	5.497652167838606E-005
2.000000000000000E+000	3.5089047E+000	2.303893864221043E-002	8.070198412988097E-005
2.000000000000000E+000	3.5096133E+000	3.037041662070486E-002	1.064326365724459E-004
2.000000000000000E+000	3.5098102E+000	3.770190421428945E-002	1.321647665775769E-004
2.000000000000000E+000	3.5098102E+000	4.503339969197909E-002	1.578969242544203E-004
2.000000000000000E+000	3.5100465E+000	5.236489875839816E-002	1.836308267609227E-004
2.000000000000000E+000	3.5098889E+000	5.969638535499572E-002	2.093635300944821E-004
2.000000000000000E+000	3.5101252E+000	6.702787831740246E-002	2.350979880037819E-004
2.000000000000000E+000	3.5102432E+000	7.435937174989117E-002	2.608333128054305E-004
2.000000000000000E+000	3.5102038E+000	8.169089487691719E-002	2.865684534268573E-004
2.000000000000000E+000	3.5104008E+000	8.902240687171617E-002	3.123049987940214E-004
2.000000000000000E+000	3.5105581E+000	9.635392108423842E-002	3.380427056059557E-004
2.000000000000000E+000	3.5108731E+000	1.036854375054108E-001	3.637827292394951E-004
2.000000000000000E+000	3.5110700E+000	1.110169578447607E-001	3.895242104530253E-004
2.000000000000000E+000	3.5114636E+000	1.183484923793872E-001	4.152686274123162E-004
2.000000000000000E+000	3.5117393E+000	1.256800314963526E-001	4.410150811215840E-004
2.000000000000000E+000	3.5120938E+000	1.330115546765261E-001	4.667640780983755E-004
2.000000000000000E+000	3.5124481E+000	1.403430541579591E-001	4.925155893199817E-004
2.000000000000000E+000	3.5128810E+000	1.476745597410202E-001	5.182702962815731E-004
2.000000000000000E+000	3.5133929E+000	1.550060696093573E-001	5.440287711844803E-004
2.000000000000000E+000	3.5137472E+000	1.623375805751483E-001	5.697898474242573E-004
2.000000000000000E+000	3.5142591E+000	1.696690915953782E-001	5.955546767435597E-004
2.000000000000000E+000	3.5146923E+000	1.770005941278405E-001	6.213226522896262E-004
2.000000000000000E+000	3.5151646E+000	1.843321107795503E-001	6.470941401886432E-004
2.000000000000000E+000	3.5156765E+000	1.916636353928844E-001	6.728694089692789E-004
2.000000000000000E+000	3.5162277E+000	1.989951597539253E-001	6.986487181733206E-004
2.000000000000000E+000	3.5167003E+000	2.063267031366295E-001	7.244315587506035E-004
2.000000000000000E+000	3.5172119E+000	2.136582541191578E-001	7.502181772149085E-004
2.000000000000000E+000	3.5177631E+000	2.209898147162464E-001	7.760088708260212E-004
2.000000000000000E+000	3.5183144E+000	2.283213711463412E-001	8.018035911067012E-004
2.000000000000000E+000	3.5189049E+000	2.356529402946101E-001	8.276026858860704E-004
2.000000000000000E+000	3.5193381E+000	2.429844877986445E-001	8.534048805758964E-004
2.000000000000000E+000	3.5198894E+000	2.503160326020585E-001	8.792111070829823E-004
2.000000000000000E+000	3.5204799E+000	2.576475702204307E-001	9.050216380330498E-004
2.000000000000000E+000	3.5209522E+000	2.649791067123413E-001	9.308356277549423E-004
2.000000000000000E+000	3.5215428E+000	2.723106335044569E-001	9.566539130514605E-004
2.000000000000000E+000	3.5221729E+000	2.796422052783767E-001	9.824769766721972E-004
2.000000000000000E+000	3.5229602E+000	2.869738232179151E-001	1.008305974772188E-003
2.000000000000000E+000	3.5233541E+000	2.943054237219029E-001	1.034137799126537E-003
2.000000000000000E+000	3.5241020E+000	3.016370412006312E-001	1.059975166745525E-003
2.000000000000000E+000	3.5246925E+000	3.089686489237017E-001	1.085816829759515E-003
2.000000000000000E+000	3.5252044E+000	3.163002426605754E-001	1.111662196407045E-003
2.000000000000000E+000	3.5258343E+000	3.236318361453546E-001	1.137512180350452E-003
2.000000000000000E+000	3.5266218E+000	3.309634293793638E-001	1.163367937014188E-003
2.000000000000000E+000	3.5272517E+000	3.382950289313992E-001	1.189228334147597E-003
2.000000000000000E+000	3.5279212E+000	3.456266220434175E-001	1.215093616915784E-003
2.000000000000000E+000	3.5284722E+000	3.529582163580921E-001	1.240962943527806E-003
2.000000000000000E+000	3.5291810E+000	3.602898024366299E-001	1.266837437842224E-003
2.000000000000000E+000	3.5297716E+000	3.676213803678420E-001	1.292716233160596E-003
2.000000000000000E+000	3.5305591E+000	3.749529761834608E-001	1.318600865213372E-003
2.000000000000000E+000	3.5311103E+000	3.822845762190885E-001	1.344489553517240E-003
2.000000000000000E+000	3.5317402E+000	3.896161757285065E-001	1.370382858151362E-003
2.000000000000000E+000	3.5325670E+000	3.969477713562051E-001	1.396282211100766E-003
2.000000000000000E+000	3.5332363E+000	4.042793864188591E-001	1.422186539322493E-003
2.000000000000000E+000	3.5338662E+000	4.116110203271773E-001	1.448095552340431E-003
2.000000000000000E+000	3.5345750E+000	4.189426529309485E-001	1.474009757544627E-003
2.000000000000000E+000	3.5353229E+000	4.262742804178264E-001	1.499929428126885E-003
2.000000000000000E+000	3.5359528E+000	4.336058866082297E-001	1.525853641611794E-003
2.000000000000000E+000	3.5366616E+000	4.409374946477347E-001	1.551783058413982E-003
2.000000000000000E+000	3.5373309E+000	4.482690991549360E-001	1.577717369333583E-003
2.000000000000000E+000	3.5380397E+000	4.556006902196341E-001	1.603656829469513E-003
2.000000000000000E+000	3.5388663E+000	4.629322921661205E-001	1.629602388387382E-003
2.000000000000000E+000	3.5396538E+000	4.702638908119334E-001	1.655553709233372E-003
2.000000000000000E+000	3.5403233E+000	4.775955091678434E-001	1.681510008213520E-003
2.000000000000000E+000	3.5411105E+000	4.849271135338148E-001	1.707472029530040E-003
2.000000000000000E+000	3.5417011E+000	4.922587166310020E-001	1.733438376125858E-003
2.000000000000000E+000	3.5425279E+000	4.995903307104442E-001	1.759410823657304E-003
2.000000000000000E+000	3.5433154E+000	5.069219573329555E-001	1.785389089253716E-003
2.000000000000000E+000	3.5440633E+000	5.142535700856646E-001	1.811372789158129E-003
2.000000000000000E+000	3.5447721E+000	5.215851660851969E-001	1.837361626458629E-003
2.000000000000000E+000	3.5455990E+000	5.289167640648286E-001	1.863356532804582E-003
2.000000000000000E+000	3.5463469E+000	5.362483552729752E-001	1.889356898578535E-003
2.000000000000000E+000	3.5471737E+000	5.435799405645331E-001	1.915363305386173E-003
2.000000000000000E+000	3.5480006E+000	5.509115346394976E-001	1.941375805373303E-003
2.000000000000000E+000	3.5486698E+000	5.582431372109717E-001	1.967393242114735E-003
2.000000000000000E+000	3.5494180E+000	5.655747494415111E-001	1.993416198333686E-003
2.000000000000000E+000	3.5502448E+000	5.729063574835658E-001	2.019445201720726E-003
2.000000000000000E+000	3.5509140E+000	5.802379595520099E-001	2.045479090508331E-003
2.000000000000000E+000	3.5517409E+000	5.875695670578215E-001	2.071519060637888E-003
2.000000000000000E+000	3.5525284E+000	5.949011800519626E-001	2.097564823880631E-003
2.000000000000000E+000	3.5533159E+000	6.022327863107456E-001	2.123616336810582E-003
2.000000000000000E+000	3.5541425E+000	6.095643822757735E-001	2.149673873440366E-003
2.000000000000000E+000	3.5549300E+000	6.168959857555893E-001	2.175737210391346E-003
2.000000000000000E+000	3.5557175E+000	6.242275926463804E-001	2.201806333083359E-003
2.000000000000000E+000	3.5566623E+000	6.315592014545535E-001	2.227882389884365E-003
2.000000000000000E+000	3.5573711E+000	6.388908123512070E-001	2.253963650894358E-003
2.000000000000000E+000	3.5581584E+000	6.462224189273518E-001	2.280050668401713E-003
2.000000000000000E+000	3.5589459E+000	6.535540149049297E-001	2.306143421804350E-003
2.000000000000000E+000	3.5598907E+000	6.608856295643915E-001	2.332243168991653E-003
2.000000000000000E+000	3.5606782E+000	6.682172341825235E-001	2.358348654046385E-003
2.000000000000000E+000	3.5615838E+000	6.755488393262362E-001	2.384460779841906E-003
2.000000000000000E+000	3.5624106E+000	6.828804326897531E-001	2.410578925703908E-003
2.000000000000000E+000	3.5632374E+000	6.902120476653181E-001	2.436703210597403E-003
2.000000000000000E+000	3.5640643E+000	6.975436462110283E-001	2.462833498974345E-003
2.000000000000000E+000	3.5650091E+000	7.048752491002614E-001	2.488970730117612E-003
2.000000000000000E+000	3.5658753E+000	7.122068678590657E-001	2.515114368298708E-003
2.000000000000000E+000	3.5667415E+000	7.195384707814788E-001	2.541264300458154E-003
2.000000000000000E+000	3.5675683E+000	7.268700650524432E-001	2.567420263783505E-003
2.000000000000000E+000	3.5685132E+000	7.342016612164843E-001	2.593583161141912E-003
2.000000000000000E+000	3.5693400E+000	7.415332648824985E-001	2.619752147302362E-003
2.000000000000000E+000	3.5701668E+000	7.488648550961086E-001	2.645927147466638E-003
2.000000000000000E+000	3.5710330E+000	7.561964273523624E-001	2.672108433942541E-003
2.000000000000000E+000	3.5719779E+000	7.635280155438517E-001	2.698296704595540E-003
2.000000000000000E+000	3.5728440E+000	7.708596191643345E-001	2.724491380810113E-003
2.000000000000000E+000	3.5737495E+000	7.781912295786210E-001	2.750692720172024E-003
2.000000000000000E+000	3.5746157E+000	7.855228246586523E-001	2.776900355175301E-003
2.000000000000000E+000	3.5754819E+000	7.928544354987477E-001	2.803114396970556E-003
2.000000000000000E+000	3.5763876E+000	8.001860610707934E-001	2.829335132075491E-003
2.000000000000000E+000	3.5772932E+000	8.075176966076097E-001	2.855562541715196E-003
2.000000000000000E+000	3.5781593E+000	8.148493376675250E-001	2.881796321594625E-003
2.000000000000000E+000	3.5791435E+000	8.221809695939225E-001	2.908037284525588E-003
2.000000000000000E+000	3.5800097E+000	8.295126169759037E-001	2.934284653261760E-003
2.000000000000000E+000	3.5808759E+000	8.368442597736586E-001	2.960538356069842E-003
2.000000000000000E+000	3.5818996E+000	8.441758969408938E-001	2.986799544621359E-003
2.000000000000000E+000	3.5827265E+000	8.515075455691750E-001	3.013066836293523E-003
2.000000000000000E+000	3.5838287E+000	8.588391899002593E-001	3.039342193575040E-003
2.000000000000000E+000	3.5846162E+000	8.661708256008560E-001	3.065623293564311E-003
2.000000000000000E+000	3.5856793E+000	8.735024526487789E-001	3.091912156851692E-003
2.000000000000000E+000	3.5867422E+000	8.808340780894626E-001	3.118208806940949E-003
2.000000000000000E+000	3.5876479E+000	8.881657101366588E-001	3.144512121367787E-003
2.000000000000000E+000	3.5885534E+000	8.954973390116627E-001	3.170822063304771E-003
2.000000000000000E+000	3.5895376E+000	9.028289683680735E-001	3.197139222699496E-003
2.000000000000000E+000	3.5905221E+000	9.101606104332541E-001	3.223463645203522E-003
2.000000000000000E+000	3.5913882E+000	9.174922500924934E-001	3.249794409549729E-003
2.000000000000000E+000	3.5924904E+000	9.248238712134960E-001	3.276133188297383E-003
2.000000000000000E+000	3.5934749E+000	9.321555012149615E-001	3.302479216426834E-003
2.000000000000000E+000	3.5945380E+000	9.394871204991144E-001	3.328833000350263E-003
2.000000000000000E+000	3.5954828E+000	9.468187601367304E-001	3.355193784755439E-003
2.000000000000000E+000	3.5964670E+000	9.541503990724686E-001	3.381561782376640E-003
2.000000000000000E+000	3.5976088E+000	9.614820477783351E-001	3.407938186313854E-003
2.000000000000000E+000	3.5986326E+000	9.688136904332375E-001	3.434322074393310E-003
2.000000000000000E+000	3.5997744E+000	9.761453413263959E-001	3.460714363299788E-003
2.000000000000000E+000	3.6007979E+000	9.834769720408654E-001	3.487114083718563E-003
2.000000000000000E+000	3.6019790E+000	9.908086083752581E-001	3.513522483957210E-003
2.000000000000000E+000	3.6030028E+000	9.981402362665867E-001	3.539938359680247E-003
