9997.999,9.1912823,-2.785625
6812.999,10.119596,-2.8769045
4642.0,10.920159,-3.0164959
3162.0007,11.741857,-3.1011081
2154.0,12.544666,-3.1459382
1467.9995,13.335874,-3.1698389
998.00061,14.138818,-3.196429
680.99933,14.96037,-3.2067912
463.99887,15.760901,-3.1815183
316.00006,16.556341,-3.136662
215.00046,17.339739,-3.0985997
146.99995,18.106184,-3.051053
102.00077,18.822367,-2.9933772
68.000511,19.618172,-2.8817329
46.000347,20.361496,-2.7246807
32.00024,21.003275,-2.5635011
22.000166,21.575224,-2.3818393
14.99895,22.084465,-2.2029896
10.000075,22.555759,-2.0660989
6.998889,22.925053,-2.0394723
4.9988737,23.26445,-2.0601375
2.9988587,23.781647,-2.2407937
2.000015,24.250845,-2.5105515
0.99884343,25.231461,-3.2164221
