9997.999,10.029759,-2.7588501
6812.999,10.920382,-2.8891711
4642.0,11.722188,-3.0420268
3162.0007,12.538231,-3.1296606
2154.0,13.364437,-3.175451
1467.9995,14.165992,-3.1991205
998.00061,14.965204,-3.2160909
680.99933,15.774314,-3.2092245
463.99887,16.571177,-3.1929162
316.00006,17.358021,-3.1695836
215.00046,18.136038,-3.1546409
146.99995,18.903681,-3.1241984
102.00077,19.643129,-3.0948372
68.000511,20.476471,-3.0512185
46.000347,21.285145,-2.9660814
32.00024,21.997875,-2.8275158
22.000166,22.67058,-2.6512301
14.99895,23.275637,-2.4611018
10.000075,23.812437,-2.3116684
6.998889,24.236761,-2.2310917
4.9988737,24.628218,-2.2197788
2.9988587,25.177969,-2.3702359
2.000015,25.668364,-2.5829959
0.99884343,26.679888,-3.2474787
