10001.0,8.1837797,-2.8626685
6814.0005,9.0078182,-2.721153
4642.999,9.7465935,-2.7739911
3162.9995,10.474352,-2.7896123
2154.9988,11.178079,-2.7791829
1467.5315,11.892693,-2.7692056
1001.9983,12.591811,-2.7151384
681.3183,13.284244,-2.6181252
464.07104,13.913157,-2.5218
316.36792,14.488583,-2.434226
215.35437,15.045961,-2.3733056
146.82532,15.588439,-2.3591721
101.97982,16.128876,-2.349726
68.114601,16.765261,-2.3634093
46.39616,17.380335,-2.31512
31.609087,17.987577,-2.2036352
21.534506,18.534805,-2.07039
14.679972,18.99556,-1.9107285
10.000075,19.40115,-1.7947958
6.8149529,19.737213,-1.7255338
4.6403146,20.074493,-1.7266202
3.16184,20.383446,-1.8097839
2.1560116,20.716906,-1.9859517
1.466833,21.096302,-2.2620256
